time,gFx,gFy,gFz,TgF
0.003425052,-0.2462,0.3867,0.8445,0.961
0.003724063,-0.2492,0.3897,0.8409,0.960
0.004026406,-0.2521,0.3926,0.8384,0.960
0.006883906,-0.2550,0.3948,0.8365,0.959
0.009749115,-0.2582,0.3967,0.8355,0.960
0.011792761,-0.2609,0.3984,0.8350,0.961
0.01433099,-0.2634,0.3992,0.8345,0.962
0.016904115,-0.2656,0.3992,0.8348,0.963
0.019266146,-0.2670,0.3989,0.8370,0.965
0.021499896,-0.2675,0.3982,0.8416,0.969
0.024088125,-0.2675,0.3970,0.8460,0.972
0.027069427,-0.2670,0.3958,0.8497,0.975
0.028995261,-0.2656,0.3945,0.8531,0.977
0.031604375,-0.2639,0.3923,0.8560,0.978
0.034276719,-0.2624,0.3897,0.8587,0.979
0.036781511,-0.2607,0.3875,0.8614,0.980
0.039098802,-0.2587,0.3850,0.8629,0.980
0.041831354,-0.2567,0.3828,0.8641,0.979
0.043984115,-0.2545,0.3811,0.8648,0.979
0.046575104,-0.2526,0.3794,0.8655,0.978
0.049214219,-0.2511,0.3774,0.8653,0.977
0.05156,-0.2499,0.3757,0.8646,0.975
0.054029167,-0.2489,0.3740,0.8638,0.974
0.057163854,-0.2487,0.3728,0.8631,0.973
0.059250104,-0.2489,0.3723,0.8624,0.972
0.061666302,-0.2494,0.3726,0.8614,0.971
0.064536823,-0.2499,0.3733,0.8604,0.971
0.066837084,-0.2501,0.3743,0.8594,0.970
0.069090886,-0.2501,0.3753,0.8587,0.970
0.071891875,-0.2499,0.3765,0.8580,0.970
0.074424479,-0.2494,0.3777,0.8563,0.969
0.076911563,-0.2499,0.3792,0.8543,0.967
0.079057552,-0.2538,0.3806,0.8543,0.969
0.081735417,-0.2587,0.3809,0.8619,0.977
0.084258438,-0.2570,0.3804,0.8719,0.985
0.086834584,-0.2516,0.3794,0.8795,0.990
0.091793959,-0.2475,0.3792,0.8841,0.993
0.092268073,-0.2443,0.3779,0.8873,0.995
0.094101302,-0.2411,0.3762,0.8895,0.995
0.097218906,-0.2377,0.3743,0.8914,0.996
0.099206823,-0.2340,0.3716,0.8936,0.996
0.101804219,-0.2299,0.3681,0.8956,0.995
0.104051198,-0.2250,0.3647,0.8971,0.994
0.106929636,-0.2194,0.3615,0.8983,0.993
0.109113646,-0.2143,0.3581,0.8995,0.992
0.111809167,-0.2094,0.3547,0.9005,0.990
0.114740052,-0.2050,0.3513,0.9005,0.988
0.117577188,-0.2008,0.3486,0.8998,0.986
0.119057969,-0.1974,0.3459,0.8985,0.983
0.121612656,-0.1949,0.3442,0.8971,0.980
0.124290417,-0.1927,0.3425,0.8951,0.978
0.126666302,-0.1908,0.3410,0.8932,0.975
0.129108073,-0.1888,0.3396,0.8917,0.973
0.132154167,-0.1864,0.3381,0.8912,0.971
0.134197552,-0.1837,0.3362,0.8910,0.970
0.136848646,-0.1805,0.3342,0.8910,0.969
0.139162083,-0.1771,0.3320,0.8912,0.967
0.141687604,-0.1737,0.3296,0.8922,0.967
0.144148906,-0.1698,0.3271,0.8932,0.966
0.147052917,-0.1664,0.3247,0.8949,0.966
0.149200625,-0.1625,0.3225,0.8973,0.967
0.151602656,-0.1588,0.3198,0.9002,0.968
0.154131823,-0.1551,0.3174,0.9037,0.970
0.156943802,-0.1517,0.3152,0.9076,0.973
0.159174011,-0.1485,0.3132,0.9117,0.975
0.161807552,-0.1461,0.3107,0.9161,0.978
0.164295208,-0.1439,0.3085,0.9203,0.981
0.166786198,-0.1417,0.3068,0.9239,0.984
0.169101563,-0.1397,0.3046,0.9269,0.986
0.171932865,-0.1380,0.3029,0.9298,0.988
0.174238438,-0.1368,0.3012,0.9320,0.989
0.177000469,-0.1356,0.2993,0.9342,0.990
0.179098698,-0.1346,0.2978,0.9356,0.991
0.181786042,-0.1336,0.2968,0.9366,0.992
0.184323177,-0.1326,0.2961,0.9374,0.992
0.18670974,-0.1322,0.2956,0.9374,0.992
0.189286406,-0.1322,0.2953,0.9371,0.991
0.191906511,-0.1322,0.2949,0.9366,0.991
0.194138281,-0.1324,0.2949,0.9366,0.991
0.197076094,-0.1329,0.2949,0.9361,0.990
0.199284531,-0.1339,0.2941,0.9356,0.990
0.201663073,-0.1346,0.2936,0.9354,0.990
0.204141719,-0.1351,0.2929,0.9354,0.989
0.206960052,-0.1351,0.2924,0.9354,0.989
0.2093775,-0.1341,0.2914,0.9359,0.989
0.211911719,-0.1334,0.2910,0.9359,0.989
0.215535729,-0.1326,0.2905,0.9356,0.989
0.217105625,-0.1317,0.2897,0.9361,0.989
0.219330156,-0.1304,0.2888,0.9364,0.989
0.221860156,-0.1290,0.2880,0.9369,0.989
0.224437708,-0.1280,0.2875,0.9378,0.989
0.226724011,-0.1268,0.2870,0.9391,0.990
0.229202604,-0.1258,0.2863,0.9398,0.990
0.231985052,-0.1248,0.2856,0.9403,0.991
0.234426719,-0.1239,0.2853,0.9408,0.991
0.237120104,-0.1229,0.2851,0.9408,0.991
0.239431198,-0.1221,0.2844,0.9410,0.991
0.241844583,-0.1221,0.2841,0.9410,0.991
0.244250104,-0.1217,0.2836,0.9413,0.991
0.246969636,-0.1212,0.2831,0.9417,0.991
0.249329636,-0.1209,0.2834,0.9422,0.991
0.25195099,-0.1207,0.2834,0.9427,0.992
0.254384167,-0.1204,0.2836,0.9435,0.993
0.257030521,-0.1202,0.2836,0.9444,0.993
0.259220469,-0.1195,0.2836,0.9457,0.995
0.261746615,-0.1192,0.2836,0.9469,0.996
0.264646979,-0.1187,0.2841,0.9481,0.997
0.267136719,-0.1180,0.2848,0.9489,0.998
0.269223281,-0.1177,0.2844,0.9501,0.999
0.271751406,-0.1177,0.2827,0.9515,1.000
0.274582136,-0.1175,0.2792,0.9530,1.000
0.277091146,-0.1173,0.2751,0.9545,1.000
0.279420104,-0.1224,0.2685,0.9579,1.002
0.282131823,-0.1300,0.2612,0.9616,1.005
0.284318073,-0.1295,0.2570,0.9638,1.006
0.286770573,-0.1221,0.2582,0.9628,1.004
0.289326198,-0.1116,0.2641,0.9564,0.998
0.291707761,-0.1029,0.2726,0.9479,0.992
0.294281979,-0.0982,0.2814,0.9386,0.985
0.297600833,-0.0994,0.2875,0.9303,0.979
0.299674896,-0.1051,0.2897,0.9239,0.974
0.301884688,-0.1129,0.2890,0.9195,0.970
0.304570052,-0.1197,0.2863,0.9173,0.968
0.307358386,-0.1246,0.2834,0.9173,0.968
0.309312865,-0.1273,0.2822,0.9190,0.970
0.312006302,-0.1278,0.2824,0.9210,0.972
0.314864323,-0.1268,0.2841,0.9234,0.974
0.317257083,-0.1253,0.2873,0.9254,0.977
0.319495938,-0.1241,0.2902,0.9269,0.979
0.322113073,-0.1231,0.2932,0.9283,0.981
0.324940625,-0.1229,0.2956,0.9300,0.984
0.327120313,-0.1229,0.2968,0.9310,0.985
0.329994375,-0.1231,0.2971,0.9322,0.986
0.331960104,-0.1241,0.2968,0.9330,0.987
0.334523073,-0.1253,0.2968,0.9334,0.987
0.33715099,-0.1261,0.2975,0.9332,0.988
0.339893281,-0.1270,0.2988,0.9325,0.987
0.342182708,-0.1278,0.3007,0.9308,0.986
0.344387656,-0.1282,0.3037,0.9291,0.986
0.347073438,-0.1290,0.3066,0.9269,0.985
0.349479323,-0.1295,0.3093,0.9242,0.983
0.351907448,-0.1304,0.3117,0.9217,0.982
0.354716771,-0.1309,0.3139,0.9193,0.980
0.357496979,-0.1314,0.3164,0.9168,0.979
0.359414271,-0.1322,0.3188,0.9142,0.977
0.361930885,-0.1319,0.3210,0.9112,0.975
0.364736719,-0.1307,0.3232,0.9083,0.973
0.366975156,-0.1292,0.3257,0.9044,0.970
0.369378802,-0.1273,0.3279,0.8998,0.966
0.372256042,-0.1251,0.3301,0.8949,0.962
0.374531771,-0.1234,0.3320,0.8897,0.958
0.377051875,-0.1231,0.3342,0.8848,0.954
0.379628125,-0.1246,0.3371,0.8814,0.952
0.382172292,-0.1251,0.3401,0.8777,0.950
0.384504063,-0.1256,0.3432,0.8738,0.947
0.387266875,-0.1256,0.3469,0.8697,0.945
0.389639323,-0.1251,0.3498,0.8655,0.942
0.392091823,-0.1241,0.3525,0.8609,0.939
0.394432969,-0.1229,0.3545,0.8558,0.934
0.397264479,-0.1214,0.3557,0.8504,0.930
0.399561406,-0.1195,0.3569,0.8448,0.925
0.402215365,-0.1180,0.3589,0.8389,0.920
0.406863333,-0.1175,0.3615,0.8333,0.916
0.407363854,-0.1173,0.3642,0.8274,0.912
0.409490104,-0.1175,0.3659,0.8225,0.908
0.411910156,-0.1180,0.3672,0.8189,0.905
0.414547344,-0.1187,0.3679,0.8164,0.903
0.417286302,-0.1192,0.3679,0.8152,0.902
0.419473906,-0.1195,0.3684,0.8147,0.902
0.422661615,-0.1190,0.3689,0.8152,0.903
0.424711563,-0.1185,0.3698,0.8157,0.903
0.427026302,-0.1187,0.3713,0.8164,0.905
0.429900938,-0.1192,0.3733,0.8169,0.906
0.432782656,-0.1204,0.3743,0.8176,0.907
0.434571927,-0.1226,0.3753,0.8176,0.908
0.437308229,-0.1251,0.3757,0.8179,0.909
0.439672135,-0.1278,0.3760,0.8176,0.909
0.442173854,-0.1307,0.3757,0.8169,0.909
0.444500365,-0.1339,0.3748,0.8157,0.908
0.447434063,-0.1375,0.3735,0.8140,0.906
0.449666615,-0.1412,0.3728,0.8120,0.905
0.451947865,-0.1454,0.3718,0.8098,0.903
0.4545875,-0.1493,0.3706,0.8076,0.901
0.457262708,-0.1529,0.3698,0.8052,0.899
0.459464531,-0.1568,0.3686,0.8032,0.898
0.462287969,-0.1615,0.3679,0.8015,0.897
0.464811927,-0.1666,0.3674,0.7998,0.896
0.467075156,-0.1717,0.3667,0.7984,0.895
0.469535104,-0.1766,0.3662,0.7967,0.894
0.472138021,-0.1813,0.3659,0.7942,0.893
0.474601302,-0.1854,0.3647,0.7913,0.891
0.477409844,-0.1891,0.3630,0.7879,0.888
0.480912344,-0.1925,0.3611,0.7840,0.884
0.482180156,-0.1957,0.3594,0.7793,0.880
0.484726354,-0.1981,0.3579,0.7742,0.876
0.487625521,-0.2008,0.3562,0.7693,0.871
0.489605521,-0.2035,0.3540,0.7644,0.867
0.492151771,-0.2067,0.3518,0.7602,0.863
0.494439531,-0.2096,0.3493,0.7561,0.859
0.497356563,-0.2121,0.3462,0.7529,0.855
0.499691094,-0.2145,0.3430,0.7502,0.852
0.501943438,-0.2165,0.3401,0.7488,0.850
0.504585313,-0.2179,0.3371,0.7480,0.849
0.507255781,-0.2199,0.3344,0.7475,0.848
