time,gFx,gFy,gFz,TgF
8.87135E-4,-0.3149,0.4695,0.7803,0.964
0.002440937,-0.3166,0.4690,0.7869,0.969
0.004811562,-0.3176,0.4678,0.7949,0.976
0.008295312,-0.3181,0.4659,0.8035,0.982
0.009862239,-0.3178,0.4637,0.8123,0.988
0.01238302,-0.3169,0.4612,0.8211,0.994
0.01480151,-0.3156,0.4585,0.8291,0.999
0.017433177,-0.3144,0.4556,0.8367,1.003
0.019941354,-0.3127,0.4529,0.8433,1.007
0.022315677,-0.3105,0.4502,0.8487,1.010
0.024797395,-0.3078,0.4476,0.8533,1.012
0.027258125,-0.3051,0.4449,0.8570,1.013
0.029926041,-0.3022,0.4424,0.8599,1.013
0.032429479,-0.2990,0.4402,0.8621,1.013
0.034604947,-0.2956,0.4383,0.8631,1.012
0.037356093,-0.2919,0.4366,0.8633,1.011
0.039982031,-0.2880,0.4349,0.8633,1.009
0.042212812,-0.2841,0.4334,0.8626,1.006
0.044790364,-0.2797,0.4327,0.8607,1.003
0.047436406,-0.2748,0.4324,0.8580,0.999
0.049802447,-0.2697,0.4327,0.8543,0.995
0.052175885,-0.2643,0.4329,0.8494,0.989
0.05507651,-0.2587,0.4334,0.8438,0.983
0.057262135,-0.2533,0.4344,0.8379,0.977
0.059909114,-0.2482,0.4358,0.8314,0.971
0.062506458,-0.2428,0.4375,0.8240,0.964
0.064995833,-0.2377,0.4390,0.8167,0.957
0.067250989,-0.2323,0.4407,0.8096,0.951
0.069831145,-0.2277,0.4429,0.8028,0.945
0.072278177,-0.2238,0.4454,0.7957,0.939
0.074779739,-0.2204,0.4483,0.7891,0.934
0.077436354,-0.2172,0.4517,0.7832,0.930
0.080984479,-0.2147,0.4551,0.7774,0.926
0.082288749,-0.2125,0.4588,0.7720,0.923
0.084728958,-0.2108,0.4622,0.7676,0.920
0.087278802,-0.2094,0.4659,0.7637,0.919
0.089999322,-0.2074,0.4700,0.7598,0.917
0.092576302,-0.2047,0.4742,0.7558,0.915
0.094791145,-0.2016,0.4778,0.7524,0.914
0.097457812,-0.1984,0.4808,0.7495,0.912
0.10004651,-0.1944,0.4827,0.7473,0.911
0.102305729,-0.1910,0.4839,0.7458,0.909
0.104790624,-0.1871,0.4842,0.7444,0.907
0.107683854,-0.1825,0.4844,0.7431,0.906
0.109917916,-0.1774,0.4842,0.7417,0.903
0.112333854,-0.1715,0.4830,0.7402,0.900
0.114912239,-0.1651,0.4817,0.7395,0.898
0.117450833,-0.1583,0.4805,0.7388,0.895
0.119887552,-0.1520,0.4786,0.7385,0.893
0.122463229,-0.1456,0.4761,0.7388,0.891
0.124746562,-0.1390,0.4734,0.7395,0.889
0.127245833,-0.1322,0.4708,0.7400,0.887
0.129945364,-0.1251,0.4676,0.7407,0.885
0.132270416,-0.1180,0.4639,0.7417,0.883
0.134729218,-0.1109,0.4593,0.7431,0.881
0.137621614,-0.1038,0.4544,0.7444,0.878
0.140048281,-0.0972,0.4490,0.7451,0.875
0.142279583,-0.0916,0.4432,0.7456,0.872
0.144755572,-0.0870,0.4375,0.7451,0.868
0.147448072,-0.0830,0.4319,0.7441,0.864
0.149849374,-0.0826,0.4273,0.7422,0.860
0.152436979,-0.0863,0.4263,0.7368,0.856
0.154812031,-0.0950,0.4287,0.7226,0.846
0.157547552,-0.1058,0.4324,0.7055,0.834
0.160051666,-0.1141,0.4378,0.6931,0.828
0.162351406,-0.1192,0.4432,0.6855,0.825
0.165045416,-0.1224,0.4480,0.6816,0.825
0.167440468,-0.1241,0.4520,0.6801,0.826
0.169790312,-0.1253,0.4546,0.6794,0.827
0.172470781,-0.1270,0.4551,0.6787,0.827
0.174846197,-0.1300,0.4546,0.6777,0.826
0.177380312,-0.1339,0.4534,0.6760,0.825
0.181095833,-0.1387,0.4512,0.6735,0.822
0.182472447,-0.1439,0.4485,0.6708,0.820
0.184841458,-0.1485,0.4456,0.6674,0.816
0.187319895,-0.1517,0.4427,0.6643,0.813
0.189978333,-0.1534,0.4395,0.6608,0.808
0.192453541,-0.1542,0.4371,0.6574,0.804
0.194881979,-0.1537,0.4344,0.6535,0.800
0.197564218,-0.1529,0.4317,0.6493,0.795
0.199953489,-0.1517,0.4290,0.6449,0.789
0.202299895,-0.1505,0.4260,0.6400,0.783
0.204830937,-0.1493,0.4226,0.6349,0.777
0.207463385,-0.1483,0.4190,0.6296,0.771
0.209898645,-0.1476,0.4155,0.6232,0.763
0.21303151,-0.1468,0.4121,0.6164,0.756
0.214970468,-0.1463,0.4087,0.6098,0.749
0.217399114,-0.1463,0.4055,0.6027,0.741
0.219906614,-0.1466,0.4024,0.5958,0.734
0.222566249,-0.1468,0.3989,0.5895,0.727
0.224879322,-0.1466,0.3958,0.5836,0.720
0.227596562,-0.1468,0.3936,0.5787,0.715
0.229910885,-0.1473,0.3911,0.5741,0.710
0.232351979,-0.1473,0.3884,0.5699,0.705
0.234788385,-0.1471,0.3860,0.5665,0.701
0.237805677,-0.1468,0.3840,0.5636,0.698
0.240141041,-0.1468,0.3821,0.5612,0.695
0.242537447,-0.1468,0.3806,0.5592,0.692
0.244845781,-0.1473,0.3789,0.5577,0.690
0.247538437,-0.1485,0.3772,0.5565,0.689
0.250032656,-0.1498,0.3755,0.5553,0.687
0.252329635,-0.1512,0.3735,0.5548,0.686
0.254902187,-0.1527,0.3713,0.5543,0.684
0.257548802,-0.1539,0.3684,0.5543,0.683
0.259996093,-0.1554,0.3647,0.5543,0.681
0.262531093,-0.1564,0.3618,0.5548,0.681
0.265020624,-0.1576,0.3586,0.5553,0.680
0.267335572,-0.1588,0.3552,0.5558,0.678
0.269862551,-0.1600,0.3515,0.5563,0.677
0.272672395,-0.1617,0.3479,0.5560,0.676
0.27493151,-0.1637,0.3445,0.5553,0.674
0.277488176,-0.1656,0.3408,0.5546,0.672
0.280327968,-0.1673,0.3371,0.5536,0.669
0.282404531,-0.1693,0.3335,0.5514,0.666
0.284883541,-0.1708,0.3296,0.5487,0.662
0.287566666,-0.1722,0.3247,0.5450,0.657
0.290109947,-0.1742,0.3198,0.5404,0.652
0.292317864,-0.1766,0.3144,0.5348,0.645
0.294982968,-0.1798,0.3085,0.5284,0.638
0.297548697,-0.1835,0.3022,0.5213,0.630
0.300173541,-0.1881,0.2951,0.5140,0.622
0.302627343,-0.1935,0.2880,0.5067,0.614
0.304994322,-0.1986,0.2809,0.4996,0.607
0.307579947,-0.2042,0.2741,0.4930,0.600
0.31001052,-0.2099,0.2675,0.4869,0.594
0.312674635,-0.2157,0.2614,0.4813,0.589
0.315179635,-0.2218,0.2558,0.4771,0.585
0.317620468,-0.2284,0.2511,0.4742,0.583
0.320241041,-0.2360,0.2472,0.4722,0.583
0.322535208,-0.2436,0.2433,0.4720,0.584
0.325210781,-0.2511,0.2394,0.4725,0.586
0.327473176,-0.2585,0.2357,0.4732,0.588
0.33002901,-0.2663,0.2321,0.4739,0.591
0.33263427,-0.2739,0.2284,0.4756,0.594
0.334943645,-0.2809,0.2243,0.4771,0.597
0.337726979,-0.2878,0.2196,0.4788,0.600
0.340177968,-0.2939,0.2145,0.4800,0.602
0.342440364,-0.2993,0.2096,0.4815,0.604
0.345185312,-0.3046,0.2045,0.4830,0.607
0.347880312,-0.3098,0.1991,0.4852,0.609
0.350104531,-0.3144,0.1937,0.4871,0.611
0.352492187,-0.3191,0.1886,0.4891,0.614
0.355048437,-0.3235,0.1837,0.4908,0.616
0.357442499,-0.3276,0.1793,0.4930,0.618
0.359972656,-0.3318,0.1754,0.4945,0.621
0.365210468,-0.3371,0.1720,0.4954,0.623
0.367059531,-0.3440,0.1691,0.4952,0.626
0.368022812,-0.3520,0.1661,0.4940,0.629
0.370524479,-0.3608,0.1639,0.4915,0.631
0.372439687,-0.3711,0.1610,0.4881,0.634
0.374784635,-0.3828,0.1581,0.4839,0.637
0.377460364,-0.3955,0.1551,0.4793,0.640
0.38002177,-0.4094,0.1525,0.4754,0.646
0.382445364,-0.4251,0.1507,0.4720,0.653
0.38499552,-0.4424,0.1495,0.4693,0.662
0.388321249,-0.4610,0.1490,0.4673,0.673
0.390124479,-0.4810,0.1495,0.4666,0.687
0.392768489,-0.5025,0.1503,0.4668,0.702
0.394911041,-0.5243,0.1527,0.4676,0.719
0.397547812,-0.5465,0.1551,0.4693,0.737
0.400224635,-0.5690,0.1576,0.4717,0.756
0.402361718,-0.5907,0.1595,0.4749,0.775
0.405002916,-0.6112,0.1608,0.4786,0.793
0.407644895,-0.6305,0.1615,0.4825,0.810
0.409983229,-0.6488,0.1620,0.4866,0.827
0.412776874,-0.6660,0.1622,0.4920,0.844
0.415274687,-0.6818,0.1629,0.4981,0.860
0.417429635,-0.6957,0.1629,0.5055,0.875
0.421690104,-0.7087,0.1637,0.5138,0.890
0.424567395,-0.7197,0.1647,0.5223,0.904
0.425062395,-0.7300,0.1661,0.5313,0.918
0.427521301,-0.7392,0.1673,0.5404,0.931
0.430290781,-0.7475,0.1678,0.5494,0.943
0.432497239,-0.7561,0.1676,0.5585,0.955
0.438076406,-0.7646,0.1671,0.5668,0.966
0.43845302,-0.7735,0.1666,0.5748,0.978
0.439986874,-0.7822,0.1654,0.5817,0.989
0.442301614,-0.7908,0.1642,0.5870,0.998
0.445915572,-0.7991,0.1629,0.5912,1.007
0.447435989,-0.8072,0.1615,0.5941,1.015
0.449927083,-0.8152,0.1593,0.5951,1.022
0.452538333,-0.8225,0.1578,0.5951,1.027
0.455123593,-0.8301,0.1566,0.5934,1.032
0.457477395,-0.8379,0.1554,0.5902,1.037
0.460258593,-0.8460,0.1539,0.5853,1.040
0.462568437,-0.8536,0.1529,0.5792,1.043
0.465000624,-0.8609,0.1520,0.5721,1.045
0.467536458,-0.8690,0.1515,0.5638,1.047
0.470229374,-0.8782,0.1510,0.5546,1.050
0.472456926,-0.8878,0.1503,0.5441,1.052
0.474864895,-0.8958,0.1493,0.5328,1.053
0.477500572,-0.9024,0.1476,0.5211,1.052
0.480253333,-0.9078,0.1451,0.5089,1.051
0.48258427,-0.9122,0.1422,0.4967,1.048
0.484886041,-0.9164,0.1387,0.4849,1.046
0.488154791,-0.9205,0.1358,0.4737,1.044
0.490162343,-0.9251,0.1326,0.4629,1.043
0.492402135,-0.9291,0.1300,0.4529,1.042
0.495212291,-0.9327,0.1275,0.4434,1.041
0.497698593,-0.9369,0.1253,0.4344,1.040
0.500036718,-0.9408,0.1236,0.4260,1.040
0.502408645,-0.9439,0.1219,0.4190,1.040
0.505073645,-0.9471,0.1204,0.4126,1.040
0.507618541,-0.9501,0.1185,0.4070,1.040
0.510011249,-0.9528,0.1168,0.4016,1.041
0.513114062,-0.9555,0.1148,0.3967,1.041
0.515192656,-0.9572,0.1119,0.3916,1.040
0.517509791,-0.9576,0.1087,0.3865,1.038
0.52025302,-0.9576,0.1041,0.3811,1.036
0.522621614,-0.9579,0.0980,0.3750,1.033
0.52496901,-0.9581,0.0911,0.3684,1.031
0.527944374,-0.9591,0.0828,0.3608,1.028
0.53010177,-0.9608,0.0730,0.3530,1.026
0.532502916,-0.9638,0.0620,0.3454,1.026
0.534959583,-0.9672,0.0508,0.3379,1.026
0.537508749,-0.9711,0.0393,0.3301,1.026
0.540312499,-0.9750,0.0281,0.3220,1.027
0.542683281,-0.9786,0.0171,0.3139,1.028
0.545203749,-0.9821,0.0063,0.3051,1.028
0.54756026,-0.9850,-0.0037,0.2953,1.028
0.550084687,-0.9877,-0.0129,0.2848,1.028
0.552655676,-0.9906,-0.0210,0.2734,1.028
0.555233385,-0.9931,-0.0286,0.2617,1.027
0.557679947,-0.9957,-0.0352,0.2492,1.027
0.561920312,-0.9992,-0.0415,0.2367,1.028
0.564811666,-1.0036,-0.0472,0.2245,1.029
0.565977447,-1.0090,-0.0520,0.2128,1.032
0.567504895,-1.0151,-0.0564,0.2020,1.037
0.570541041,-1.0216,-0.0601,0.1925,1.041
0.572793958,-1.0285,-0.0633,0.1839,1.047
0.575028385,-1.0361,-0.0664,0.1769,1.053
0.578729218,-1.0439,-0.0691,0.1710,1.060
0.580314478,-1.0517,-0.0718,0.1664,1.067
0.582563749,-1.0593,-0.0738,0.1620,1.074
0.584957551,-1.0659,-0.0760,0.1581,1.080
0.588143593,-1.0717,-0.0784,0.1546,1.086
0.590147447,-1.0778,-0.0811,0.1520,1.092
0.592469218,-1.0835,-0.0843,0.1493,1.097
0.595082395,-1.0893,-0.0882,0.1476,1.103
0.597829322,-1.0952,-0.0926,0.1468,1.109
0.600182135,-1.1010,-0.0977,0.1466,1.115
0.603039843,-1.1074,-0.1031,0.1473,1.122
0.605589531,-1.1132,-0.1087,0.1483,1.128
0.607749478,-1.1191,-0.1148,0.1490,1.135
0.610176718,-1.1245,-0.1209,0.1500,1.141
0.613672291,-1.1291,-0.1270,0.1507,1.146
0.615329478,-1.1323,-0.1336,0.1512,1.150
0.617976874,-1.1345,-0.1405,0.1515,1.153
0.620548333,-1.1360,-0.1478,0.1510,1.155
0.622600312,-1.1365,-0.1559,0.1495,1.157
0.625073228,-1.1355,-0.1644,0.1463,1.157
0.627852343,-1.1335,-0.1739,0.1427,1.156
0.630568541,-1.1309,-0.1844,0.1380,1.154
0.632840416,-1.1269,-0.1957,0.1331,1.152
0.634990208,-1.1221,-0.2077,0.1282,1.148
0.637694114,-1.1164,-0.2211,0.1226,1.145
0.640437864,-1.1108,-0.2348,0.1165,1.141
0.642564478,-1.1049,-0.2489,0.1102,1.138
0.645268801,-1.0991,-0.2636,0.1043,1.135
0.647823489,-1.0932,-0.2785,0.0987,1.132
0.650186145,-1.0871,-0.2936,0.0943,1.130
0.652703489,-1.0820,-0.3080,0.0906,1.129
0.655340416,-1.0774,-0.3220,0.0875,1.128
0.657665572,-1.0732,-0.3354,0.0852,1.128
0.660353541,-1.0698,-0.3484,0.0840,1.128
0.663215937,-1.0669,-0.3611,0.0840,1.129
0.665283801,-1.0637,-0.3733,0.0845,1.130
0.667524947,-1.0610,-0.3845,0.0863,1.132
0.670378697,-1.0583,-0.3948,0.0894,1.133
0.67271526,-1.0558,-0.4038,0.0933,1.134
0.67508427,-1.0544,-0.4121,0.0982,1.136
0.680088437,-1.0541,-0.4194,0.1036,1.139
0.680429791,-1.0553,-0.4258,0.1094,1.143
0.682761249,-1.0573,-0.4317,0.1156,1.148
0.687247395,-1.0603,-0.4371,0.1219,1.153
0.687873906,-1.0644,-0.4422,0.1285,1.160
0.691042968,-1.0693,-0.4466,0.1348,1.167
0.692757968,-1.0749,-0.4507,0.1407,1.174
