time,gFx,gFy,gFz,TgF
8.80208E-4,-0.1226,0.3767,0.8912,0.975
0.001144062,-0.1226,0.3774,0.8922,0.976
0.003506875,-0.1231,0.3784,0.8941,0.979
0.006590208,-0.1246,0.3792,0.8971,0.982
0.008796719,-0.1263,0.3796,0.9005,0.985
0.011318073,-0.1282,0.3799,0.9049,0.990
0.014720417,-0.1307,0.3801,0.9090,0.994
0.01615526,-0.1331,0.3804,0.9127,0.998
0.018485729,-0.1361,0.3804,0.9161,1.001
0.021197239,-0.1385,0.3809,0.9190,1.004
0.023764635,-0.1409,0.3811,0.9207,1.006
0.026137292,-0.1431,0.3814,0.9220,1.008
0.028457708,-0.1456,0.3816,0.9232,1.010
0.03103125,-0.1473,0.3816,0.9234,1.010
0.033534167,-0.1485,0.3814,0.9234,1.010
0.035919375,-0.1490,0.3811,0.9229,1.010
0.038476875,-0.1490,0.3816,0.9217,1.009
0.041165,-0.1485,0.3818,0.9203,1.007
0.043405677,-0.1483,0.3823,0.9178,1.005
0.046043646,-0.1478,0.3828,0.9151,1.003
0.048757083,-0.1471,0.3833,0.9120,1.000
0.051638802,-0.1461,0.3838,0.9088,0.997
0.059896406,-0.1449,0.3843,0.9054,0.994
0.060166667,-0.1439,0.3848,0.9015,0.991
0.060343125,-0.1427,0.3855,0.8980,0.988
0.060903802,-0.1417,0.3858,0.8944,0.984
0.063520729,-0.1402,0.3860,0.8907,0.981
0.066274739,-0.1383,0.3862,0.8875,0.978
0.068619531,-0.1365,0.3870,0.8841,0.975
0.071051771,-0.1348,0.3884,0.8812,0.972
0.073659271,-0.1331,0.3901,0.8785,0.970
0.076421667,-0.1317,0.3921,0.8760,0.969
0.078696771,-0.1304,0.3938,0.8738,0.967
0.081165833,-0.1287,0.3953,0.8724,0.966
0.083636198,-0.1268,0.3970,0.8714,0.966
0.086397031,-0.1248,0.3987,0.8707,0.966
0.088690677,-0.1221,0.4002,0.8697,0.965
0.09132026,-0.1195,0.4014,0.8687,0.964
0.093751562,-0.1163,0.4024,0.8670,0.963
