time,gFx,gFy,gFz,TgF
0.001196042,-0.3132,0.2230,0.9491,1.024
0.001679583,-0.3102,0.2228,0.9430,1.017
0.004394531,-0.3071,0.2218,0.9374,1.011
0.006650469,-0.3034,0.2204,0.9315,1.004
0.00925099,-0.2995,0.2187,0.9261,0.998
0.011677552,-0.2956,0.2167,0.9212,0.991
0.015541615,-0.2919,0.2147,0.9168,0.986
0.016724115,-0.2883,0.2128,0.9132,0.981
0.01938625,-0.2844,0.2103,0.9100,0.976
0.021528386,-0.2807,0.2074,0.9078,0.973
0.024143125,-0.2778,0.2038,0.9056,0.969
0.026521406,-0.2748,0.2008,0.9041,0.966
0.029313958,-0.2726,0.1981,0.9029,0.964
0.031532552,-0.2707,0.1957,0.9024,0.962
0.034432708,-0.2695,0.1937,0.9024,0.962
0.036510729,-0.2690,0.1927,0.9027,0.961
0.039288229,-0.2695,0.1927,0.9022,0.961
0.041797188,-0.2712,0.1930,0.9015,0.961
0.044029427,-0.2739,0.1935,0.9005,0.961
0.046545,-0.2768,0.1937,0.8998,0.961
0.049372552,-0.2802,0.1940,0.8988,0.961
0.051462708,-0.2827,0.1944,0.8985,0.962
0.054419323,-0.2844,0.1949,0.8988,0.963
0.056798229,-0.2858,0.1957,0.8998,0.964
0.059196094,-0.2870,0.1966,0.9017,0.967
0.06162599,-0.2875,0.1979,0.9041,0.969
0.064291302,-0.2875,0.1991,0.9066,0.972
0.066849531,-0.2870,0.2003,0.9095,0.975
0.069118802,-0.2863,0.2016,0.9122,0.977
0.071472969,-0.2853,0.2028,0.9142,0.979
0.074105052,-0.2844,0.2038,0.9154,0.980
0.076374479,-0.2834,0.2045,0.9159,0.980
0.079446823,-0.2824,0.2050,0.9159,0.980
0.08163099,-0.2809,0.2055,0.9154,0.979
0.08423849,-0.2797,0.2057,0.9142,0.978
0.086486406,-0.2780,0.2055,0.9122,0.976
0.089112344,-0.2763,0.2050,0.9102,0.973
0.091678802,-0.2744,0.2050,0.9083,0.971
0.094473802,-0.2724,0.2052,0.9066,0.969
0.09652349,-0.2707,0.2050,0.9041,0.966
0.099083802,-0.2690,0.2050,0.9019,0.963
0.101492031,-0.2670,0.2045,0.8995,0.960
0.104450156,-0.2651,0.2035,0.8973,0.958
0.106867708,-0.2629,0.2025,0.8956,0.955
0.109261927,-0.2609,0.2023,0.8936,0.953
0.111493698,-0.2590,0.2018,0.8922,0.951
0.114291354,-0.2577,0.2016,0.8910,0.949
0.116546406,-0.2570,0.2020,0.8897,0.948
0.119198698,-0.2565,0.2023,0.8885,0.947
0.12219099,-0.2567,0.2025,0.8873,0.946
0.124571563,-0.2572,0.2035,0.8870,0.946
0.126555104,-0.2580,0.2035,0.8868,0.946
0.129285417,-0.2592,0.2033,0.8875,0.947
0.131655365,-0.2609,0.2028,0.8888,0.948
0.134412292,-0.2634,0.2028,0.8907,0.951
0.136545469,-0.2656,0.2028,0.8932,0.954
0.139496979,-0.2680,0.2025,0.8963,0.957
0.141559635,-0.2702,0.2028,0.8998,0.961
0.144033646,-0.2724,0.2023,0.9034,0.965
0.146652188,-0.2751,0.2018,0.9073,0.969
0.149217031,-0.2780,0.2018,0.9120,0.975
0.151557604,-0.2812,0.2016,0.9161,0.979
0.154359688,-0.2841,0.2016,0.9203,0.984
0.156609531,-0.2875,0.2016,0.9247,0.989
0.159259063,-0.2914,0.2011,0.9293,0.994
0.161519844,-0.2953,0.2003,0.9342,1.000
0.164204844,-0.2988,0.2003,0.9388,1.005
0.166648073,-0.3022,0.1998,0.9432,1.010
0.169295417,-0.3054,0.1996,0.9469,1.015
0.171600938,-0.3088,0.1993,0.9498,1.018
0.174232813,-0.3120,0.1991,0.9523,1.022
0.176542708,-0.3146,0.1991,0.9545,1.025
0.179346354,-0.3176,0.1996,0.9564,1.027
0.18163375,-0.3203,0.2001,0.9581,1.030
0.18437401,-0.3225,0.2006,0.9591,1.032
0.186535208,-0.3249,0.2001,0.9589,1.032
0.189265729,-0.3266,0.1998,0.9579,1.032
0.191630885,-0.3274,0.1993,0.9552,1.029
0.194128021,-0.3274,0.1986,0.9518,1.026
0.196668594,-0.3274,0.1976,0.9471,1.021
0.19958776,-0.3266,0.1962,0.9422,1.016
0.201582135,-0.3254,0.1944,0.9371,1.011
0.204174948,-0.3237,0.1930,0.9312,1.005
0.206693177,-0.3220,0.1918,0.9254,0.998
0.209140417,-0.3200,0.1905,0.9198,0.992
0.211879375,-0.3186,0.1896,0.9144,0.987
0.214436771,-0.3169,0.1888,0.9093,0.981
0.216822656,-0.3154,0.1883,0.9041,0.976
0.219267188,-0.3144,0.1879,0.8998,0.971
0.221648021,-0.3132,0.1874,0.8956,0.967
0.224141146,-0.3124,0.1876,0.8917,0.963
0.226568073,-0.3122,0.1881,0.8883,0.960
0.22950599,-0.3124,0.1886,0.8856,0.958
0.231692604,-0.3132,0.1886,0.8831,0.956
0.234302344,-0.3141,0.1888,0.8809,0.954
0.236831771,-0.3154,0.1896,0.8785,0.952
0.239462656,-0.3174,0.1901,0.8763,0.951
0.241699531,-0.3198,0.1905,0.8741,0.950
0.244269792,-0.3225,0.1910,0.8721,0.949
0.246663177,-0.3249,0.1910,0.8704,0.949
0.249178229,-0.3274,0.1913,0.8687,0.948
0.251598177,-0.3298,0.1915,0.8665,0.947
0.255420677,-0.3325,0.1910,0.8648,0.946
0.256826146,-0.3352,0.1901,0.8629,0.945
0.259749583,-0.3374,0.1896,0.8607,0.944
0.262007135,-0.3393,0.1888,0.8582,0.942
0.264262813,-0.3413,0.1879,0.8553,0.940
0.266651615,-0.3430,0.1871,0.8524,0.938
0.269102552,-0.3445,0.1861,0.8494,0.935
0.271836146,-0.3457,0.1847,0.8462,0.933
0.274328229,-0.3467,0.1839,0.8426,0.929
0.276588854,-0.3474,0.1830,0.8387,0.926
0.279510104,-0.3474,0.1822,0.8340,0.922
0.281671406,-0.3474,0.1808,0.8296,0.917
0.284207188,-0.3479,0.1798,0.8245,0.913
0.287045885,-0.3486,0.1791,0.8194,0.908
0.289578281,-0.3496,0.1783,0.8137,0.903
0.291716198,-0.3508,0.1774,0.8081,0.899
0.294316094,-0.3520,0.1764,0.8023,0.894
0.296695469,-0.3530,0.1759,0.7959,0.888
0.299320104,-0.3540,0.1752,0.7896,0.883
0.301629167,-0.3545,0.1744,0.7827,0.877
0.304569844,-0.3545,0.1739,0.7757,0.870
0.306730677,-0.3545,0.1732,0.7688,0.864
0.30920401,-0.3547,0.1727,0.7617,0.858
0.311974688,-0.3550,0.1720,0.7551,0.852
0.314540469,-0.3552,0.1713,0.7493,0.847
0.31769224,-0.3552,0.1700,0.7434,0.841
0.319681719,-0.3547,0.1691,0.7378,0.836
0.323076719,-0.3545,0.1678,0.7324,0.831
0.324227604,-0.3542,0.1666,0.7268,0.826
0.326610677,-0.3545,0.1656,0.7212,0.820
0.329320208,-0.3545,0.1644,0.7153,0.815
0.331760417,-0.3545,0.1629,0.7094,0.810
0.334525781,-0.3542,0.1612,0.7033,0.804
0.337516771,-0.3545,0.1593,0.6967,0.798
0.339502344,-0.3547,0.1576,0.6901,0.792
0.341794687,-0.3557,0.1559,0.6840,0.787
0.34426526,-0.3569,0.1544,0.6774,0.781
0.346833698,-0.3584,0.1527,0.6706,0.776
0.349701979,-0.3603,0.1510,0.6638,0.770
0.351649687,-0.3628,0.1495,0.6567,0.765
0.35441401,-0.3647,0.1481,0.6498,0.760
0.356671094,-0.3672,0.1466,0.6422,0.754
0.359318906,-0.3698,0.1456,0.6344,0.749
0.361815521,-0.3726,0.1446,0.6261,0.743
0.364426615,-0.3755,0.1441,0.6178,0.737
