time,gFx,gFy,gFz,TgF
0.001467031,-0.2980,0.3928,0.8059,0.945
0.001833073,-0.2988,0.3933,0.8086,0.948
0.002568125,-0.2990,0.3933,0.8118,0.950
0.006707396,-0.2990,0.3926,0.8147,0.953
0.008132604,-0.2980,0.3916,0.8174,0.954
0.01005151,-0.2966,0.3901,0.8194,0.955
0.012643698,-0.2949,0.3887,0.8216,0.955
0.015126406,-0.2922,0.3867,0.8235,0.956
0.01745474,-0.2888,0.3843,0.8245,0.954
0.020065312,-0.2853,0.3811,0.8245,0.952
0.0223675,-0.2817,0.3779,0.8238,0.949
0.024734375,-0.2780,0.3743,0.8218,0.945
0.027684271,-0.2741,0.3703,0.8196,0.940
0.030069948,-0.2709,0.3667,0.8164,0.935
0.032396198,-0.2675,0.3628,0.8128,0.929
0.03499125,-0.2643,0.3594,0.8091,0.924
0.037445312,-0.2609,0.3557,0.8054,0.918
0.039976875,-0.2580,0.3523,0.8020,0.913
0.042737396,-0.2555,0.3496,0.7991,0.909
0.044860052,-0.2533,0.3481,0.7969,0.906
0.047753125,-0.2523,0.3469,0.7954,0.904
0.050213177,-0.2521,0.3454,0.7937,0.902
0.052326667,-0.2523,0.3432,0.7923,0.900
0.055151562,-0.2519,0.3405,0.7908,0.897
0.057539896,-0.2501,0.3371,0.7898,0.894
0.059856823,-0.2489,0.3337,0.7896,0.893
0.062640208,-0.2480,0.3301,0.7898,0.891
0.065342031,-0.2482,0.3261,0.7903,0.890
0.067709583,-0.2482,0.3232,0.7913,0.890
0.070037865,-0.2475,0.3208,0.7925,0.890
0.072571875,-0.2455,0.3193,0.7935,0.890
0.074903333,-0.2431,0.3178,0.7945,0.890
0.07733099,-0.2401,0.3161,0.7959,0.889
0.080143073,-0.2370,0.3149,0.7976,0.890
0.082596562,-0.2340,0.3144,0.7993,0.890
0.0848875,-0.2321,0.3137,0.8003,0.890
0.088197083,-0.2323,0.3134,0.8008,0.891
0.090214479,-0.2399,0.3154,0.7984,0.891
0.092271823,-0.2624,0.3232,0.7891,0.892
0.095385521,-0.2885,0.3354,0.7759,0.893
0.09751026,-0.3098,0.3486,0.7651,0.896
0.099916823,-0.3252,0.3611,0.7588,0.901
