time,gFx,gFy,gFz,TgF
0.003891458,-0.2526,0.5045,0.7023,0.901
0.004205417,-0.2504,0.4989,0.7004,0.896
0.0044475,-0.2453,0.4923,0.6997,0.890
0.008374479,-0.2414,0.4879,0.7026,0.889
0.009007708,-0.2382,0.4842,0.7082,0.890
0.010459896,-0.2404,0.4859,0.7168,0.899
0.0128025,-0.2396,0.4898,0.7251,0.907
0.015337239,-0.2367,0.4937,0.7329,0.915
0.017848125,-0.2340,0.4952,0.7417,0.922
0.021840885,-0.2301,0.4952,0.7519,0.929
0.022626823,-0.2260,0.4950,0.7610,0.935
0.025330156,-0.2221,0.4942,0.7678,0.940
0.027902864,-0.2189,0.4908,0.7707,0.940
0.030370104,-0.2157,0.4901,0.7710,0.939
0.033073229,-0.2123,0.4856,0.7744,0.938
0.035219844,-0.2113,0.4842,0.7764,0.939
0.037801041,-0.2084,0.4832,0.7769,0.938
0.041729166,-0.2072,0.4815,0.7724,0.934
0.042756927,-0.2074,0.4820,0.7654,0.928
0.045353281,-0.2084,0.4825,0.7632,0.927
0.048256823,-0.2091,0.4830,0.7661,0.929
0.051182448,-0.2118,0.4810,0.7649,0.928
0.052731094,-0.2140,0.4849,0.7524,0.920
0.055291198,-0.2196,0.5008,0.7119,0.898
0.058086302,-0.2423,0.5169,0.6704,0.881
0.061465937,-0.2668,0.5250,0.6545,0.880
0.063897135,-0.2848,0.5296,0.6589,0.892
0.065595521,-0.2936,0.5267,0.6696,0.901
0.0679275,-0.2968,0.5233,0.6796,0.908
0.070440573,-0.2966,0.5196,0.6879,0.912
0.072837604,-0.2958,0.5113,0.6953,0.912
0.075329166,-0.2949,0.5015,0.6994,0.910
0.07809276,-0.2949,0.4937,0.7021,0.908
0.081573385,-0.2978,0.4849,0.7019,0.904
0.082758437,-0.3015,0.4769,0.7011,0.900
0.085298906,-0.3083,0.4693,0.7014,0.898
0.088509219,-0.3146,0.4612,0.7016,0.897
0.09048,-0.3198,0.4532,0.7006,0.894
0.093865833,-0.3257,0.4463,0.6982,0.890
0.095215312,-0.3281,0.4380,0.6955,0.885
0.097851406,-0.3303,0.4295,0.6926,0.879
0.101664531,-0.3310,0.4194,0.6860,0.870
0.102841041,-0.3340,0.4063,0.6806,0.860
0.105391979,-0.3362,0.3950,0.6728,0.850
0.108310364,-0.3371,0.3838,0.6645,0.838
0.110486666,-0.3391,0.3733,0.6552,0.827
0.113389271,-0.3408,0.3635,0.6440,0.814
0.115332135,-0.3405,0.3530,0.6300,0.798
0.117793958,-0.3423,0.3418,0.6164,0.783
0.121782291,-0.3440,0.3347,0.6017,0.770
0.123253854,-0.3454,0.3283,0.5890,0.758
0.125569114,-0.3467,0.3225,0.5768,0.746
0.12798625,-0.3484,0.3169,0.5634,0.734
0.130531354,-0.3554,0.3122,0.5494,0.725
0.132814844,-0.3645,0.3044,0.5338,0.714
0.135286041,-0.3765,0.2944,0.5184,0.705
0.138325729,-0.3919,0.2885,0.5035,0.700
0.141723646,-0.4028,0.2802,0.4871,0.691
0.142790104,-0.4119,0.2775,0.4720,0.685
0.145359271,-0.4207,0.2765,0.4576,0.680
0.148235885,-0.4263,0.2792,0.4468,0.678
0.15054651,-0.4319,0.2819,0.4349,0.675
0.153020156,-0.4405,0.2817,0.4268,0.675
0.155906719,-0.4463,0.2831,0.4209,0.676
0.157928958,-0.4559,0.2831,0.4141,0.678
0.161340781,-0.4661,0.2822,0.4075,0.680
0.163131562,-0.4783,0.2807,0.4024,0.685
0.165545937,-0.4925,0.2785,0.3970,0.691
0.168135312,-0.5091,0.2744,0.3941,0.700
0.170802604,-0.5282,0.2700,0.3921,0.711
0.173119166,-0.5477,0.2643,0.3892,0.722
0.175676562,-0.5665,0.2558,0.3882,0.733
0.178363906,-0.5853,0.2477,0.3831,0.742
0.181540208,-0.6054,0.2428,0.3765,0.753
0.183203594,-0.6232,0.2362,0.3708,0.763
0.185317656,-0.6440,0.2311,0.3696,0.778
0.188019166,-0.6645,0.2282,0.3657,0.792
0.190409791,-0.6860,0.2245,0.3603,0.807
0.192784479,-0.7026,0.2213,0.3540,0.817
0.195321979,-0.7170,0.2216,0.3508,0.828
0.198232656,-0.7297,0.2172,0.3481,0.837
0.201433281,-0.7434,0.2123,0.3442,0.846
0.202832344,-0.7556,0.2067,0.3437,0.855
0.205571719,-0.7632,0.2028,0.3418,0.860
0.20800651,-0.7678,0.1984,0.3440,0.864
0.210488333,-0.7712,0.1910,0.3471,0.867
0.213111666,-0.7707,0.1822,0.3501,0.866
0.215408333,-0.7698,0.1725,0.3503,0.863
0.217937864,-0.7663,0.1637,0.3481,0.857
0.221674531,-0.7654,0.1510,0.3432,0.852
0.222972708,-0.7644,0.1405,0.3364,0.847
0.225531146,-0.7598,0.1292,0.3337,0.840
0.228253802,-0.7561,0.1168,0.3291,0.833
0.230649791,-0.7510,0.1026,0.3166,0.821
0.232886771,-0.7475,0.0884,0.2961,0.809
0.235396666,-0.7478,0.0745,0.2614,0.796
0.238130781,-0.7561,0.0599,0.2013,0.785
0.241481562,-0.7690,0.0508,0.1082,0.778
0.243094791,-0.7536,0.0445,0.0887,0.760
0.246165885,-0.7292,0.0362,0.0902,0.736
0.248131406,-0.7104,0.0278,0.0902,0.717
0.250640312,-0.7011,0.0210,0.0994,0.708
0.252865156,-0.7060,0.0161,0.1119,0.715
0.255479271,-0.7190,0.0139,0.1253,0.730
0.258286093,-0.7331,0.0103,0.1358,0.746
0.261384218,-0.7466,0.0010,0.1427,0.760
0.264330781,-0.7541,-0.0107,0.1498,0.769
0.265631666,-0.7571,-0.0230,0.1444,0.771
0.268087604,-0.7617,-0.0342,0.1278,0.773
0.270653281,-0.7685,-0.0435,0.1038,0.777
0.273311041,-0.7752,-0.0508,0.0740,0.780
0.275730208,-0.7786,-0.0584,0.0425,0.782
0.278019375,-0.7842,-0.0628,0.0110,0.787
0.281628333,-0.7913,-0.0667,-0.0149,0.794
0.283172552,-0.7993,-0.0708,-0.0349,0.803
0.285458229,-0.8091,-0.0730,-0.0454,0.814
0.288428854,-0.8169,-0.0784,-0.0537,0.822
0.290651614,-0.8223,-0.0838,-0.0555,0.828
0.292925312,-0.8272,-0.0943,-0.0513,0.834
0.295765156,-0.8336,-0.1065,-0.0440,0.841
0.298323281,-0.8365,-0.1195,-0.0362,0.846
0.301489375,-0.8387,-0.1341,-0.0288,0.850
0.303221979,-0.8399,-0.1468,-0.0261,0.853
0.305764427,-0.8421,-0.1625,-0.0266,0.858
0.308104896,-0.8445,-0.1747,-0.0313,0.863
0.31052375,-0.8509,-0.1849,-0.0342,0.871
0.31301526,-0.8558,-0.1944,-0.0364,0.878
0.315498125,-0.8604,-0.2020,-0.0386,0.885
0.31829,-0.8638,-0.2079,-0.0374,0.889
0.321736093,-0.8702,-0.2169,-0.0325,0.897
0.323004583,-0.8780,-0.2262,-0.0276,0.907
0.325522656,-0.8880,-0.2343,-0.0217,0.919
0.328039166,-0.8978,-0.2460,-0.0181,0.931
0.330750468,-0.9078,-0.2516,-0.0161,0.942
0.333258333,-0.9193,-0.2587,-0.0129,0.955
0.337342083,-0.9291,-0.2643,-0.0129,0.966
0.337817135,-0.9378,-0.2722,-0.0100,0.977
0.349713958,-0.9486,-0.2805,-0.0063,0.989
0.350046093,-0.9608,-0.2910,-0.0042,1.004
0.350366302,-0.9701,-0.3041,-0.0044,1.017
0.350720573,-0.9755,-0.3149,-0.0037,1.025
0.350965416,-0.9835,-0.3227,-0.0039,1.035
0.352956041,-0.9913,-0.3340,-0.0056,1.046
0.35554901,-0.9982,-0.3474,-0.0049,1.057
0.35829526,-1.0058,-0.3591,-0.0066,1.068
0.361473906,-1.0151,-0.3716,-0.0103,1.081
0.363091771,-1.0273,-0.3826,-0.0112,1.096
0.365833854,-1.0395,-0.3921,-0.0095,1.111
0.368055208,-1.0519,-0.4016,-0.0093,1.126
0.370675729,-1.0642,-0.4070,-0.0042,1.139
0.373093541,-1.0788,-0.4129,0.0027,1.155
0.37551526,-1.0935,-0.4153,0.0117,1.170
0.378004739,-1.1118,-0.4148,0.0230,1.187
0.381878802,-1.1367,-0.4104,0.0359,1.209
0.382955156,-1.1672,-0.4021,0.0513,1.236
0.385540729,-1.2039,-0.3904,0.0667,1.267
0.388383177,-1.2420,-0.3760,0.0826,1.300
0.390569323,-1.2813,-0.3579,0.0963,1.334
0.39294,-1.3216,-0.3405,0.1085,1.369
0.39550651,-1.3593,-0.3237,0.1187,1.402
0.398344687,-1.3905,-0.3068,0.1258,1.430
0.401410625,-1.4167,-0.2934,0.1300,1.453
0.402958073,-1.4377,-0.2761,0.1356,1.470
0.405654062,-1.4535,-0.2626,0.1390,1.484
0.408086146,-1.4658,-0.2494,0.1400,1.493
0.410571614,-1.4812,-0.2414,0.1419,1.507
0.413351146,-1.4948,-0.2333,0.1412,1.520
0.415679375,-1.5058,-0.2230,0.1412,1.529
0.418125573,-1.5136,-0.2157,0.1441,1.536
0.421711406,-1.5220,-0.2130,0.1483,1.544
0.423069531,-1.5305,-0.2074,0.1503,1.552
0.425575573,-1.5361,-0.2028,0.1546,1.557
0.428727604,-1.5403,-0.1969,0.1581,1.561
0.430856927,-1.5432,-0.1893,0.1608,1.563
0.433019531,-1.5483,-0.1810,0.1654,1.568
0.435526354,-1.5544,-0.1725,0.1703,1.573
0.438523333,-1.5606,-0.1625,0.1756,1.579
0.441614843,-1.5652,-0.1522,0.1813,1.583
0.443216458,-1.5703,-0.1446,0.1871,1.588
0.445805677,-1.5782,-0.1365,0.1913,1.596
0.448228906,-1.5894,-0.1280,0.1974,1.607
0.450677604,-1.6016,-0.1182,0.2079,1.619
0.453088489,-1.6199,-0.1099,0.2174,1.638
0.455761562,-1.6417,-0.1021,0.2287,1.661
0.458443333,-1.6605,-0.0911,0.2396,1.680
0.461428489,-1.6773,-0.0789,0.2516,1.698
0.463190104,-1.6920,-0.0642,0.2629,1.714
0.465758281,-1.7057,-0.0467,0.2739,1.728
0.468157031,-1.7142,-0.0278,0.2836,1.738
0.470726562,-1.7242,-0.0088,0.2907,1.749
0.47363776,-1.7289,0.0129,0.2978,1.754
0.475817916,-1.7345,0.0359,0.3017,1.761
0.478592135,-1.7345,0.0586,0.3054,1.762
0.481435937,-1.7301,0.0806,0.3071,1.759
0.483178958,-1.7240,0.1009,0.3061,1.754
0.48562052,-1.7135,0.1207,0.3049,1.745
0.488836562,-1.7015,0.1375,0.3041,1.734
0.490641354,-1.6881,0.1500,0.3007,1.721
0.493064895,-1.6715,0.1637,0.2990,1.706
0.495720885,-1.6522,0.1771,0.2946,1.688
0.49853177,-1.6311,0.1869,0.2917,1.668
0.501419062,-1.6123,0.1947,0.2914,1.650
0.503436927,-1.5935,0.2035,0.2895,1.632
0.505734843,-1.5747,0.2123,0.2880,1.615
0.508207812,-1.5552,0.2172,0.2883,1.597
0.510578229,-1.5369,0.2240,0.2878,1.580
0.513347135,-1.5176,0.2304,0.2883,1.562
0.515606145,-1.4975,0.2355,0.2905,1.544
0.518358958,-1.4787,0.2421,0.2912,1.526
0.521848281,-1.4597,0.2499,0.2944,1.510
0.523313698,-1.4406,0.2531,0.2953,1.492
0.525775156,-1.4213,0.2585,0.2993,1.475
0.52844901,-1.4033,0.2621,0.3015,1.459
0.531149895,-1.3866,0.2641,0.3039,1.444
0.533358698,-1.3690,0.2653,0.3071,1.428
0.535549218,-1.3502,0.2670,0.3093,1.411
0.538788489,-1.3314,0.2665,0.3112,1.393
0.541500625,-1.3150,0.2668,0.3149,1.378
0.543120468,-1.2992,0.2673,0.3176,1.364
0.545828437,-1.2840,0.2717,0.3193,1.351
0.548527916,-1.2684,0.2751,0.3217,1.337
0.550637968,-1.2513,0.2783,0.3232,1.322
0.554424166,-1.2349,0.2797,0.3237,1.307
0.555703229,-1.2181,0.2807,0.3220,1.291
0.558289375,-1.2034,0.2800,0.3217,1.277
0.561738698,-1.1858,0.2765,0.3196,1.259
0.563661145,-1.1677,0.2744,0.3144,1.240
0.565687239,-1.1477,0.2678,0.3061,1.218
0.568214479,-1.1260,0.2599,0.3017,1.194
0.570749635,-1.1010,0.2533,0.2939,1.167
0.573497864,-1.0752,0.2453,0.2851,1.139
0.575860937,-1.0475,0.2384,0.2744,1.109
0.578602812,-1.0153,0.2296,0.2648,1.074
0.581519895,-0.9852,0.2208,0.2501,1.040
0.583129948,-0.9586,0.2106,0.2343,1.009
0.585646145,-0.9305,0.2020,0.2182,0.977
0.588562604,-0.9054,0.1935,0.2050,0.948
0.59089776,-0.8829,0.1844,0.1898,0.922
0.593582187,-0.8638,0.1766,0.1761,0.899
0.595822968,-0.8472,0.1671,0.1620,0.879
0.598493229,-0.8338,0.1556,0.1517,0.862
0.601511979,-0.8220,0.1429,0.1392,0.846
0.604264218,-0.8115,0.1300,0.1297,0.832
0.606050468,-0.7991,0.1192,0.1234,0.817
0.60896651,-0.7881,0.1080,0.1165,0.804
0.612254218,-0.7793,0.0963,0.1112,0.793
