time,gFx,gFy,gFz,TgF
0.001330937,-0.1537,0.3259,0.8220,0.898
0.001610468,-0.1556,0.3264,0.8191,0.895
0.003535937,-0.1583,0.3269,0.8203,0.897
0.006587135,-0.1612,0.3276,0.8245,0.902
0.009034427,-0.1620,0.3283,0.8291,0.906
0.010976875,-0.1632,0.3281,0.8357,0.913
0.013909479,-0.1637,0.3296,0.8436,0.920
0.016580833,-0.1651,0.3313,0.8497,0.927
0.018496458,-0.1664,0.3340,0.8597,0.937
0.021141145,-0.1693,0.3330,0.8636,0.941
0.023674218,-0.1713,0.3335,0.8687,0.946
0.026014635,-0.1744,0.3347,0.8724,0.951
0.028343177,-0.1788,0.3332,0.8733,0.952
0.031241875,-0.1827,0.3337,0.8770,0.956
0.033525677,-0.1835,0.3318,0.8785,0.957
0.036012864,-0.1837,0.3283,0.8799,0.957
0.038959479,-0.1852,0.3259,0.8795,0.956
0.041223385,-0.1837,0.3198,0.8787,0.953
0.043465989,-0.1813,0.3115,0.8770,0.948
0.046608698,-0.1837,0.3083,0.8729,0.944
0.048604895,-0.1857,0.3093,0.8699,0.942
0.050959531,-0.1849,0.3134,0.8682,0.941
0.053403333,-0.1810,0.3188,0.8641,0.939
0.056276093,-0.1783,0.3203,0.8582,0.933
0.058414062,-0.1771,0.3210,0.8548,0.930
0.061121041,-0.1781,0.3213,0.8497,0.926
0.063564062,-0.1791,0.3169,0.8433,0.919
0.066079323,-0.1815,0.3141,0.8392,0.914
0.068586614,-0.1813,0.3102,0.8333,0.907
0.071203645,-0.1796,0.3027,0.8213,0.894
0.07354776,-0.1818,0.2983,0.8067,0.879
0.076503125,-0.1886,0.2971,0.7988,0.873
0.078478281,-0.1954,0.2956,0.8010,0.876
0.081291562,-0.2003,0.2939,0.8069,0.882
0.083659114,-0.2057,0.2961,0.8145,0.891
0.086098698,-0.2077,0.2975,0.8198,0.897
0.088524791,-0.2086,0.2958,0.8279,0.904
0.091326614,-0.2118,0.2951,0.8336,0.909
0.093411823,-0.2179,0.2980,0.8306,0.909
0.09620552,-0.2291,0.3022,0.8093,0.894
0.098531198,-0.2423,0.3061,0.7808,0.873
0.10130927,-0.2475,0.3063,0.7715,0.866
0.103455364,-0.2472,0.3073,0.7744,0.869
0.106629479,-0.2480,0.3093,0.7808,0.876
0.108439166,-0.2482,0.3102,0.7869,0.881
0.110959166,-0.2511,0.3095,0.7915,0.886
0.114291041,-0.2548,0.3098,0.7940,0.890
0.116217604,-0.2604,0.3095,0.7986,0.895
