time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
8.703605,1.0107,-0.5488,3.8929,4.059
8.708596,1.2595,-0.9267,4.6489,4.905
8.714229,1.4492,-1.2263,5.2610,5.593
8.718838,1.5574,-1.3890,5.6869,6.058
8.723427,1.6149,-1.4161,5.9152,6.293
8.728533,1.6577,-1.2806,5.9085,6.269
8.734057,1.6834,-1.1248,5.6797,6.030
8.738863,1.6609,-0.9880,5.1672,5.517
8.743536,1.6356,-0.8752,4.4600,4.830
8.749259,1.6226,-0.8079,3.5320,3.970
8.753877,1.6427,-0.7399,2.5245,3.101
8.758952,1.7080,-0.7302,1.4324,2.346
8.764201,1.8377,-0.7009,0.4155,2.010
8.768473,1.9834,-0.6558,-0.4740,2.142
8.775656,2.1297,-0.6419,-1.2870,2.570
8.778770,2.2106,-0.5937,-1.9954,3.037
8.783494,2.2509,-0.5390,-2.6044,3.484
8.788647,2.2587,-0.5250,-3.0788,3.854
8.793809,2.1840,-0.6226,-3.3976,4.087
8.798864,2.1842,-0.5778,-3.5060,4.171
8.803325,2.1601,-0.6222,-3.4047,4.080
8.808910,2.1453,-0.5975,-3.1443,3.853
8.814472,2.0800,-0.6228,-2.7490,3.503
8.819134,1.9527,-0.6691,-2.3436,3.123
8.823658,1.8335,-0.7095,-1.9737,2.786
8.829702,1.6643,-0.7485,-1.6801,2.480
8.833839,1.5091,-0.7455,-1.4603,2.228
8.840171,1.3731,-0.7268,-1.3335,2.047
8.843502,1.2495,-0.6733,-1.2445,1.888
8.848986,1.1266,-0.6693,-1.1762,1.761
8.853920,0.9551,-0.6958,-1.1358,1.639
8.858862,0.8147,-0.7580,-1.0631,1.539
8.869056,0.7230,-0.8279,-1.0128,1.495
8.870028,0.6570,-0.9129,-0.9179,1.452
8.878517,0.6479,-0.9876,-0.8090,1.432
8.879176,0.6835,-1.0165,-0.6955,1.409
8.883696,0.7128,-1.0838,-0.5940,1.427
8.888757,0.7426,-1.1537,-0.5258,1.469
8.893712,0.7536,-1.1714,-0.5245,1.488
8.898976,0.7547,-1.1991,-0.5443,1.518
8.903421,0.7406,-1.1485,-0.5998,1.492
8.908816,0.6843,-1.1369,-0.6595,1.482
8.913924,0.6378,-1.0544,-0.7571,1.446
8.918655,0.5931,-1.0183,-0.8519,1.454
8.923398,0.5069,-1.0094,-0.9653,1.486
8.928634,0.4555,-0.9629,-1.1022,1.533
8.933552,0.3986,-0.9195,-1.3176,1.655
8.938496,0.3847,-0.8598,-1.5446,1.809
8.943718,0.4071,-0.8053,-1.7830,1.998
8.948517,0.4377,-0.7559,-2.0092,2.191
8.953915,0.4270,-0.6874,-2.1825,2.328
8.959181,0.4355,-0.6500,-2.3316,2.459
8.966115,0.4113,-0.6028,-2.4830,2.588
8.968948,0.3862,-0.5745,-2.6033,2.694
8.975677,0.3799,-0.5435,-2.6853,2.766
8.979247,0.3926,-0.4857,-2.7410,2.811
8.983680,0.4434,-0.4156,-2.7347,2.801
8.988792,0.4629,-0.3691,-2.6926,2.757
8.993710,0.5225,-0.2817,-2.6244,2.691
8.998996,0.5524,-0.2133,-2.4727,2.543
9.003930,0.5594,-0.1400,-2.2926,2.364
9.008953,0.5405,-0.0715,-2.0361,2.108
9.014189,0.5192,0.0205,-1.7631,1.838
9.018892,0.4758,0.1121,-1.5190,1.596
9.023566,0.4219,0.1886,-1.2343,1.318
9.028919,0.3688,0.2906,-0.9783,1.085
9.034109,0.3088,0.3795,-0.7509,0.896
9.039058,0.2944,0.4361,-0.5066,0.730
9.043598,0.2658,0.4820,-0.3387,0.646
9.049356,0.2759,0.5218,-0.1777,0.616
9.053991,0.3274,0.5892,-0.0977,0.681
9.058825,0.3827,0.6292,-0.1035,0.744
9.066973,0.4305,0.6589,-0.0923,0.792
9.068683,0.4884,0.6856,-0.0616,0.844
9.076343,0.5666,0.7214,0.0241,0.918
9.079225,0.5963,0.7616,0.1386,0.977
9.083638,0.6285,0.7679,0.2890,1.034
9.088696,0.6207,0.7452,0.4394,1.065
9.094101,0.5570,0.7102,0.6543,1.115
9.098813,0.4685,0.6390,0.9409,1.230
9.103513,0.4027,0.5603,1.1699,1.358
9.108952,0.3556,0.5221,1.4682,1.598
9.113766,0.3163,0.5366,1.6967,1.807
9.118670,0.2666,0.5536,1.9320,2.027
9.123722,0.1603,0.6378,2.1383,2.237
9.130069,0.0537,0.6811,2.2893,2.389
9.133691,-0.0685,0.7410,2.3900,2.503
9.138904,-0.1563,0.8532,2.3686,2.522
9.143453,-0.2363,0.9963,2.2898,2.508
9.148940,-0.3126,1.1512,2.1058,2.420
9.153996,-0.3653,1.2561,1.8357,2.254
9.158787,-0.4240,1.3519,1.5275,2.083
9.165484,-0.4826,1.3552,1.2241,1.889
9.169153,-0.5185,1.3284,1.0427,1.767
9.175101,-0.5719,1.2978,0.9878,1.728
9.179029,-0.5941,1.2778,1.0234,1.742
9.183995,-0.6471,1.2422,1.1542,1.815
9.189010,-0.6975,1.1982,1.3274,1.919
9.193688,-0.7264,1.2487,1.4976,2.081
9.200131,-0.7559,1.2886,1.6740,2.244
9.203977,-0.8029,1.2752,1.7755,2.329
9.208917,-0.9106,1.2352,1.8568,2.409
9.214747,-1.0595,1.0495,1.9705,2.471
9.218768,-1.1733,0.7327,2.2242,2.619
9.223661,-1.2049,0.3687,2.5745,2.866
9.229004,-1.1691,-0.1169,3.0048,3.226
9.233782,-1.1530,-0.6142,3.4864,3.723
9.239085,-1.1789,-1.1118,3.9932,4.310
9.243901,-1.1811,-1.5649,4.4585,4.871
9.248955,-1.1581,-1.9195,4.8826,5.373
9.254139,-1.1418,-2.1840,5.1799,5.736
9.259217,-1.1138,-2.3381,5.3271,5.923
9.263649,-1.1011,-2.4072,5.2556,5.885
9.269097,-1.1039,-2.3639,4.9373,5.584
9.274305,-1.1555,-2.2281,4.3633,5.034
9.283971,-1.1717,-1.9886,3.5533,4.237
9.284635,-1.1612,-1.7413,2.6104,3.346
9.289259,-1.1129,-1.4687,1.6063,2.445
9.293881,-1.0489,-1.1942,0.6605,1.721
9.299088,-0.9513,-1.0152,-0.1459,1.399
9.304034,-0.8943,-0.8970,-0.8615,1.532
9.308973,-0.8859,-0.8559,-1.4913,1.934
9.314000,-0.9449,-0.7641,-1.9066,2.261
9.319203,-1.0377,-0.7122,-2.1678,2.507
9.323787,-1.1786,-0.6706,-2.2991,2.669
9.329242,-1.3721,-0.6891,-2.2843,2.752
9.334739,-1.5158,-0.7284,-2.1143,2.702
9.339723,-1.6413,-0.8548,-1.8662,2.628
9.344144,-1.6849,-0.8951,-1.5762,2.475
9.349252,-1.6139,-0.9852,-1.2638,2.274
9.355255,-1.4547,-1.0528,-1.0345,2.072
9.359248,-1.2293,-1.1095,-0.8190,1.847
9.364280,-1.0315,-1.1600,-0.6435,1.680
9.369640,-0.9093,-1.1755,-0.5919,1.600
9.374146,-0.8056,-1.1657,-0.6209,1.547
9.387107,-0.7902,-1.1042,-0.7040,1.530
9.387767,-0.8109,-1.0319,-0.8197,1.547
9.389102,-0.9060,-0.9610,-0.9463,1.625
9.394741,-0.9966,-0.8654,-1.0144,1.665
9.399782,-1.0857,-0.7505,-1.0188,1.667
9.404106,-1.1236,-0.6388,-0.9426,1.600
9.409290,-1.1562,-0.5905,-0.9124,1.587
9.414371,-1.1764,-0.5681,-0.8633,1.566
9.419305,-1.1529,-0.6104,-0.8500,1.557
9.423954,-1.1526,-0.6317,-0.8364,1.558
9.429335,-1.0791,-0.7257,-0.7984,1.526
9.433858,-1.0015,-0.7754,-0.7576,1.476
9.439880,-0.8935,-0.8388,-0.7495,1.437
9.443712,-0.7933,-0.8753,-0.7263,1.387
9.449502,-0.7031,-0.9090,-0.7812,1.390
9.454315,-0.6062,-0.9427,-0.8326,1.396
9.459021,-0.5313,-0.9738,-0.9094,1.434
9.463782,-0.4927,-0.9690,-0.9755,1.461
9.469837,-0.4543,-0.9638,-1.1293,1.553
9.474292,-0.4276,-0.9459,-1.2797,1.648
9.483949,-0.3770,-0.9149,-1.4630,1.766
9.484628,-0.3600,-0.8440,-1.6267,1.868
9.489224,-0.3341,-0.7905,-1.7922,1.987
9.494289,-0.3041,-0.6872,-1.8833,2.028
9.499574,-0.3200,-0.6056,-1.9957,2.110
9.503845,-0.3338,-0.4927,-2.1153,2.197
9.509567,-0.3834,-0.3819,-2.2086,2.274
9.514289,-0.4043,-0.2586,-2.2518,2.302
9.519910,-0.4441,-0.1636,-2.2569,2.306
9.524227,-0.4934,-0.0847,-2.2049,2.261
9.529428,-0.5426,-0.0101,-2.1437,2.211
9.536298,-0.5700,0.0319,-2.0470,2.125
9.540375,-0.6401,0.0985,-1.9771,2.080
9.544410,-0.6691,0.1061,-1.8742,1.993
9.549579,-0.6427,0.0882,-1.7406,1.858
9.554385,-0.6162,0.0663,-1.5979,1.714
9.559894,-0.5609,0.0331,-1.4820,1.585
9.564011,-0.5579,-0.0496,-1.3641,1.475
9.569644,-0.5159,-0.1198,-1.2752,1.381
9.574707,-0.4828,-0.1560,-1.2106,1.313
9.591276,-0.4749,-0.2012,-1.1415,1.253
9.592153,-0.4465,-0.2270,-1.0846,1.195
9.592597,-0.4307,-0.2261,-1.0089,1.120
9.594329,-0.4199,-0.2034,-0.9262,1.037
9.599753,-0.3950,-0.1949,-0.8438,0.952
9.604070,-0.3850,-0.1529,-0.7377,0.846
9.609146,-0.3595,-0.1059,-0.6319,0.735
9.614208,-0.3646,-0.0061,-0.4713,0.596
9.619763,-0.3766,0.1102,-0.3013,0.495
9.624290,-0.3558,0.2738,-0.0931,0.459
9.629774,-0.3628,0.4508,0.1032,0.588
9.634833,-0.3813,0.5861,0.2950,0.759
9.639348,-0.4283,0.7199,0.4393,0.946
9.644546,-0.4534,0.8331,0.5600,1.102
9.649437,-0.4682,0.8945,0.6765,1.215
9.654793,-0.4488,0.8943,0.7840,1.271
9.659611,-0.4308,0.9306,0.8587,1.338
9.664216,-0.3925,0.8886,0.9388,1.351
9.669185,-0.3742,0.8212,1.0122,1.356
9.674541,-0.3180,0.7671,1.0622,1.348
9.690781,-0.2765,0.7288,1.1053,1.353
9.691231,-0.2617,0.7426,1.1654,1.406
9.691451,-0.2781,0.7344,1.2113,1.444
9.694968,-0.2897,0.6831,1.2548,1.458
9.699430,-0.2699,0.6272,1.3029,1.471
9.703999,-0.2283,0.5121,1.3675,1.478
9.709574,-0.1862,0.4384,1.4366,1.514
9.714225,-0.1317,0.3797,1.5532,1.604
9.719331,-0.0762,0.3839,1.6526,1.698
9.724346,0.0329,0.4245,1.6895,1.742
9.729538,0.1005,0.4802,1.6852,1.755
9.734563,0.1578,0.5632,1.5729,1.678
9.739471,0.1975,0.6187,1.4481,1.587
9.744187,0.2624,0.6924,1.3371,1.528
9.749636,0.3088,0.7511,1.2661,1.504
9.754430,0.4080,0.8692,1.1656,1.510
9.760001,0.5434,1.0419,1.0811,1.597
9.763956,0.6502,1.2288,0.9311,1.673
9.773012,0.7094,1.4971,0.7682,1.826
9.774348,0.7051,1.7323,0.5564,1.951
9.793551,0.6618,1.8318,0.4415,1.997
9.794318,0.5968,1.6958,0.4806,1.861
9.794954,0.5149,1.3099,0.7979,1.618
9.795376,0.4782,0.7864,1.4102,1.684
9.799881,0.4542,0.1771,2.2337,2.286
9.804032,0.4889,-0.3991,3.1444,3.207
9.809887,0.5690,-0.8882,3.9441,4.083
9.815058,0.7010,-1.2385,4.6093,4.824
9.819378,0.8609,-1.4776,5.1191,5.397
9.824448,1.0842,-1.6330,5.4621,5.803
9.829615,1.3084,-1.7274,5.5672,5.974
9.834690,1.5569,-1.7713,5.4135,5.905
9.839434,1.7839,-1.7560,5.0255,5.614
9.844794,1.9566,-1.7247,4.2673,5.001
9.849362,2.0543,-1.6176,3.3352,4.238
9.855082,1.9919,-1.4464,2.3513,3.404
9.860965,1.9070,-1.2844,1.3607,2.672
9.864252,1.7251,-1.0757,0.4611,2.085
9.870031,1.5304,-0.8647,-0.4893,1.825
9.874759,1.3671,-0.5766,-1.2397,1.933
9.879797,1.2139,-0.3210,-1.7977,2.193
9.884429,1.0712,-0.1070,-2.2451,2.490
9.893773,0.9553,-0.0297,-2.5080,2.684
9.894931,0.8732,0.0453,-2.6394,2.780
9.899691,0.8693,0.0583,-2.5916,2.734
9.904869,0.8967,0.0238,-2.4485,2.608
9.909704,0.9923,-0.0436,-2.1790,2.395
9.914560,1.1042,-0.1461,-1.8837,2.188
9.920059,1.2048,-0.2955,-1.5722,2.003
9.924101,1.3123,-0.4700,-1.3450,1.937
9.929461,1.4046,-0.5928,-1.2046,1.943
9.935558,1.4937,-0.6350,-1.1244,1.974
9.939503,1.5155,-0.6204,-1.1263,1.987
9.944289,1.4586,-0.6062,-1.2221,1.997
9.950384,1.3192,-0.5467,-1.3281,1.950
9.954525,1.1363,-0.5282,-1.4253,1.898
9.960166,0.9062,-0.4979,-1.5495,1.863
9.964814,0.7134,-0.4944,-1.6052,1.825
9.969601,0.5278,-0.5345,-1.6114,1.778
9.975022,0.3788,-0.6111,-1.5371,1.697
9.979942,0.2860,-0.6838,-1.3680,1.556
9.985140,0.2498,-0.7576,-1.1759,1.421
9.995698,0.2369,-0.8470,-0.9272,1.278
9.996149,0.2426,-0.8781,-0.6746,1.134
9.999446,0.2688,-0.9157,-0.4513,1.056
10.004728,0.3168,-0.9169,-0.2954,1.014
10.011558,0.3570,-0.9275,-0.1924,1.012
10.014468,0.4027,-0.9831,-0.1901,1.079
10.019429,0.4246,-0.9880,-0.2786,1.111
10.024392,0.4553,-0.9924,-0.3695,1.153
10.029453,0.4920,-0.9413,-0.5226,1.184
10.034552,0.5318,-0.9041,-0.7185,1.271
10.039995,0.5334,-0.8759,-0.9047,1.368
10.044455,0.4990,-0.8474,-1.1171,1.488
10.049472,0.4546,-0.7659,-1.2909,1.568
10.055051,0.4097,-0.6652,-1.4549,1.651
10.060006,0.3618,-0.5813,-1.5780,1.720
10.064279,0.2899,-0.4593,-1.7152,1.799
10.070027,0.2235,-0.3615,-1.8210,1.870
10.074942,0.1943,-0.2856,-1.9242,1.955
10.079749,0.1643,-0.1980,-2.0248,2.041
10.090847,0.1602,-0.1252,-2.0701,2.080
10.091581,0.1509,-0.0717,-2.0722,2.079
10.094942,0.1319,-0.0281,-2.0575,2.062
10.099638,0.1557,-0.0062,-2.0236,2.030
10.104465,0.1698,0.0131,-1.9466,1.954
10.109843,0.2005,-0.0058,-1.8219,1.833
10.114777,0.1761,0.0063,-1.6327,1.642
10.120156,0.1849,0.0109,-1.3815,1.394
10.124198,0.1978,0.0534,-1.1472,1.165
10.129631,0.2048,0.0857,-0.9344,0.960
10.134867,0.2225,0.1460,-0.7671,0.812
10.139916,0.2220,0.1912,-0.6261,0.691
10.144743,0.2222,0.2141,-0.5232,0.607
10.149544,0.2496,0.2651,-0.4489,0.578
10.154869,0.2829,0.3056,-0.4127,0.586
10.160447,0.3035,0.3429,-0.4121,0.616
10.165096,0.3119,0.3816,-0.4111,0.642
10.170361,0.3035,0.4336,-0.3883,0.656
10.175869,0.3219,0.5105,-0.4081,0.729
10.192466,0.2984,0.5838,-0.3796,0.758
10.193618,0.2670,0.6699,-0.3172,0.788
10.193800,0.2115,0.7734,-0.2280,0.834
10.194671,0.1700,0.8273,-0.1121,0.852
10.199669,0.1334,0.8701,0.0185,0.881
10.204664,0.0965,0.8278,0.1662,0.850
10.209610,0.0856,0.7935,0.3621,0.876
10.214531,0.0503,0.7078,0.5940,0.925
10.219909,0.0499,0.6331,0.8595,1.069
10.224251,0.0750,0.5624,1.1800,1.309
10.229671,0.1011,0.4697,1.4980,1.573
10.235043,0.1353,0.4148,1.8349,1.886
10.239783,0.1361,0.3881,2.1406,2.180
10.245005,0.0769,0.3727,2.4150,2.445
10.250288,0.0815,0.3614,2.5866,2.613
10.254563,0.0585,0.3398,2.6890,2.711
10.259941,0.0580,0.3986,2.7318,2.761
10.264483,0.0393,0.4946,2.6722,2.718
10.269854,0.0240,0.5775,2.5054,2.571
10.278754,-0.0162,0.6666,2.2675,2.363
10.280101,-0.0356,0.6810,1.9774,2.092
10.289025,-0.0839,0.6975,1.6735,1.815
10.289806,-0.1349,0.7092,1.3916,1.568
10.295163,-0.2026,0.6947,1.1435,1.353
10.299929,-0.2416,0.7021,0.9578,1.212
10.304873,-0.3378,0.7557,0.8295,1.172
10.309954,-0.3856,0.7838,0.7321,1.140
10.314641,-0.4472,0.8633,0.7157,1.207
10.319771,-0.5226,0.9126,0.6631,1.243
10.325703,-0.5812,0.9942,0.5982,1.298
10.333320,-0.6183,1.0436,0.5375,1.327
10.335098,-0.7361,1.0613,0.3974,1.351
10.339857,-0.8575,0.9927,0.3116,1.348
10.344495,-0.9988,0.8621,0.3422,1.363
10.350507,-1.1002,0.6195,0.4985,1.357
10.354972,-1.1220,0.2935,0.8568,1.442
10.360022,-1.1176,-0.0992,1.3574,1.761
10.364814,-1.1070,-0.5235,1.9284,2.284
10.370250,-1.0476,-0.8843,2.5439,2.890
10.378892,-0.9641,-1.2019,3.1849,3.538
10.384550,-0.8596,-1.4725,3.7227,4.095
10.384955,-0.7659,-1.6565,4.1100,4.497
10.389967,-0.6573,-1.8315,4.2588,4.682
10.394660,-0.5552,-1.9115,4.1719,4.622
10.400245,-0.4806,-1.9375,3.8114,4.303
10.404614,-0.3781,-1.8781,3.2205,3.747
10.409796,-0.3433,-1.7856,2.4760,3.072
10.415077,-0.3997,-1.6402,1.6926,2.391
10.419813,-0.4775,-1.4223,0.9275,1.764
10.424695,-0.5973,-1.1986,0.2786,1.368
10.430059,-0.7270,-0.9952,-0.2734,1.262
10.435065,-0.8408,-0.8096,-0.7812,1.405
10.439781,-0.8947,-0.5917,-1.1372,1.563
10.444850,-0.9198,-0.4349,-1.2985,1.650
10.450284,-0.9401,-0.3607,-1.3753,1.705
10.454757,-0.9415,-0.3450,-1.4109,1.731
10.460071,-0.9482,-0.3873,-1.4460,1.772
10.465504,-0.9845,-0.4010,-1.4427,1.792
10.469858,-1.0342,-0.4310,-1.4298,1.817
10.478357,-1.0834,-0.5220,-1.4269,1.866
10.481753,-1.1277,-0.6732,-1.4607,1.964
10.489926,-1.1271,-0.7714,-1.4883,2.020
10.490432,-1.0843,-0.8519,-1.5459,2.072
10.494669,-1.0377,-0.8929,-1.5739,2.086
10.499732,-0.9777,-0.9369,-1.6420,2.128
10.504902,-0.9541,-0.9527,-1.6712,2.147
10.509838,-0.9426,-0.9908,-1.6304,2.128
10.515084,-0.9690,-0.9247,-1.5674,2.062
10.520154,-0.9900,-0.8817,-1.4270,1.948
10.524603,-1.0341,-0.8695,-1.2569,1.845
10.529844,-1.0532,-0.8244,-1.0687,1.712
10.535350,-1.0756,-0.8140,-0.8048,1.571
10.539871,-1.0344,-0.8390,-0.5462,1.439
10.545284,-1.0015,-0.8833,-0.2997,1.369
10.550281,-0.9557,-0.9094,-0.0865,1.322
10.555850,-0.8925,-0.9657,0.1007,1.319
10.559916,-0.8216,-1.0237,0.2144,1.330
10.564841,-0.7294,-1.0791,0.2906,1.334
10.569835,-0.6618,-1.0723,0.2746,1.290
10.577199,-0.5860,-1.0777,0.1832,1.240
10.580175,-0.5334,-1.0522,0.0286,1.180
10.586988,-0.4968,-1.0316,-0.1846,1.160
10.589913,-0.4814,-0.9845,-0.4109,1.170
10.595015,-0.4682,-0.8819,-0.6791,1.208
10.599888,-0.4522,-0.7692,-0.9558,1.308
10.604744,-0.4472,-0.6315,-1.2148,1.440
10.610097,-0.4197,-0.5332,-1.4825,1.630
10.615399,-0.3954,-0.4429,-1.7281,1.827
10.619797,-0.3784,-0.3697,-1.9301,2.001
10.624926,-0.3630,-0.3181,-2.1366,2.190
10.629838,-0.3607,-0.2901,-2.3119,2.358
10.635147,-0.3425,-0.2209,-2.4203,2.454
10.640132,-0.3370,-0.1605,-2.4763,2.504
10.644941,-0.3682,-0.1421,-2.4563,2.488
10.650336,-0.4028,-0.1010,-2.4225,2.458
10.655701,-0.4528,-0.0298,-2.3296,2.373
10.660097,-0.5160,0.0332,-2.2447,2.304
10.664889,-0.5470,0.0931,-2.1129,2.185
10.671158,-0.5910,0.1044,-1.9845,2.073
10.678419,-0.5689,0.1700,-1.8068,1.902
10.680073,-0.5019,0.1819,-1.6588,1.743
10.692726,-0.3680,0.1567,-1.4804,1.533
10.693455,-0.2844,0.1154,-1.2381,1.276
10.695421,-0.2251,0.0647,-0.9889,1.016
10.700060,-0.2167,-0.0081,-0.7471,0.778
10.704697,-0.2308,-0.0744,-0.5434,0.595
10.710826,-0.2391,-0.1228,-0.3944,0.477
10.715738,-0.2395,-0.1748,-0.2427,0.383
10.720133,-0.1896,-0.1541,-0.1119,0.269
10.725415,-0.1690,-0.1372,0.0432,0.222
10.730504,-0.1327,-0.1360,0.1630,0.250
10.735723,-0.1094,-0.1504,0.2306,0.296
10.740413,-0.0916,-0.1276,0.2580,0.302
10.745787,-0.0641,-0.0823,0.2979,0.316
10.751015,-0.0358,-0.0266,0.3792,0.382
10.755208,-0.0324,0.0773,0.4254,0.434
10.761143,-0.0292,0.1553,0.4820,0.507
10.765704,-0.0310,0.2264,0.5276,0.575
10.770067,-0.0333,0.3456,0.5741,0.671
10.775670,-0.0365,0.4583,0.5664,0.730
10.780673,-0.0274,0.5698,0.5617,0.801
10.785379,-0.0547,0.6184,0.5622,0.838
10.801725,-0.0405,0.6503,0.4981,0.820
10.802362,-0.0545,0.6563,0.5201,0.839
10.802613,-0.0685,0.6392,0.5562,0.850
10.805855,-0.0681,0.6108,0.6445,0.891
10.810390,-0.1038,0.6044,0.7660,0.981
10.815115,-0.1278,0.6102,0.9495,1.136
10.820578,-0.1588,0.6136,1.1257,1.292
10.825115,-0.1411,0.6334,1.2492,1.408
10.830072,-0.1267,0.6359,1.3131,1.464
10.835616,-0.0815,0.6498,1.3510,1.501
10.840873,0.0496,0.6749,1.3319,1.494
10.844832,0.1280,0.7091,1.2868,1.475
10.850254,0.1470,0.7237,1.1967,1.406
10.855416,0.1401,0.7623,1.0278,1.287
10.860236,0.1273,0.7845,0.8302,1.149
10.867669,0.0969,0.7790,0.6851,1.042
10.870900,0.0900,0.7509,0.5515,0.936
10.875995,0.1259,0.7028,0.4651,0.852
10.881645,0.1877,0.6851,0.4545,0.843
10.888524,0.2535,0.6644,0.4551,0.844
10.891210,0.3279,0.6883,0.5099,0.917
10.895346,0.4274,0.7805,0.5519,1.047
10.901516,0.5762,0.9290,0.5549,1.226
10.904767,0.6687,1.1337,0.4520,1.392
10.910307,0.7105,1.3014,0.2911,1.511
10.915210,0.6763,1.4014,0.0649,1.557
10.921060,0.5430,1.3671,0.0054,1.471
10.925114,0.3324,1.1963,0.1410,1.250
10.930788,0.0608,0.9127,0.6032,1.096
10.936147,-0.1197,0.6023,1.3368,1.471
10.940683,-0.1914,0.2499,2.3203,2.342
10.945627,-0.2017,-0.0856,3.3675,3.375
10.950188,-0.1731,-0.3574,4.2754,4.294
10.956429,-0.1084,-0.5737,4.9085,4.943
10.961990,0.0666,-0.7730,5.2528,5.310
10.965310,0.3206,-0.9223,5.3806,5.469
10.970474,0.6343,-1.0504,5.2325,5.374
10.976707,0.9573,-1.0926,4.8923,5.103
10.980301,1.2538,-1.0653,4.2788,4.584
10.990995,1.4570,-1.0445,3.4470,3.885
10.991615,1.5523,-1.0106,2.5402,3.144
10.995537,1.5495,-0.9652,1.5989,2.427
11.000605,1.5088,-0.9127,0.7471,1.915
11.004952,1.4622,-0.8838,-0.0201,1.709
11.011253,1.4593,-0.7805,-0.6262,1.769
11.015987,1.4297,-0.6986,-1.0737,1.920
11.021008,1.4040,-0.6049,-1.4533,2.109
11.025074,1.3769,-0.4687,-1.7337,2.263
11.030895,1.3159,-0.3311,-1.8140,2.265
11.035221,1.2350,-0.3094,-1.7184,2.139
11.040561,1.1452,-0.3105,-1.4661,1.886
11.045122,1.0688,-0.3846,-1.1769,1.636
11.050740,0.9727,-0.4595,-0.8558,1.375
11.057023,0.8764,-0.5257,-0.5295,1.151
11.060748,0.7832,-0.5734,-0.2270,0.997
11.065034,0.7564,-0.6288,0.0039,0.984
11.071035,0.7500,-0.6892,0.0599,1.020
11.075621,0.7546,-0.7564,-0.0255,1.069
11.080202,0.7442,-0.8084,-0.2024,1.117
11.089883,0.7285,-0.8659,-0.3993,1.200
11.090737,0.6671,-0.9021,-0.6405,1.292
11.095179,0.5844,-0.9118,-0.8785,1.394
11.101291,0.4944,-0.9706,-1.0492,1.512
11.106434,0.4333,-1.0523,-1.1839,1.642
11.111044,0.3468,-1.0372,-1.3112,1.707
11.115602,0.2906,-1.0525,-1.3353,1.725
11.120263,0.2584,-1.0580,-1.2988,1.695
11.124963,0.2180,-1.0351,-1.1989,1.599
11.130269,0.2586,-0.9990,-0.9824,1.425
11.135326,0.3111,-0.9696,-0.7183,1.246
11.140365,0.3518,-0.9572,-0.4801,1.127
11.145376,0.3685,-0.9840,-0.1910,1.068
11.150516,0.4088,-0.9979,-0.0132,1.079
11.156439,0.5202,-0.9966,0.0773,1.127
11.161246,0.6450,-1.0302,0.0566,1.217
11.165834,0.7561,-1.0266,-0.0730,1.277
11.170532,0.8600,-1.0166,-0.2090,1.348
11.175552,0.8985,-1.0333,-0.4043,1.428
11.190278,0.9071,-1.0236,-0.6450,1.512
11.190913,0.8638,-1.0350,-0.8834,1.612
11.191132,0.7899,-0.9981,-1.0983,1.681
11.195690,0.7164,-0.9175,-1.2657,1.720
11.200345,0.6313,-0.8460,-1.4242,1.773
11.205413,0.6042,-0.7859,-1.5498,1.840
11.210685,0.5738,-0.7421,-1.6183,1.870
11.215868,0.5528,-0.7029,-1.6437,1.871
11.221171,0.5373,-0.6664,-1.5971,1.812
11.225337,0.5851,-0.6233,-1.4781,1.708
11.230721,0.6155,-0.5310,-1.2936,1.528
11.235503,0.6259,-0.4448,-1.1057,1.346
11.240486,0.6133,-0.3482,-0.8856,1.132
11.245331,0.6277,-0.2603,-0.7268,0.995
11.251115,0.6449,-0.2168,-0.6389,0.933
11.256007,0.6359,-0.1669,-0.6269,0.908
11.260408,0.6266,-0.1153,-0.6265,0.894
11.265550,0.6167,-0.0733,-0.6309,0.885
11.271272,0.6273,-0.0619,-0.6572,0.911
11.275591,0.5934,-0.0760,-0.6964,0.918
11.284556,0.5431,-0.0673,-0.7153,0.901
11.285408,0.4927,-0.0497,-0.7120,0.867
11.290502,0.4681,-0.0374,-0.6629,0.812
11.295808,0.4502,-0.0304,-0.5729,0.729
11.300692,0.4484,0.0094,-0.3941,0.597
11.305037,0.5129,-0.0191,-0.2242,0.560
11.310303,0.5682,0.0056,-0.0508,0.570
11.315596,0.6777,-0.0199,0.0217,0.678
11.320587,0.8006,-0.0264,0.0231,0.801
11.325009,0.9603,-0.0336,-0.0339,0.961
11.330890,1.0931,-0.0275,-0.0722,1.096
11.335540,1.2215,0.0588,-0.0865,1.226
11.340272,1.2579,0.0687,-0.6677,1.426
11.345671,0.8049,0.2754,-2.2012,2.360
11.350234,0.1407,0.5730,-2.1219,2.202
11.355302,-0.1205,0.8050,-1.3252,1.555
11.361330,-0.2335,0.9257,-0.6186,1.138
11.365068,-0.2973,0.9659,-0.0380,1.011
11.370180,-0.2123,0.9181,0.4080,1.027
11.375523,0.0403,0.7845,0.6273,1.005
11.380268,0.3591,0.7298,0.7618,1.114
11.385092,0.4983,0.7536,0.8432,1.236
11.390691,0.4079,0.8338,0.9628,1.337
11.395242,0.2676,0.8647,1.0011,1.350
11.400503,0.1232,0.8604,1.0041,1.328
11.405245,0.0609,0.8711,0.9600,1.298
11.410302,0.1073,0.8825,0.8568,1.235
11.415353,0.2003,0.9092,0.7425,1.191
11.420987,0.3231,0.8893,0.6837,1.167
