time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.542442,-24.6568,-1.5141,26.4595,36.199
4.547458,-22.7888,-2.3604,22.5170,32.123
4.552490,-20.4656,-3.3194,18.6357,27.877
4.557197,-17.9897,-4.3334,14.8873,23.749
4.562058,-15.6862,-5.1866,11.6154,20.196
4.567310,-13.5674,-6.0925,8.2915,17.028
4.572427,-11.3577,-6.9890,5.0636,14.265
4.577207,-9.2517,-7.9688,2.1395,12.396
4.582060,-7.2879,-9.1676,-0.4186,11.719
4.588016,-5.4903,-10.4627,-2.3520,12.048
4.592278,-3.9863,-11.5930,-3.6690,12.796
4.596963,-3.0318,-12.6424,-4.5770,13.783
4.608572,-2.6943,-13.6235,-5.1405,14.808
4.609464,-2.7152,-14.4364,-5.4673,15.674
4.612362,-3.0429,-15.1248,-5.6469,16.429
4.617151,-3.4806,-15.8440,-5.9730,17.287
4.622262,-3.9599,-16.5858,-6.5766,18.276
4.627473,-4.1294,-17.4083,-7.6016,19.439
4.633134,-3.9473,-18.2897,-9.1063,20.809
4.637317,-3.4372,-19.2031,-10.7089,22.254
4.642142,-2.6449,-20.1268,-12.2737,23.722
4.647594,-1.7942,-20.9637,-13.5644,25.034
4.652305,-1.0841,-21.5537,-14.6560,26.087
4.657086,-0.3261,-21.9290,-15.5928,26.909
4.662524,0.4563,-22.0813,-16.4079,27.514
4.667272,1.2946,-21.9932,-17.2056,27.954
4.672304,2.0816,-21.9097,-18.1072,28.500
4.677293,2.9876,-21.6493,-19.2416,29.118
4.682129,3.9029,-21.2044,-20.5886,29.812
4.687657,4.6155,-20.6625,-22.0569,30.574
4.692507,4.8899,-19.9940,-23.3824,31.151
4.697056,4.6109,-19.1857,-24.4033,31.383
4.703095,3.7441,-18.2835,-24.8075,31.044
4.707681,2.4447,-17.3726,-24.6770,30.278
4.712182,0.5055,-16.3643,-23.7681,28.861
4.716978,-1.8936,-15.1372,-22.2050,26.940
4.722712,-4.2485,-13.5016,-20.0970,24.581
4.727348,-6.3257,-12.0701,-17.8138,22.428
4.731995,-7.7031,-11.0944,-15.3017,20.410
4.737352,-8.5323,-10.4870,-12.9538,18.724
4.741852,-9.1770,-10.1046,-10.5492,17.251
4.747634,-9.6771,-9.7521,-7.9043,15.850
4.752512,-10.0044,-9.4115,-5.0211,14.624
4.757140,-10.3315,-9.0421,-1.7326,13.838
4.762340,-10.7372,-8.5515,1.8904,13.856
4.768414,-11.0179,-7.8314,5.6346,14.645
4.772461,-11.2073,-6.8385,9.1291,15.991
4.777157,-11.4237,-5.6924,12.4308,17.817
4.782554,-11.3553,-4.2111,15.1502,19.396
4.787708,-10.8637,-2.2185,17.0035,20.299
4.792458,-9.8756,0.1442,17.7700,20.330
4.798455,-8.4121,2.5805,17.6015,19.678
4.803088,-7.0145,4.7732,16.9183,18.927
4.809689,-6.2174,6.4615,16.2490,18.559
4.812472,-5.9943,7.7362,15.9001,18.671
4.817034,-6.0932,8.6310,15.9368,19.121
4.822498,-6.2311,9.2686,16.2798,19.742
4.827812,-6.1493,9.5872,16.6888,20.205
4.832337,-5.5592,9.5524,17.0344,20.306
4.837143,-4.6259,9.3009,17.1720,20.069
4.842757,-3.4272,8.8467,17.0507,19.512
4.847393,-1.9278,8.2387,16.5545,18.592
4.852434,-0.2004,7.5074,15.7031,17.407
4.857428,1.6749,6.8294,14.6399,16.241
4.862388,3.6907,6.2714,13.3946,15.244
4.867985,5.7670,5.8042,11.8885,14.432
4.872614,7.7483,5.3742,10.1949,13.887
4.877297,9.6284,4.9996,8.4695,13.764
4.882202,11.4064,4.7241,6.8232,14.106
4.887772,13.0482,4.6558,5.3032,14.834
4.895117,14.6061,4.7130,3.8896,15.833
4.898885,16.1125,4.9435,2.5166,17.041
4.903006,17.6241,5.1940,1.1189,18.408
4.907571,19.0448,5.3974,-0.2060,19.796
4.912276,20.3798,5.4246,-1.3318,21.131
4.917534,21.6726,5.2306,-2.3331,22.417
4.922342,22.8614,4.8828,-3.2323,23.599
4.927676,23.7994,4.4125,-3.8041,24.502
4.932459,24.5404,3.7217,-4.0174,25.144
4.937230,25.1924,2.8368,-3.8366,25.640
4.942452,25.6835,1.7631,-3.4421,25.973
4.947962,26.0902,0.4823,-2.8734,26.252
4.952563,26.3479,-0.8773,-2.2416,26.458
4.957188,26.2055,-2.2215,-1.5092,26.343
4.962723,25.3516,-3.3898,-0.7947,25.590
4.967725,23.9305,-4.4205,-0.0806,24.335
4.972488,22.2263,-5.1466,0.7787,22.828
4.977555,20.3478,-5.3605,1.4573,21.092
4.982252,18.5285,-5.1098,1.7344,19.298
4.987840,16.6274,-4.3571,1.4448,17.249
4.995322,14.5507,-3.0286,0.7110,14.880
4.999178,12.2946,-1.3134,-0.0040,12.365
5.006569,10.1208,0.7316,-0.5131,10.160
5.008698,8.0096,3.1963,-0.4466,8.635
5.013226,5.6140,5.9798,0.9525,8.257
5.017036,2.7447,8.4168,4.1119,9.761
5.022791,-1.1595,8.9158,8.5630,12.416
5.027821,-5.1180,7.5436,13.5497,16.331
5.033581,-7.5283,5.8092,18.6670,20.949
5.037567,-8.8121,4.4482,24.0195,25.969
5.042216,-10.0264,2.9739,29.6433,31.434
5.047533,-11.6976,1.4658,35.4071,37.318
5.052700,-13.9788,0.5620,40.4005,42.754
5.057201,-16.7250,-0.0382,43.8177,46.901
5.062553,-19.5324,-0.5662,45.2762,49.313
5.068021,-22.1526,-1.2272,44.7220,49.923
5.072486,-24.0146,-1.8974,42.2291,48.617
5.077427,-24.7466,-2.4350,37.9452,45.367
5.082710,-24.4667,-3.2373,33.0457,41.245
5.087720,-23.5333,-4.2632,27.9485,36.785
5.094373,-21.8606,-4.9558,23.2331,32.283
5.101371,-19.5964,-5.5825,19.1362,27.953
5.104391,-16.9791,-6.3701,15.8140,24.061
5.108279,-14.2500,-7.3021,12.9428,20.589
5.112661,-11.5200,-8.3885,10.3494,17.612
5.117329,-9.0263,-9.6192,7.8914,15.371
5.122557,-6.9562,-10.7900,5.5125,13.971
5.127941,-5.4083,-11.7916,3.1226,13.343
5.132459,-4.3982,-12.7619,1.0419,13.539
5.137406,-3.6751,-13.6541,-0.7793,14.162
5.142673,-3.2408,-14.3787,-2.1804,14.900
5.147886,-3.0526,-14.9809,-3.2259,15.625
5.152734,-3.1091,-15.5134,-4.1240,16.350
5.157863,-3.1743,-16.0026,-5.0058,17.065
5.162523,-3.1714,-16.4460,-6.0737,17.816
5.167915,-2.9697,-16.9142,-7.3596,18.683
5.172861,-2.5569,-17.4730,-8.7846,19.723
5.177410,-1.8921,-18.0232,-10.3690,20.879
5.182911,-0.8920,-18.5507,-12.1676,22.203
5.188135,0.3324,-19.0129,-14.0648,23.652
5.192697,1.5268,-19.2951,-15.8518,25.018
5.197302,2.6468,-19.3915,-17.4543,26.224
5.203476,3.5541,-19.1771,-18.7929,27.084
5.212634,4.1606,-18.7936,-19.7946,27.610
5.213691,4.5165,-18.3162,-20.4342,27.811
5.217823,4.6063,-17.7940,-20.7629,27.730
5.222723,4.6320,-17.2753,-20.9500,27.546
5.227904,4.5264,-16.7080,-21.0458,27.250
5.233190,4.2654,-16.1761,-20.9813,26.834
5.237270,3.7909,-15.7107,-20.6880,26.252
5.242607,3.3264,-15.1184,-20.1741,25.429
5.248160,2.8627,-14.3210,-19.3836,24.270
5.252629,2.2326,-13.3744,-18.4350,22.885
5.257614,1.5768,-12.4059,-17.5485,21.549
5.262791,0.8584,-11.4609,-16.8157,20.368
5.267855,0.1916,-10.4508,-16.3499,19.406
5.272497,-0.2557,-9.3317,-15.9745,18.502
5.277589,-0.6256,-8.0858,-15.5148,17.507
5.282420,-0.9754,-6.7502,-15.0988,16.568
5.287693,-1.5021,-5.3312,-14.5537,15.572
5.293739,-2.3634,-3.7879,-13.4510,14.173
5.297484,-3.4050,-2.2910,-11.6308,12.334
5.302633,-4.6174,-1.1021,-9.0204,10.193
5.308038,-5.8809,-0.2821,-5.8193,8.278
5.312432,-7.0838,0.3042,-2.2257,7.431
5.317550,-8.1736,0.5820,1.5079,8.332
5.322940,-9.0833,0.5966,5.5523,10.663
5.327973,-9.8548,0.3840,9.9786,14.030
5.332563,-10.5349,0.0889,14.8975,18.246
5.337700,-11.3042,-0.1118,20.2793,23.217
5.342892,-12.0851,-0.1018,24.8339,27.618
5.348124,-12.6689,0.2431,28.1293,30.852
5.353020,-12.8627,0.7872,30.1142,32.756
5.357514,-12.5875,1.5053,30.8911,33.391
5.362572,-11.8291,2.2246,30.6435,32.923
5.368214,-10.5251,2.8929,29.4024,31.363
5.372752,-9.0515,3.4362,27.5573,29.209
5.377609,-7.4697,3.9739,25.4420,26.812
5.382775,-5.7434,4.4955,23.0477,24.174
5.387965,-3.8670,4.9493,20.5093,21.450
5.392964,-1.8171,5.4034,17.9017,18.788
5.398707,0.2863,5.7304,15.2454,16.289
5.402982,2.4437,5.7969,12.4675,13.965
5.407694,4.5907,5.7883,9.7352,12.221
5.412902,6.7074,5.6899,7.1233,11.318
5.417557,8.5623,5.5203,4.7151,11.226
5.422601,10.1580,5.2766,2.4689,11.710
5.428296,11.5462,4.9769,0.4817,12.582
5.433623,12.6178,4.5625,-1.1239,13.464
5.437449,13.5544,4.1512,-2.3231,14.365
5.442881,14.2906,3.8006,-3.2040,15.130
5.448271,14.8319,3.4194,-3.7872,15.685
5.452691,15.3609,2.9403,-4.1124,16.171
5.457824,15.8563,2.4015,-4.3437,16.615
5.462446,16.3754,1.8277,-4.6145,17.111
5.468048,16.7961,1.2155,-5.0917,17.593
5.473138,17.1617,0.5600,-5.7581,18.111
5.477459,17.4344,-0.0245,-6.3453,18.553
5.482791,17.5652,-0.6634,-6.7159,18.817
5.488007,17.6541,-1.3658,-6.7413,18.947
5.492597,17.9044,-2.0915,-6.4598,19.149
5.498039,18.2481,-2.8867,-5.9469,19.409
5.503168,18.6010,-3.6975,-5.2493,19.678
5.507947,18.9103,-4.3720,-4.4563,19.914
5.512569,19.1062,-4.9476,-3.7079,20.082
5.517828,18.9419,-5.3631,-3.0149,19.916
5.523021,18.7181,-5.4766,-2.2591,19.633
5.527856,18.6109,-5.2726,-1.4566,19.398
5.532997,18.4402,-4.8848,-0.9878,19.102
5.537498,18.0954,-4.2921,-0.7622,18.613
5.542791,17.6386,-3.3991,-0.4938,17.970
5.548395,17.0886,-2.1558,-0.0691,17.224
5.553955,16.1536,-0.6575,0.8799,16.191
5.557703,14.5798,0.8314,2.5160,14.819
5.562858,12.8103,2.1412,4.5288,13.755
5.567857,11.1706,3.2470,6.5406,13.346
5.572708,9.7660,4.1430,8.2475,13.437
5.578028,8.6653,4.7447,9.6195,13.789
5.582783,7.6042,4.9730,11.1187,14.359
5.587938,6.4706,4.9074,13.0855,15.401
5.593615,5.1937,4.4146,15.7604,17.171
5.601378,3.8065,3.4484,19.2604,19.933
5.602787,2.3710,2.1986,23.4187,23.641
5.608298,1.0385,0.8867,27.3878,27.422
5.612744,0.0576,-0.4151,30.3298,30.333
5.617706,-0.5441,-1.6376,32.0411,32.087
5.622922,-0.9426,-2.6583,32.4336,32.556
5.628288,-1.2508,-3.4770,31.5791,31.795
5.633630,-1.5777,-4.0747,29.6324,29.953
5.637842,-1.9875,-4.4509,26.9402,27.378
5.642816,-2.4251,-4.6577,23.8113,24.383
5.648027,-2.8462,-4.7002,20.4573,21.182
5.653054,-3.3130,-4.7229,17.3055,18.242
5.657764,-3.6888,-4.7612,14.2068,15.431
5.662580,-3.8069,-4.9029,11.1873,12.794
5.668282,-3.7538,-5.1709,8.3184,10.489
5.672826,-3.6449,-5.6337,5.6974,8.803
5.677701,-3.4536,-6.2570,3.2990,7.872
5.683089,-3.2503,-7.0353,1.3703,7.870
5.688000,-3.1025,-7.9306,-0.1145,8.517
5.694550,-3.0863,-8.9651,-1.0975,9.545
5.699871,-3.3107,-9.9911,-1.7100,10.663
5.703056,-3.7776,-11.0048,-2.0816,11.820
5.708360,-4.3110,-12.0039,-2.3643,12.972
5.712995,-4.7384,-12.9233,-2.7059,14.028
5.717621,-5.0279,-13.6831,-3.1831,14.921
5.722761,-5.1800,-14.3631,-3.8108,15.737
5.728300,-5.1462,-14.9495,-4.6351,16.476
5.732880,-5.0873,-15.4765,-5.5487,17.210
5.737712,-4.9363,-15.9044,-6.5210,17.884
5.743078,-4.6887,-16.0841,-7.5659,18.383
5.748002,-4.2092,-16.0408,-8.7512,18.751
5.752797,-3.5980,-15.8951,-10.2472,19.251
5.758214,-2.9283,-15.6262,-11.9946,19.915
5.763788,-2.2751,-15.2467,-13.9288,20.776
5.768269,-1.6371,-14.7844,-15.6450,21.588
5.773641,-1.0912,-14.1987,-17.0393,22.207
5.778571,-0.5890,-13.4562,-18.0582,22.528
5.783050,-0.2863,-12.7728,-18.7894,22.722
5.792315,-0.0890,-12.1225,-19.1801,22.690
5.793507,0.0896,-11.4458,-19.2782,22.420
5.799601,0.2949,-10.7049,-19.0501,21.854
5.803190,0.4641,-9.9244,-18.4359,20.943
5.807983,0.6461,-9.0214,-17.7805,19.949
5.813263,0.6308,-8.0269,-17.3099,19.091
5.818318,0.4851,-6.9213,-17.1150,18.468
5.823113,0.3168,-5.7536,-17.0311,17.979
5.828355,0.3060,-4.6322,-16.7909,17.421
5.834279,0.2632,-3.7056,-16.2079,16.628
5.837906,0.0322,-2.9291,-15.1107,15.392
5.842821,-0.4878,-2.2779,-13.3714,13.573
5.848517,-1.2007,-1.6815,-10.7042,10.902
5.853016,-1.9533,-1.1424,-7.2069,7.554
5.858187,-2.7251,-0.6565,-3.3420,4.362
5.863263,-3.7011,-0.3538,0.8571,3.815
5.869176,-4.9309,-0.0210,5.4002,7.313
5.873048,-6.2798,0.3178,10.3193,12.084
5.878254,-7.4984,0.6391,15.3232,17.071
5.883162,-8.3838,0.8517,19.8586,21.573
5.890262,-9.1736,0.9485,23.4961,25.241
5.893594,-9.9870,1.1565,25.9896,27.866
5.902233,-10.7398,1.5904,27.5790,29.639
5.903141,-11.3158,2.3494,28.4615,30.718
5.911766,-11.7474,3.1584,28.8604,31.319
5.913333,-11.7797,3.9307,28.6847,31.257
5.918296,-11.3494,4.6627,27.8762,30.457
5.923255,-10.6278,5.3571,26.6414,29.179
5.928174,-9.5719,5.9544,25.0718,27.489
5.933350,-8.1863,6.4602,23.1158,25.359
5.938681,-6.5291,6.8400,20.5699,22.639
5.943745,-4.6218,7.0656,17.7422,19.649
5.948213,-2.5947,7.0304,14.7495,16.544
5.953839,-0.6119,6.8345,11.6686,13.537
5.957800,1.2527,6.5563,8.6752,10.946
5.963231,2.8381,6.3175,5.8236,9.049
5.968714,4.2336,6.0671,3.2054,8.063
5.973013,5.4918,5.8954,0.7633,8.093
5.978780,6.5882,5.7083,-1.4673,8.840
5.983375,7.4805,5.5285,-3.2150,9.842
5.988757,8.2569,5.4545,-4.5316,10.884
5.993341,8.9683,5.4581,-5.5918,11.895
5.998731,9.5983,5.5587,-6.4797,12.846
6.005488,10.1324,5.5893,-7.1693,13.613
6.009098,10.6066,5.5002,-7.6872,14.207
6.013413,11.0930,5.2726,-8.0212,14.670
6.017830,11.6139,4.9548,-8.2331,15.074
6.023903,12.1940,4.5448,-8.2646,15.416
6.028713,12.8679,4.0688,-8.1219,15.751
6.034088,13.5391,3.4910,-7.8941,16.057
6.038518,14.3195,2.9360,-7.5891,16.470
6.043498,15.1034,2.2747,-7.2670,16.914
6.048233,15.8622,1.6126,-6.9397,17.389
6.053516,16.5485,0.9232,-6.5947,17.838
6.058385,17.1295,0.1396,-6.2337,18.229
6.063285,17.6926,-0.7525,-5.8531,18.651
6.068407,18.2944,-1.6572,-5.3585,19.135
6.073843,18.8359,-2.6296,-4.7174,19.595
6.078102,19.2996,-3.5962,-3.8591,20.007
6.083411,19.4884,-4.4628,-2.8034,20.188
6.088806,19.4704,-5.0569,-1.7232,20.190
6.094164,19.3405,-5.5233,-0.8897,20.133
6.098103,19.1785,-5.8458,-0.2254,20.051
6.105352,18.9528,-5.9284,0.2332,19.860
6.108403,18.3542,-5.7440,0.4943,19.238
6.113378,17.5870,-5.2820,0.7641,18.379
6.118456,16.7899,-4.4601,1.1235,17.409
6.123499,15.8269,-3.4229,1.6344,16.275
6.128493,14.5277,-2.1765,2.3319,14.874
6.133535,13.0528,-0.5696,3.0894,13.425
6.137951,11.5255,1.4435,3.8004,12.221
6.142935,10.1730,3.6150,4.3971,11.657
6.148675,8.9536,5.8428,5.0483,11.823
6.154105,7.5791,7.8583,5.9969,12.456
6.158286,5.9841,9.5199,7.6506,13.600
6.163247,3.8515,10.7216,10.2501,15.325
6.168231,1.2651,11.3863,13.2445,17.512
6.173467,-1.4069,11.4630,16.1712,19.872
6.179123,-3.8623,11.0406,19.1788,22.464
6.182982,-6.1269,10.1474,22.3286,25.280
6.188668,-8.2190,8.9084,25.3743,28.121
6.193551,-10.0986,7.5443,28.1050,30.802
6.198117,-11.7813,6.2359,30.2120,33.022
6.209238,-13.2160,5.0391,31.3958,34.435
6.210248,-14.2562,4.0504,31.6623,34.959
6.214431,-14.8108,3.2638,30.9727,34.487
6.217889,-14.8330,2.4672,29.4126,33.033
6.223411,-14.3318,1.5716,27.1128,30.708
6.228646,-13.3134,0.5814,24.1315,27.567
6.236170,-11.9341,-0.4914,20.7471,23.940
6.239038,-10.4926,-1.4774,17.4350,20.402
6.243074,-8.9925,-2.3308,14.2949,17.048
6.249113,-7.5276,-3.0750,11.2270,13.862
6.255025,-6.1577,-3.7789,8.2406,10.959
6.258064,-4.9599,-4.4305,5.4844,8.620
6.263268,-3.9856,-5.0016,3.0888,7.102
6.268955,-3.2254,-5.5195,1.0700,6.482
6.273250,-2.6578,-5.9971,-0.6526,6.592
6.277944,-2.2675,-6.5332,-2.0053,7.200
6.283855,-2.0241,-7.1188,-3.0417,8.002
6.288488,-1.9615,-7.7804,-3.8162,8.885
6.294524,-2.0268,-8.4843,-4.4338,9.785
6.304508,-2.2472,-9.1657,-4.8490,10.610
6.305863,-2.5358,-9.8556,-5.1478,11.405
6.308761,-2.8483,-10.5560,-5.3920,12.191
6.313844,-3.0496,-11.2667,-5.5855,12.940
6.317840,-3.2293,-11.9706,-5.7300,13.659
6.323761,-3.3262,-12.5978,-5.9301,14.316
6.329111,-3.2599,-13.1955,-6.2259,14.950
6.335142,-3.1262,-13.7340,-6.6981,15.597
6.338452,-2.9076,-14.1456,-7.3025,16.183
6.343409,-2.6764,-14.3669,-8.1839,16.750
6.348848,-2.3988,-14.4141,-9.1682,17.250
6.354217,-1.9684,-14.2913,-10.1910,17.663
6.358693,-1.5147,-14.1557,-11.3002,18.176
6.363622,-1.0712,-14.0396,-12.3976,18.761
6.369278,-0.6064,-13.8417,-13.4949,19.341
6.373562,-0.3783,-13.5569,-14.4265,19.800
6.378379,-0.3916,-13.0136,-15.0909,19.931
6.383237,-0.5447,-12.2706,-15.5347,19.804
6.388890,-0.8411,-11.3958,-15.8810,19.565
6.397922,-1.2754,-10.5428,-16.2369,19.401
6.399334,-1.7616,-9.6518,-16.6283,19.307
6.415041,-2.2670,-8.7773,-16.9341,19.208
6.416293,-2.7717,-7.9781,-17.0696,19.045
6.416949,-3.2139,-7.2366,-16.9464,18.705
6.418671,-3.5556,-6.5206,-16.5913,18.178
6.423971,-3.7562,-5.8885,-16.1510,17.597
6.428857,-3.8890,-5.3866,-15.4583,16.826
6.434429,-4.0503,-4.9301,-14.4168,15.766
6.438910,-4.3626,-4.4450,-12.9723,14.390
6.443150,-4.7782,-3.9680,-11.0763,12.699
6.449039,-5.3042,-3.4030,-8.7943,10.819
6.454212,-5.8281,-2.6901,-6.2291,8.945
6.458421,-6.2103,-1.8244,-3.5980,7.405
6.464044,-6.5164,-1.0062,-1.0293,6.673
6.469361,-6.7741,-0.1697,1.4867,6.937
6.473771,-7.1452,0.6934,3.9832,8.210
6.478743,-7.6779,1.5913,6.3539,10.092
6.483549,-8.1961,2.4101,8.8168,12.277
6.488981,-8.6516,3.0626,11.2157,14.492
6.496782,-8.9543,3.5697,13.4624,16.558
6.502774,-8.9881,3.9860,15.5659,18.411
6.503340,-8.7780,4.2782,17.3579,19.916
6.508783,-8.3824,4.5372,18.7966,21.075
6.514232,-7.8207,4.7969,19.7884,21.812
6.519162,-7.0111,5.1128,20.2953,22.073
6.523668,-6.0408,5.4658,20.3621,21.931
6.528899,-4.9913,5.9040,20.0705,21.508
6.533719,-3.7661,6.3795,19.4219,20.787
6.539025,-2.5626,6.8302,18.5978,19.977
6.543666,-1.3883,7.0667,17.6633,19.075
6.548506,-0.1952,7.1602,16.5455,18.029
6.553734,1.0225,7.2271,15.3300,16.979
6.559236,2.2686,7.2716,13.9347,15.881
6.563546,3.4698,7.1829,12.4227,14.763
6.569755,4.6243,6.9875,10.8537,13.712
6.573528,5.6435,6.6901,9.2913,12.765
6.578630,6.5723,6.3514,7.6907,11.945
6.583859,7.4122,5.9722,6.0423,11.275
6.589647,8.1231,5.5656,4.4819,10.819
6.596856,8.6668,5.1852,3.0825,10.559
6.605676,9.0789,4.8866,1.8669,10.478
6.606291,9.3323,4.6322,0.7403,10.445
6.610473,9.4064,4.4388,-0.2390,10.404
6.614269,9.3380,4.2802,-1.0965,10.331
6.618722,9.1854,4.0919,-1.8075,10.217
6.623930,8.9728,3.9788,-2.4140,10.108
6.629947,8.8402,3.8623,-3.0012,10.103
6.634035,8.7503,3.7113,-3.5460,10.145
6.638790,8.7668,3.4785,-3.9824,10.238
6.644028,8.8387,3.1738,-4.3304,10.342
6.648872,8.9873,2.8096,-4.5687,10.466
6.653642,9.1765,2.3742,-4.7480,10.601
6.658674,9.3514,1.9084,-4.8633,10.712
6.664283,9.4955,1.3857,-4.9217,10.785
6.670336,9.5708,0.8586,-4.9346,10.802
6.675155,9.6520,0.3006,-4.9519,10.852
6.679371,9.7229,-0.2285,-4.9874,10.930
6.683362,9.8010,-0.8244,-4.9975,11.032
6.689643,9.9181,-1.4152,-5.0152,11.204
6.695911,10.0487,-2.0195,-5.0520,11.427
6.699228,10.1318,-2.6081,-5.0383,11.612
6.707446,10.1439,-3.1400,-4.8640,11.680
6.709499,10.1142,-3.5822,-4.5362,11.649
6.713781,9.9037,-3.8872,-4.0884,11.398
6.719143,9.6794,-4.1735,-3.5063,11.109
6.724600,9.4745,-4.3846,-2.8422,10.820
6.728966,9.3365,-4.5097,-2.1510,10.589
6.734887,9.3270,-4.5920,-1.6263,10.523
6.738732,9.2899,-4.6188,-1.3645,10.464
6.744049,9.2316,-4.4962,-1.2299,10.342
6.750183,9.1994,-4.0656,-1.1036,10.118
6.754084,9.0948,-3.3838,-0.9887,9.754
6.760409,8.8082,-2.5098,-1.0051,9.214
6.763963,8.3770,-1.6234,-1.1654,8.612
6.769135,7.8273,-0.8453,-1.5182,8.018
6.774725,6.9166,0.0197,-1.8054,7.148
6.778835,5.6237,1.2535,-1.6436,5.992
6.784840,4.1159,3.0040,-0.7086,5.145
6.790093,2.3665,5.0308,1.1295,5.673
6.796744,0.3349,6.8284,3.7792,7.812
6.798537,-1.9345,7.8010,6.8403,10.554
6.809514,-3.8388,8.1077,9.8647,13.334
6.810438,-4.9658,8.3058,12.8003,16.047
6.814389,-5.6737,8.3701,15.5555,18.553
6.818622,-6.4163,7.9725,18.2595,20.932
6.823900,-7.2560,7.1326,20.7760,23.134
6.829283,-8.2326,6.2025,23.0344,25.235
6.834327,-9.3708,5.4811,24.9097,27.173
6.838830,-10.5380,4.9792,26.3835,28.843
6.844993,-11.5872,4.7192,27.2215,29.959
6.849245,-12.3521,4.6237,27.2190,30.246
6.853919,-12.5913,4.5596,26.1729,29.400
6.859608,-12.3590,4.3145,24.1070,27.432
6.864102,-11.7376,3.7078,21.4874,24.763
6.869744,-10.9226,2.8671,18.7917,21.924
6.873656,-9.9287,2.0868,16.1155,19.043
6.879190,-8.9829,1.2824,13.4602,16.233
6.885264,-8.0718,0.4788,10.9953,13.648
6.888904,-7.1872,-0.2931,8.7832,11.353
6.894329,-6.3616,-0.9123,6.8188,9.370
6.899748,-5.5976,-1.5570,5.1608,7.771
6.904419,-4.8123,-2.1609,3.5226,6.343
6.917082,-4.0569,-2.8656,1.8010,5.283
6.917901,-3.3402,-3.6057,0.0859,4.916
6.919482,-2.7579,-4.3664,-1.5005,5.378
6.925301,-2.2749,-5.0348,-2.8341,6.209
6.930969,-1.8688,-5.7758,-3.8962,7.213
6.934786,-1.6302,-6.5317,-4.6637,8.190
6.938731,-1.5479,-7.3695,-5.2334,9.170
6.943963,-1.6324,-8.2295,-5.6158,10.096
6.949487,-1.8349,-9.0406,-5.8378,10.917
6.954612,-2.1332,-9.8177,-5.9263,11.664
6.959444,-2.4213,-10.5018,-6.0159,12.343
6.963666,-2.6941,-11.1386,-6.2148,13.037
6.969576,-2.8911,-11.7283,-6.5452,13.739
6.974106,-2.9975,-12.2131,-6.9100,14.349
6.979131,-3.0514,-12.5310,-7.2889,14.814
6.984229,-2.9849,-12.7700,-7.7045,15.210
6.989683,-2.8091,-12.9774,-8.2276,15.620
6.993773,-2.5706,-13.1905,-8.8717,16.103
6.998632,-2.3011,-13.3174,-9.4801,16.508
7.009034,-1.9432,-13.3575,-10.0635,16.837
7.010178,-1.5061,-13.3150,-10.6535,17.119
7.014118,-1.0699,-13.2489,-11.3318,17.467
7.019430,-0.6813,-13.1201,-11.9910,17.787
7.024107,-0.3001,-12.9664,-12.6453,18.114
7.029183,0.0157,-12.7852,-13.1361,18.331
7.034479,0.1266,-12.4356,-13.4055,18.286
7.038681,0.0694,-12.0400,-13.5775,18.147
7.043665,-0.0764,-11.6542,-13.5890,17.902
7.050184,-0.3320,-11.1473,-13.4061,17.438
7.054433,-0.6066,-10.6155,-13.1985,16.949
7.059015,-0.9270,-10.0667,-12.8750,16.370
7.063990,-1.4762,-9.5188,-12.2870,15.613
7.069108,-2.1122,-8.9561,-11.7242,14.904
7.074296,-2.5421,-8.3073,-11.2489,14.213
7.080022,-2.8097,-7.7017,-10.7827,13.545
7.083889,-2.9701,-7.1772,-10.2994,12.900
7.089936,-3.0445,-6.7376,-9.7617,12.246
7.094195,-3.0348,-6.3194,-9.0605,11.456
7.098859,-3.0004,-5.9382,-8.2882,10.628
7.109372,-2.9884,-5.5562,-7.5612,9.847
7.110838,-2.9857,-5.1339,-6.5645,8.852
7.114438,-3.1131,-4.6514,-5.3344,7.732
7.118841,-3.2811,-4.0396,-3.8153,6.453
7.124660,-3.3978,-3.3640,-1.9863,5.178
7.129490,-3.4645,-2.5494,0.0805,4.302
7.133854,-3.5263,-1.5263,2.5386,4.605
7.138905,-3.6366,-0.3145,5.1606,6.321
7.144160,-3.7117,1.0689,7.6414,8.562
7.149793,-3.5396,2.5020,9.8737,10.783
7.154480,-2.9481,3.7977,11.6726,12.624
7.158789,-2.1112,4.7113,12.8659,13.863
7.164599,-1.3504,5.2076,13.2285,14.281
7.169405,-0.9147,5.5216,13.3108,14.440
7.174309,-0.7205,5.8508,13.4222,14.660
7.178895,-0.7705,6.2192,13.7628,15.122
7.184348,-0.9342,6.6018,14.2872,15.766
7.190106,-1.0428,6.9252,14.8383,16.408
7.194057,-0.9997,7.1253,15.3189,16.924
7.204100,-0.6862,7.2106,15.6726,17.265
7.204953,-0.1391,7.1704,15.7831,17.336
7.213017,0.5863,6.9851,15.5796,17.084
7.215892,1.4497,6.7003,15.0752,16.561
7.219083,2.3806,6.2993,14.3958,15.893
7.223831,3.3136,5.8448,13.5089,15.087
7.229361,4.1951,5.3373,12.4108,14.146
7.234280,5.0007,4.7966,11.1648,13.140
7.238683,5.7033,4.3140,9.8267,12.153
7.244288,6.3143,3.9091,8.4546,11.253
7.249530,6.8137,3.5271,7.0802,10.440
7.254005,7.1863,3.1678,5.6493,9.674
