time,gFx,gFy,gFz,TgF
0.001441875,-0.1793,0.3510,0.8250,0.914
0.001744427,-0.1815,0.3557,0.8247,0.916
0.00309177,-0.1854,0.3594,0.8281,0.922
0.007736666,-0.1879,0.3613,0.8314,0.926
0.009229583,-0.1915,0.3635,0.8338,0.930
0.010518645,-0.1913,0.3628,0.8360,0.931
0.013282708,-0.1903,0.3637,0.8394,0.934
0.016016041,-0.1879,0.3650,0.8423,0.937
0.018490937,-0.1835,0.3669,0.8462,0.940
0.020802135,-0.1800,0.3657,0.8482,0.941
0.023108906,-0.1761,0.3667,0.8494,0.942
0.025779375,-0.1713,0.3672,0.8502,0.942
0.02811052,-0.1681,0.3677,0.8509,0.942
0.032450052,-0.1654,0.3657,0.8526,0.942
0.033335416,-0.1639,0.3657,0.8519,0.941
0.035656927,-0.1600,0.3633,0.8524,0.940
0.038496354,-0.1583,0.3618,0.8524,0.939
0.040856145,-0.1573,0.3640,0.8502,0.938
0.043259947,-0.1593,0.3613,0.8538,0.941
0.045768385,-0.1588,0.3589,0.8599,0.945
0.048373906,-0.1571,0.3606,0.8589,0.945
0.050701822,-0.1542,0.3642,0.8575,0.944
0.05305526,-0.1527,0.3711,0.8563,0.946
0.055634062,-0.1505,0.3750,0.8545,0.945
0.058263645,-0.1463,0.3762,0.8545,0.945
0.060800885,-0.1441,0.3738,0.8548,0.944
0.064710364,-0.1422,0.3731,0.8494,0.939
0.065792552,-0.1439,0.3726,0.8406,0.931
0.068105416,-0.1478,0.3720,0.8331,0.924
0.07054151,-0.1466,0.3713,0.8311,0.922
0.073549791,-0.1434,0.3728,0.8277,0.919
0.07578802,-0.1402,0.3726,0.8223,0.914
0.078038385,-0.1390,0.3731,0.8174,0.909
0.08128375,-0.1361,0.3738,0.8159,0.908
0.083367968,-0.1356,0.3748,0.8145,0.907
0.0858675,-0.1361,0.3762,0.8162,0.909
0.088706354,-0.1405,0.3750,0.8191,0.912
0.090672239,-0.1424,0.3755,0.8225,0.915
0.093246145,-0.1419,0.3762,0.8274,0.920
0.095586302,-0.1481,0.3792,0.8336,0.928
0.098164687,-0.1527,0.3831,0.8387,0.935
0.100877968,-0.1576,0.3875,0.8450,0.943
0.103349947,-0.1644,0.3911,0.8531,0.953
0.106106354,-0.1678,0.3938,0.8585,0.959
0.108343489,-0.1698,0.3948,0.8631,0.964
0.122810468,-0.1734,0.3960,0.8680,0.970
0.123320781,-0.1744,0.3960,0.8733,0.975
0.12432,-0.1732,0.3945,0.8777,0.978
0.124670208,-0.1713,0.3943,0.8841,0.983
0.125053697,-0.1669,0.3945,0.8851,0.983
0.125355,-0.1644,0.3894,0.8880,0.984
0.125791718,-0.1627,0.3897,0.8890,0.984
0.128179687,-0.1625,0.3882,0.8880,0.983
0.130698697,-0.1734,0.3963,0.8829,0.983
0.133244843,-0.1827,0.4024,0.8841,0.988
0.135679218,-0.1864,0.4021,0.8927,0.997
0.138601249,-0.1844,0.3992,0.9002,1.002
0.140905208,-0.1830,0.3928,0.9056,1.004
0.14336526,-0.1810,0.3865,0.9081,1.003
0.145822083,-0.1796,0.3818,0.9129,1.006
0.148543697,-0.1754,0.3796,0.9166,1.007
0.150870885,-0.1737,0.3753,0.9171,1.006
0.153497343,-0.1730,0.3723,0.9183,1.006
0.155769166,-0.1713,0.3689,0.9176,1.004
0.158240156,-0.1708,0.3635,0.9183,1.002
0.161237499,-0.1691,0.3598,0.9183,1.001
0.164471458,-0.1673,0.3552,0.9161,0.997
0.165859999,-0.1681,0.3535,0.9144,0.995
0.168398281,-0.1691,0.3489,0.9122,0.991
0.17065901,-0.1691,0.3447,0.9088,0.987
0.173449583,-0.1708,0.3425,0.9068,0.984
0.176063802,-0.1742,0.3381,0.9046,0.981
0.178072239,-0.1764,0.3371,0.9017,0.979
0.18082802,-0.1793,0.3354,0.8963,0.974
0.183503802,-0.1849,0.3347,0.8939,0.972
0.185769427,-0.1901,0.3327,0.8902,0.969
0.188228177,-0.1966,0.3347,0.8863,0.968
0.190991822,-0.1998,0.3362,0.8814,0.964
0.19346151,-0.2018,0.3391,0.8768,0.961
0.195859635,-0.2079,0.3359,0.8699,0.955
0.19850552,-0.2123,0.3313,0.8619,0.947
0.201054791,-0.2157,0.3298,0.8526,0.939
0.20316776,-0.2172,0.3291,0.8404,0.928
0.206080052,-0.2184,0.3264,0.8279,0.916
0.208230052,-0.2189,0.3242,0.8152,0.904
0.21066026,-0.2169,0.3200,0.8015,0.890
0.213600364,-0.2155,0.3166,0.7896,0.878
0.215805624,-0.2160,0.3149,0.7749,0.864
0.218134531,-0.2147,0.3117,0.7585,0.848
0.221540833,-0.2140,0.3095,0.7439,0.834
0.223368281,-0.2152,0.3102,0.7295,0.821
0.225851666,-0.2201,0.3110,0.7119,0.807
0.228345208,-0.2233,0.3102,0.6965,0.794
0.231071302,-0.2282,0.3085,0.6831,0.783
0.23345651,-0.2318,0.3046,0.6696,0.771
0.235727187,-0.2370,0.3015,0.6576,0.761
0.238891249,-0.2445,0.2966,0.6479,0.753
0.241218281,-0.2560,0.2934,0.6393,0.749
0.243526302,-0.2675,0.2853,0.6315,0.743
0.245977395,-0.2775,0.2744,0.6205,0.733
0.248594687,-0.2873,0.2643,0.6103,0.724
0.250964427,-0.3005,0.2558,0.5997,0.718
0.253233229,-0.3169,0.2494,0.5861,0.711
0.256065312,-0.3330,0.2448,0.5736,0.707
0.258446302,-0.3476,0.2387,0.5597,0.701
0.26106552,-0.3645,0.2328,0.5448,0.696
0.264092656,-0.3760,0.2274,0.5304,0.689
0.266007239,-0.3889,0.2252,0.5147,0.683
0.268231874,-0.4004,0.2211,0.4981,0.676
0.270753437,-0.4107,0.2138,0.4783,0.666
0.273689427,-0.4248,0.2079,0.4600,0.660
0.275872604,-0.4373,0.1993,0.4395,0.651
0.278166406,-0.4468,0.1905,0.4187,0.641
0.281173333,-0.4568,0.1800,0.4019,0.635
0.283332291,-0.4654,0.1656,0.3826,0.625
0.285862708,-0.4722,0.1546,0.3613,0.614
0.28838526,-0.4781,0.1409,0.3379,0.602
0.290803229,-0.4815,0.1275,0.3141,0.589
0.293363802,-0.4825,0.1138,0.2878,0.573
0.295815937,-0.4854,0.1029,0.2577,0.559
0.298412708,-0.4854,0.0906,0.2238,0.542
0.300876874,-0.4834,0.0794,0.1879,0.525
0.303443124,-0.4805,0.0630,0.1525,0.508
0.305959947,-0.4751,0.0489,0.1185,0.492
0.308221041,-0.4705,0.0318,0.0880,0.480
0.310680104,-0.4666,0.0103,0.0591,0.470
0.313384895,-0.4668,-0.0115,0.0345,0.468
0.315835937,-0.4688,-0.0291,0.0159,0.470
0.318375624,-0.4720,-0.0494,0.0002,0.475
0.322182812,-0.4729,-0.0669,-0.0151,0.478
0.323335833,-0.4766,-0.0914,-0.0291,0.486
0.326032708,-0.4815,-0.1160,-0.0452,0.497
0.328258489,-0.4910,-0.1705,-0.0735,0.525
0.330994999,-0.4967,-0.2133,-0.0999,0.550
0.333669947,-0.5025,-0.2370,-0.1134,0.567
0.335822864,-0.5096,-0.2514,-0.1121,0.579
0.338423906,-0.5216,-0.2555,-0.0941,0.588
0.34116677,-0.5374,-0.2514,-0.0667,0.597
0.34326802,-0.5504,-0.2428,-0.0403,0.603
0.346333177,-0.5577,-0.2372,-0.0171,0.606
0.348556354,-0.5602,-0.2414,-0.0017,0.610
0.350785572,-0.5616,-0.2531,0.0032,0.616
0.353625312,-0.5668,-0.2741,0.0015,0.630
0.356207447,-0.5741,-0.3061,-0.0056,0.651
0.358294791,-0.5822,-0.3457,-0.0149,0.677
0.36118302,-0.5897,-0.3865,-0.0254,0.706
0.364012187,-0.5951,-0.4197,-0.0359,0.729
0.365947604,-0.5944,-0.4483,-0.0464,0.746
0.368328593,-0.5924,-0.4693,-0.0542,0.758
0.371082031,-0.5929,-0.4817,-0.0540,0.766
0.37379302,-0.6007,-0.4879,-0.0472,0.775
0.375904635,-0.6142,-0.4940,-0.0396,0.789
0.378421406,-0.6298,-0.4957,-0.0337,0.802
0.381448541,-0.6505,-0.4981,-0.0335,0.820
0.383689791,-0.6696,-0.5042,-0.0413,0.839
0.385922083,-0.6892,-0.5106,-0.0616,0.860
0.388336926,-0.7062,-0.5201,-0.0877,0.881
0.390863229,-0.7253,-0.5304,-0.1177,0.906
0.393648176,-0.7466,-0.5394,-0.1534,0.934
0.39587052,-0.7695,-0.5521,-0.1925,0.966
0.398320781,-0.7927,-0.5646,-0.2294,1.000
0.401353281,-0.8103,-0.5775,-0.2643,1.030
0.403329426,-0.8218,-0.5927,-0.2995,1.057
0.406032395,-0.8296,-0.6034,-0.3318,1.078
0.408464999,-0.8316,-0.6120,-0.3564,1.092
0.410780624,-0.8336,-0.6222,-0.3782,1.107
0.413639999,-0.8392,-0.6339,-0.3987,1.125
0.415938489,-0.8494,-0.6474,-0.4236,1.149
0.418264218,-0.8743,-0.6760,-0.5015,1.214
0.421917239,-0.8941,-0.7102,-0.5814,1.281
0.423664843,-0.9019,-0.7114,-0.5790,1.286
0.426017343,-0.9100,-0.7038,-0.5338,1.268
0.428371614,-0.9242,-0.6962,-0.4588,1.245
0.43101052,-0.9467,-0.6918,-0.3684,1.229
0.433519635,-0.9713,-0.6879,-0.2746,1.222
0.435884583,-0.9877,-0.6931,-0.2003,1.223
0.439194895,-0.9913,-0.7141,-0.1595,1.232
0.441265208,-0.9855,-0.7439,-0.1463,1.243
0.44339026,-0.9772,-0.7793,-0.1495,1.259
0.446032083,-0.9718,-0.8157,-0.1681,1.280
0.44836901,-0.9762,-0.8499,-0.1913,1.308
0.450881301,-0.9904,-0.8817,-0.2147,1.343
0.453873489,-1.0138,-0.9076,-0.2313,1.380
0.456068697,-1.0348,-0.9337,-0.2357,1.414
0.458299531,-1.0539,-0.9564,-0.2301,1.442
0.461181979,-1.0654,-0.9794,-0.2172,1.463
0.463644166,-1.0717,-1.0048,-0.1962,1.482
0.466165051,-1.0749,-1.0278,-0.1703,1.497
0.468503489,-1.0825,-1.0492,-0.1390,1.514
0.471842499,-1.0922,-1.0666,-0.1094,1.531
0.473590208,-1.1115,-1.0813,-0.0840,1.553
0.476001458,-1.1392,-1.0930,-0.0630,1.580
0.478995208,-1.1694,-1.1005,-0.0450,1.606
0.481453229,-1.1988,-1.1035,-0.0254,1.630
0.483712604,-1.2285,-1.1079,-0.0063,1.654
0.486111406,-1.2552,-1.1096,0.0164,1.675
0.488439062,-1.2789,-1.1093,0.0391,1.693
0.490898801,-1.3011,-1.1130,0.0613,1.713
0.493463437,-1.3221,-1.1140,0.0789,1.731
0.49597177,-1.3456,-1.1184,0.0994,1.753
0.498665051,-1.3754,-1.1233,0.1202,1.780
0.501233958,-1.4101,-1.1238,0.1383,1.808
0.504157812,-1.4479,-1.1240,0.1520,1.839
0.506395937,-1.4848,-1.1208,0.1627,1.867
0.508347135,-1.5178,-1.1154,0.1722,1.891
0.510843749,-1.5418,-1.1074,0.1805,1.907
0.513818958,-1.5613,-1.0991,0.1820,1.918
0.516015989,-1.5757,-1.0947,0.1710,1.926
0.518328072,-1.5884,-1.0886,0.1578,1.932
0.521434947,-1.5945,-1.0859,0.1429,1.934
0.523490468,-1.5887,-1.0844,0.1309,1.928
0.526054218,-1.5747,-1.0803,0.1265,1.914
0.529378437,-1.5571,-1.0788,0.1344,1.899
0.531121926,-1.5410,-1.0820,0.1437,1.888
0.533720156,-1.5308,-1.0859,0.1517,1.883
0.536224999,-1.5276,-1.0969,0.1542,1.887
0.539115833,-1.5271,-1.1115,0.1532,1.895
0.54137026,-1.5313,-1.1272,0.1498,1.907
0.543896979,-1.5383,-1.1431,0.1468,1.922
0.546276406,-1.5498,-1.1567,0.1449,1.939
0.548588541,-1.5676,-1.1680,0.1441,1.960
0.55110526,-1.5865,-1.1719,0.1466,1.978
0.554041197,-1.6099,-1.1746,0.1505,1.999
0.556351354,-1.6311,-1.1738,0.1537,2.015
0.559145676,-1.6527,-1.1680,0.1586,2.030
0.562570676,-1.6778,-1.1631,0.1629,2.048
0.567538072,-1.7015,-1.1562,0.1703,2.064
0.568021197,-1.7313,-1.1470,0.1810,2.085
0.56857552,-1.7599,-1.1394,0.1932,2.105
0.570951926,-1.7870,-1.1316,0.2060,2.125
0.573648593,-1.8134,-1.1255,0.2216,2.146
0.575990208,-1.8378,-1.1162,0.2350,2.163
0.578891353,-1.8579,-1.1049,0.2511,2.176
0.581397656,-1.8786,-1.0910,0.2653,2.189
0.583567864,-1.8965,-1.0776,0.2787,2.199
0.586136614,-1.9150,-1.0585,0.2905,2.207
0.588733958,-1.9346,-1.0419,0.3007,2.218
0.591063593,-1.9580,-1.0229,0.3085,2.231
0.593794166,-1.9788,-1.0016,0.3164,2.240
0.596174999,-1.9986,-0.9806,0.3244,2.250
0.600440989,-2.0184,-0.9613,0.3303,2.260
0.601485989,-2.0308,-0.9410,0.3371,2.263
0.60380302,-2.0435,-0.9242,0.3427,2.269
0.606185885,-2.0479,-0.9063,0.3467,2.266
0.610759166,-2.0528,-0.8895,0.3469,2.264
0.611298645,-2.0526,-0.8758,0.3445,2.258
0.624478958,-2.0509,-0.8614,0.3408,2.250
0.625241614,-2.0438,-0.8526,0.3354,2.240
0.62545526,-2.0377,-0.8477,0.3318,2.232
0.62574052,-2.0281,-0.8455,0.3276,2.222
0.625988176,-2.0157,-0.8482,0.3237,2.211
0.626241458,-2.0032,-0.8511,0.3210,2.200
0.628617135,-1.9925,-0.8533,0.3210,2.191
0.631170624,-1.9844,-0.8582,0.3230,2.186
0.633750208,-1.9724,-0.8611,0.3257,2.177
0.636332343,-1.9595,-0.8670,0.3305,2.168
0.639315885,-1.9463,-0.8714,0.3344,2.159
0.641910781,-1.9297,-0.8755,0.3366,2.146
0.643878124,-1.9150,-0.8785,0.3425,2.135
0.646331978,-1.8996,-0.8817,0.3474,2.123
0.649198593,-1.8874,-0.8841,0.3520,2.114
0.651036458,-1.8772,-0.8843,0.3567,2.105
0.653783489,-1.8699,-0.8841,0.3642,2.100
0.656882239,-1.8640,-0.8797,0.3743,2.095
0.658509791,-1.8615,-0.8743,0.3853,2.092
0.663074478,-1.8650,-0.8655,0.3970,2.094
0.663783333,-1.8706,-0.8528,0.4136,2.097
0.666517656,-1.8865,-0.8382,0.4307,2.109
0.668803437,-1.9079,-0.8213,0.4471,2.125
0.671155051,-1.9348,-0.8032,0.4666,2.146
0.674121614,-1.9707,-0.7776,0.4866,2.174
0.676189739,-2.0113,-0.7497,0.5050,2.205
0.678542603,-2.0587,-0.7180,0.5208,2.242
0.682178801,-2.1066,-0.6806,0.5370,2.278
0.684013333,-2.1537,-0.6403,0.5521,2.314
0.686705937,-2.1991,-0.5948,0.5682,2.348
0.688719791,-2.2419,-0.5455,0.5824,2.380
0.69133151,-2.2803,-0.4942,0.5924,2.407
0.693612812,-2.3110,-0.4407,0.6020,2.428
0.696445416,-2.3369,-0.3838,0.6066,2.445
0.699051666,-2.3599,-0.3276,0.6066,2.459
0.701409791,-2.3745,-0.2697,0.6051,2.465
0.703755416,-2.3848,-0.2160,0.5995,2.468
0.706314062,-2.3882,-0.1649,0.5900,2.466
0.708647812,-2.3846,-0.1175,0.5756,2.456
0.711489374,-2.3762,-0.0757,0.5599,2.443
0.714255468,-2.3662,-0.0342,0.5431,2.428
0.716237239,-2.3494,0.0061,0.5216,2.407
0.718704374,-2.3306,0.0467,0.4974,2.384
0.72153276,-2.3137,0.0855,0.4717,2.363
0.724024635,-2.2917,0.1212,0.4458,2.338
0.726284791,-2.2685,0.1598,0.4212,2.313
0.72892302,-2.2407,0.1930,0.4014,2.285
0.731158124,-2.2141,0.2243,0.3838,2.258
0.733664166,-2.1838,0.2572,0.3716,2.230
0.736265572,-2.1567,0.2900,0.3611,2.206
0.738762343,-2.1273,0.3176,0.3535,2.180
0.741484635,-2.0990,0.3420,0.3471,2.155
0.74437776,-2.0728,0.3620,0.3420,2.132
0.746513124,-2.0506,0.3765,0.3357,2.112
0.748745103,-2.0259,0.3889,0.3313,2.089
0.751127656,-2.0086,0.3970,0.3293,2.074
0.753737603,-1.9896,0.4050,0.3293,2.057
0.756228645,-1.9727,0.4160,0.3325,2.043
0.758787135,-1.9580,0.4312,0.3393,2.033
0.762800885,-1.9419,0.4512,0.3440,2.023
0.763846353,-1.9290,0.4705,0.3486,2.016
0.766325364,-1.9231,0.4974,0.3550,2.018
0.768621666,-1.9204,0.5250,0.3584,2.023
0.77126901,-1.9253,0.5560,0.3594,2.036
0.774056978,-1.9334,0.5878,0.3594,2.052
0.776362031,-1.9448,0.6178,0.3586,2.072
0.778721614,-1.9558,0.6491,0.3554,2.091
0.781787812,-1.9683,0.6838,0.3525,2.113
0.783908124,-1.9820,0.7168,0.3491,2.136
0.786582239,-1.9939,0.7522,0.3447,2.159
0.789097864,-2.0001,0.7840,0.3398,2.175
0.791258801,-2.0003,0.8118,0.3291,2.184
0.794195416,-1.9961,0.8355,0.3169,2.187
0.79643927,-1.9852,0.8536,0.3017,2.182
0.798822343,-1.9680,0.8680,0.2831,2.169
0.801703801,-1.9458,0.8780,0.2624,2.151
0.804179687,-1.9182,0.8797,0.2409,2.124
0.806511301,-1.8852,0.8773,0.2157,2.091
0.808744947,-1.8483,0.8768,0.1883,2.054
