time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.585785,7.6686,1.5937,-3.7613,8.689
1.589498,8.7867,1.5367,-4.4856,9.984
1.594275,9.9464,1.5169,-5.1190,11.289
1.598855,11.1172,1.5471,-5.7017,12.589
1.605294,12.2932,1.5160,-6.2182,13.860
1.610051,13.5605,1.5655,-6.5232,15.129
1.614355,14.7935,1.5517,-6.5299,16.245
1.619095,15.9816,1.4278,-6.1602,17.187
1.627486,17.1461,1.1346,-5.6054,18.075
1.631121,18.2689,0.6631,-5.0440,18.964
1.634777,19.1579,0.0516,-4.5414,19.689
1.639218,19.8298,-0.5946,-4.0441,20.247
1.645770,20.3766,-1.1585,-3.6020,20.725
1.648979,20.7705,-1.7546,-3.2033,21.089
1.654848,20.9024,-2.4203,-2.9135,21.243
1.659035,20.8634,-3.1347,-2.7416,21.275
1.665649,20.5817,-3.6948,-2.6130,21.073
1.669593,20.0512,-4.0104,-2.3799,20.586
1.673964,19.3485,-4.2326,-2.0791,19.915
1.679009,18.5470,-4.3518,-1.6492,19.122
1.685739,17.5706,-4.4966,-1.2489,18.180
1.689257,16.4219,-4.5659,-0.8191,17.065
1.694092,15.1622,-4.4996,-0.2817,15.818
1.699977,13.9283,-4.2422,0.2761,14.563
1.705642,12.6648,-3.6975,0.7628,13.216
1.709272,11.1369,-2.9685,0.9959,11.569
1.714339,9.4726,-1.9827,1.1061,9.741
1.719079,7.8144,-0.7505,1.4171,7.977
1.728181,6.3462,0.6996,2.2027,6.754
1.730546,5.1241,2.2670,3.8528,6.800
1.737743,3.6260,3.3601,6.5125,8.176
1.739270,1.3727,3.4453,9.9101,10.581
1.745533,-1.4638,2.6532,13.7725,14.102
1.749555,-4.1968,1.7675,17.3959,17.982
1.754562,-6.6028,1.3356,20.5857,21.660
1.759479,-8.6460,1.3190,23.0927,24.693
1.765661,-10.5208,1.2294,24.9045,27.063
1.769633,-12.0917,1.0902,26.0105,28.704
1.774726,-13.3868,0.8471,26.4355,29.644
1.779133,-14.3850,0.4297,26.1619,29.859
1.785486,-15.0615,-0.1701,25.2344,29.388
1.789301,-15.1366,-0.8779,23.7284,28.159
1.794140,-14.5963,-1.5909,21.7766,26.264
1.799376,-13.6589,-2.2619,19.3671,23.807
1.805738,-12.5182,-2.8639,16.7510,21.107
1.809934,-11.2744,-3.5188,14.1792,18.454
1.814646,-10.0643,-4.1774,11.7338,16.013
1.819260,-8.9594,-4.6979,9.3422,13.770
1.827019,-7.9099,-5.2901,7.0316,11.832
1.831168,-6.7004,-5.9835,4.5967,10.091
1.835351,-5.4942,-6.6278,2.1278,8.868
1.839051,-4.4517,-7.1518,-0.2401,8.428
1.845657,-3.6731,-7.7326,-2.4118,8.894
1.849597,-3.0862,-8.4796,-4.4870,10.078
1.854294,-2.6427,-9.2074,-6.4227,11.533
1.859292,-2.3064,-9.8072,-8.1194,12.939
1.865872,-2.1166,-10.2490,-9.5954,14.198
1.869222,-2.2507,-10.7037,-10.7950,15.368
1.874458,-2.6812,-11.0983,-11.6893,16.340
1.879300,-3.4470,-11.3750,-12.2734,17.085
1.885604,-4.4134,-11.5223,-12.5454,17.596
1.889146,-5.3704,-11.6196,-12.6497,17.996
1.894420,-6.2101,-11.8107,-12.6779,18.406
1.899083,-6.7928,-12.0335,-12.6407,18.728
1.905523,-7.0310,-12.2686,-12.6828,18.995
1.909834,-6.8956,-12.4462,-12.7646,19.115
1.914164,-6.4760,-12.6014,-13.0235,19.244
1.919114,-5.8239,-12.6992,-13.4118,19.367
1.926484,-5.1687,-12.8029,-13.8932,19.587
1.930334,-4.5348,-12.9205,-14.5043,19.947
1.935336,-3.9383,-13.1362,-15.2138,20.482
1.939480,-3.3938,-13.3407,-15.8030,20.958
1.945427,-3.0331,-13.4663,-16.0909,21.200
1.949436,-2.8729,-13.4798,-15.9748,21.099
1.954373,-2.9498,-13.2752,-15.3253,20.489
1.959041,-3.2741,-12.9407,-14.2995,19.562
1.965369,-3.7180,-12.4403,-13.0215,18.389
1.969374,-4.1674,-11.7216,-11.5363,16.966
1.974093,-4.5176,-10.8664,-9.9108,15.385
1.978982,-4.8944,-9.9316,-8.3005,13.838
1.985782,-5.2456,-9.0379,-6.8590,12.500
1.989739,-5.6144,-8.2325,-5.5897,11.425
1.994274,-6.0978,-7.5523,-4.4480,10.677
1.999333,-6.5360,-6.5939,-3.2973,9.852
2.005493,-7.0073,-5.2994,-2.0967,9.032
2.010347,-7.5333,-3.9674,-0.7004,8.543
2.014733,-8.1678,-2.8414,1.1758,8.727
2.019305,-8.9728,-2.0561,3.6248,9.893
2.026332,-10.0796,-1.5415,6.4685,12.075
2.030708,-11.5225,-1.2715,9.3827,14.914
2.034613,-12.9306,-1.1391,12.1400,17.773
2.039134,-13.9541,-0.9787,14.3126,20.013
2.045913,-14.4681,-0.7909,15.7885,21.430
2.049480,-14.3404,-0.5032,16.5382,21.896
2.054324,-13.4005,-0.0230,16.5377,21.285
2.059486,-11.8986,0.4773,16.0571,19.991
2.065536,-10.1035,0.8231,15.1203,18.204
2.069379,-8.2096,0.9115,13.8317,16.110
2.074518,-6.2298,0.8516,12.3030,13.817
2.079040,-4.1716,0.7301,10.8272,11.626
2.085782,-2.0825,0.6926,9.3461,9.600
2.090370,-0.0023,0.6923,7.8503,7.881
2.094272,2.0010,0.7088,6.3779,6.722
2.099258,3.8766,0.6814,4.8656,6.258
2.105869,5.5468,0.6071,3.3583,6.513
2.109668,7.0805,0.5503,1.9374,7.361
2.115132,8.6196,0.5924,0.6634,8.665
2.119388,10.1825,0.7000,-0.4138,10.215
2.125618,11.6487,0.7920,-1.1512,11.732
2.130070,13.1425,0.7730,-1.6676,13.270
2.134688,14.4782,0.7062,-1.9011,14.620
2.142521,15.7200,0.4874,-1.8861,15.840
2.146105,17.0198,0.1443,-1.6909,17.104
2.149667,18.3358,-0.1234,-1.3022,18.382
2.154227,19.5702,-0.2770,-0.8082,19.589
2.159776,20.6782,-0.3738,-0.2129,20.683
2.165787,21.6344,-0.4644,0.4088,21.643
2.169552,22.3975,-0.6235,0.9564,22.427
2.174369,22.9823,-0.8661,1.4810,23.046
2.179589,23.3874,-1.1474,1.9381,23.496
2.185824,23.7636,-1.3679,2.3623,23.920
2.189607,23.9677,-1.5356,2.7421,24.173
2.194677,23.8576,-1.8474,3.1196,24.132
2.199226,23.3849,-2.3662,3.3096,23.736
2.205849,22.7834,-2.8411,3.4161,23.213
2.210768,22.0945,-3.1597,3.5231,22.596
2.214925,21.2274,-3.4536,3.5850,21.803
2.219267,20.1370,-3.8350,3.6493,20.821
2.225869,18.9789,-4.3628,3.7418,19.830
2.229608,17.7959,-4.8930,3.9288,18.870
2.234770,16.5432,-5.4127,4.1501,17.894
2.241866,15.5453,-5.7077,4.3766,17.129
2.245703,14.7139,-5.6660,4.5312,16.405
2.249762,13.7162,-5.0537,4.7114,15.358
2.254516,12.4158,-3.7653,5.0269,13.914
2.259770,10.6240,-1.9567,5.4398,12.095
2.265718,8.1634,-0.2349,5.7359,9.980
2.269468,5.1264,1.1386,6.0131,7.983
2.274370,1.9271,2.3238,6.7980,7.438
2.279221,-1.4485,3.4336,8.6688,9.436
2.285806,-5.4054,3.5994,11.5319,13.235
2.289629,-9.3684,2.4846,14.6522,17.568
2.294574,-12.3696,0.8841,17.2529,21.247
2.299611,-14.2837,-0.4808,19.1585,23.902
2.306267,-15.4141,-1.5107,20.2625,25.504
2.309628,-16.1902,-2.3038,21.0299,26.640
2.314691,-16.7746,-2.8516,21.6267,27.518
2.319216,-17.1637,-3.2006,21.8547,27.973
2.325791,-17.5009,-3.5863,21.4726,27.932
2.329916,-17.7930,-4.1416,20.3962,27.382
2.334520,-17.8991,-4.7602,18.6190,26.262
2.344007,-17.5904,-5.2876,16.2147,24.501
2.345995,-16.9256,-5.8080,13.3498,22.325
2.350056,-16.0696,-6.3070,10.2273,20.065
2.354429,-15.0358,-6.8351,7.0393,17.954
2.359946,-13.8374,-7.2994,4.0264,16.154
2.365893,-12.6332,-7.4794,1.4541,14.753
2.369560,-11.5408,-7.4431,-0.6716,13.749
2.374922,-10.5306,-7.4143,-2.5073,13.121
2.379151,-9.5970,-7.4614,-4.0849,12.824
2.385851,-8.6408,-7.5759,-5.5154,12.747
2.390108,-7.5560,-7.7937,-6.9651,12.898
2.394407,-6.2910,-8.1518,-8.4957,13.349
2.399353,-5.0968,-8.6175,-9.8782,14.065
2.405904,-4.1960,-9.2161,-10.8991,14.877
2.410511,-3.5877,-9.9713,-11.4867,15.628
2.414542,-3.2006,-10.7160,-11.6010,16.114
2.419738,-2.9760,-11.3922,-11.4024,16.391
2.425903,-2.9591,-11.9467,-10.9872,16.498
2.429658,-3.0496,-12.4937,-10.4905,16.596
2.435961,-3.1572,-13.0105,-10.1003,16.771
2.441922,-3.2513,-13.5116,-9.9553,17.095
2.445688,-3.2448,-14.0180,-10.0813,17.569
2.449873,-2.9594,-14.4515,-10.5555,18.139
2.454707,-2.4510,-14.7003,-11.2092,18.648
2.459888,-1.8601,-14.8321,-11.9353,19.129
2.466069,-1.1510,-14.9833,-12.7518,19.709
2.469442,-0.4367,-15.2687,-13.5310,20.406
2.474482,0.1278,-15.5901,-14.1197,21.034
2.480232,0.5436,-15.8506,-14.4850,21.479
2.485833,0.7783,-15.9492,-14.5380,21.595
2.489639,0.6533,-15.7527,-14.1838,21.207
2.494610,0.0352,-15.4088,-13.4230,20.436
2.499375,-0.9832,-14.9846,-12.2898,19.405
2.505786,-1.8940,-14.2147,-10.9390,18.036
2.509670,-2.6492,-13.0349,-9.4394,16.310
2.514585,-3.4330,-11.6507,-7.8415,14.457
2.519324,-4.2272,-10.1524,-6.4750,12.762
2.525960,-4.8067,-8.6407,-5.5284,11.328
2.532445,-5.2281,-7.2309,-4.9619,10.210
2.536521,-5.4986,-5.8430,-4.7762,9.337
2.542334,-5.8820,-4.5137,-4.6360,8.744
2.546479,-6.5272,-3.2449,-4.3198,8.473
2.550075,-7.3547,-2.0587,-3.4413,8.377
2.554554,-8.3864,-0.9961,-1.8564,8.647
2.559377,-9.7114,-0.0378,0.3741,9.719
2.565789,-11.1882,0.7202,2.8572,11.570
2.569910,-12.9530,1.2055,5.4505,14.105
2.574694,-14.7086,1.3404,8.0441,16.818
2.580025,-16.1275,1.2552,10.7351,19.414
2.586083,-17.1899,1.2806,13.5302,21.913
2.589875,-17.8388,1.3070,16.2025,24.134
2.594616,-17.9004,1.2615,18.5095,25.780
2.599743,-17.1217,1.1877,20.0540,26.396
2.605851,-15.6870,1.0930,20.7423,26.029
2.610558,-13.4770,1.1347,20.4502,24.518
2.615014,-10.7840,1.2563,19.2638,22.113
2.620002,-7.8801,1.2995,17.3556,19.105
2.626487,-5.0467,1.2637,15.1201,15.990
2.632841,-2.3807,1.1932,12.9736,13.244
2.634684,0.1194,1.1672,10.8624,10.926
2.640609,2.4523,1.2277,8.9369,9.348
2.645888,4.5881,1.4088,7.2387,8.685
2.649461,6.6044,1.7144,5.8543,8.991
2.654647,8.4550,2.0643,4.7972,9.938
2.659958,10.1971,2.4066,4.0679,11.239
2.665905,11.8784,2.6392,3.5475,12.675
2.669547,13.6443,2.7661,3.1081,14.265
2.674968,15.3860,2.8754,2.7116,15.886
2.679566,17.0684,2.8665,2.4518,17.480
2.685718,18.9044,2.8937,2.1674,19.247
2.690196,20.7308,2.9060,1.8869,21.018
2.694654,22.4156,2.8195,1.5640,22.646
2.699542,23.8750,2.6938,1.2414,24.059
2.706289,25.0969,2.5737,1.0268,25.249
2.710172,26.0333,2.3101,0.9128,26.152
