time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.304340,0.9213,2.3448,-1.2743,2.823
0.309926,0.7628,2.1830,-0.8628,2.468
0.315087,0.4255,1.9031,-0.4432,2.000
0.319498,-0.0028,1.5094,0.0493,1.510
0.324698,-0.4231,1.0772,0.6627,1.334
0.329366,-0.9812,0.6380,1.2421,1.707
0.334604,-1.4695,0.2280,1.7764,2.317
0.339890,-1.9064,-0.0930,2.1349,2.864
0.344232,-2.2275,-0.3247,2.2322,3.170
0.349671,-2.4095,-0.5454,1.9947,3.175
0.356333,-2.4316,-0.6893,1.5658,2.973
0.359793,-2.2316,-0.8141,1.0361,2.592
0.364411,-1.9069,-0.8762,0.4385,2.144
0.369627,-1.4820,-0.9481,-0.1937,1.770
0.374637,-1.0925,-0.8532,-0.7629,1.582
0.379695,-0.8868,-0.4028,-1.2981,1.623
0.384705,-0.8179,0.2552,-1.6538,1.863
0.389798,-0.8232,1.0705,-1.6537,2.135
0.394488,-0.8702,1.7556,-1.1837,2.289
0.399908,-1.0610,2.1566,-0.3753,2.433
0.404323,-1.2720,2.3284,0.4835,2.697
0.409307,-1.3483,2.2013,1.2457,2.866
0.415094,-1.1562,1.9249,1.7288,2.834
0.419144,-0.8629,1.7228,1.8598,2.678
0.424453,-0.4925,1.7679,1.7087,2.508
0.429676,-0.2191,2.0871,1.3879,2.516
0.434529,0.0540,2.4882,0.8298,2.623
0.439836,0.3681,2.9381,-0.0334,2.961
0.444708,0.7639,3.3547,-1.0787,3.606
0.449531,1.2176,3.6438,-2.0670,4.363
0.455733,1.5501,3.8710,-2.8936,5.075
0.460059,1.7834,4.0320,-3.4961,5.627
0.464623,1.9696,4.0651,-3.9553,6.004
0.469395,2.3038,4.0189,-4.2321,6.275
0.474841,2.7674,3.8911,-4.1679,6.338
0.481421,3.1869,3.5977,-3.7177,6.076
0.484362,3.4942,3.2808,-2.9714,5.639
0.489935,3.6484,2.9262,-2.0201,5.095
0.494586,3.6148,2.6059,-0.9879,4.564
0.499837,3.4675,2.3035,0.0368,4.163
0.504751,3.1924,2.1292,1.0013,3.966
0.509528,2.8715,1.9973,1.9002,3.981
0.514971,2.6346,1.9371,2.7375,4.265
0.519988,2.1832,1.8833,3.1444,4.266
0.524467,1.8437,2.0079,3.3578,4.325
0.529447,1.5484,2.4950,3.1714,4.322
0.534974,1.0374,3.3150,2.6729,4.383
0.539856,0.5272,4.2821,1.9084,4.718
0.544319,0.0748,5.1471,0.9102,5.227
0.549946,-0.4433,5.7285,-0.2585,5.751
0.555142,-1.0879,5.6612,-1.7616,6.028
0.559895,-1.5793,5.4676,-2.9356,6.404
0.565109,-1.5000,5.3326,-3.2102,6.403
0.569459,-0.8261,5.2316,-2.9161,6.046
0.575025,0.1119,5.1168,-2.2487,5.590
0.580019,0.9171,4.8087,-1.3001,5.065
0.584543,1.5793,4.3897,-0.0115,4.665
0.589786,2.3301,3.9750,1.3959,4.814
0.595363,3.7963,3.7183,2.7180,5.969
0.600326,6.6604,4.0398,3.9302,8.725
0.604777,9.8259,4.9406,5.0631,12.108
0.609916,10.9783,5.8605,5.6282,13.658
0.615077,9.2527,5.3646,5.3184,11.945
0.620874,5.3201,3.1855,4.3009,7.546
0.625076,2.6921,1.8282,2.1433,3.897
0.629841,2.4188,2.1080,0.3937,3.233
0.634879,3.3710,3.1472,-0.6202,4.653
0.640246,3.8098,3.6178,-1.7438,5.536
0.645140,3.5306,3.4566,-3.1829,5.877
0.649902,3.2988,3.2452,-4.4104,6.393
0.655595,3.4697,3.1688,-5.0051,6.865
0.660461,3.8648,3.0348,-4.8255,6.887
0.664877,4.4012,2.7010,-3.6671,6.333
0.669957,4.5783,1.8852,-2.2711,5.447
0.674896,4.3246,0.5325,-1.3366,4.558
0.679850,4.5402,-0.6815,-0.2838,4.600
0.685146,4.7685,-1.4961,0.6776,5.043
0.689589,4.7908,-2.2035,1.4355,5.465
0.695554,4.7167,-3.0468,1.8595,5.915
0.700177,4.8616,-3.3927,2.0124,6.261
0.704686,4.9266,-3.1795,1.8879,6.160
0.709562,5.0463,-2.9186,1.7515,6.087
0.714942,5.0858,-2.6083,1.6097,5.938
0.719960,5.2404,-1.9550,1.8648,5.896
0.724969,5.2833,-1.3268,2.4256,5.963
0.729911,5.5234,-0.9965,3.4733,6.600
0.734940,6.1263,-0.9359,4.8754,7.885
0.740128,7.1643,-0.7655,6.3505,9.604
0.745164,7.8773,-0.7958,7.8498,11.149
0.749868,8.0094,-0.9855,8.9317,12.037
0.756021,7.6157,-1.2933,9.4133,12.177
0.760132,6.8705,-1.6817,9.2932,11.679
0.764892,6.0024,-2.1688,8.4990,10.629
0.769742,5.0431,-2.6113,7.1550,9.135
0.775337,4.0499,-2.7611,5.5435,7.400
0.780230,3.2511,-2.7635,3.7502,5.681
0.784603,2.5036,-2.3914,2.2774,4.144
0.790004,1.7394,-1.2766,1.4780,2.615
0.795024,0.9074,0.1829,1.2465,1.553
0.800175,-0.1672,1.6184,1.2246,2.036
0.805105,-1.2212,2.5907,1.2058,3.108
0.809485,-2.1077,2.9073,1.0407,3.739
0.814844,-2.3227,2.8885,0.6994,3.772
0.820315,-1.7000,2.5827,0.1964,3.098
0.824584,-0.8516,1.9733,-0.4873,2.204
0.829852,-0.2817,1.0384,-1.0650,1.514
0.834988,0.0945,0.3171,-1.4416,1.479
0.840013,0.2575,0.0724,-1.7969,1.817
0.844865,-0.0196,0.1098,-2.2391,2.242
0.849890,-0.3675,0.2294,-2.7151,2.749
0.855325,-0.8825,0.3560,-3.2273,3.365
0.859949,-1.6938,0.4867,-3.7493,4.143
0.865187,-3.0985,0.7515,-4.3022,5.355
0.869741,-4.8549,1.3488,-4.7633,6.934
0.874937,-6.5446,2.0912,-5.1792,8.604
0.880204,-8.0127,2.7208,-5.5557,10.123
0.884750,-8.9763,2.7691,-5.9108,11.099
0.889707,-9.4287,1.9716,-6.3045,11.512
0.895215,-9.5347,0.4868,-6.6740,11.649
0.900052,-9.0589,-1.1103,-7.1274,11.580
0.904794,-8.3423,-2.4822,-7.5660,11.532
0.909835,-7.7160,-4.1739,-7.7860,11.729
0.914933,-7.1591,-6.1666,-7.8610,12.291
0.919921,-6.5601,-7.7961,-7.7841,12.822
0.925125,-6.1727,-8.6394,-7.3691,12.925
0.929873,-5.7645,-8.8746,-6.3757,12.355
0.935190,-5.4692,-8.9291,-5.0811,11.639
0.940400,-5.4453,-9.1099,-4.0219,11.350
0.944598,-5.7341,-9.3189,-3.3631,11.447
0.949794,-6.1367,-9.1775,-2.4931,11.318
0.955037,-7.3054,-8.5697,-2.0724,11.450
0.959936,-8.9184,-7.7049,-2.3889,12.025
0.965746,-9.8858,-6.6083,-2.3178,12.115
0.970422,-10.3880,-5.4540,-2.2185,11.941
0.974818,-10.6259,-4.7178,-2.5280,11.898
0.980006,-10.2274,-4.3094,-3.0953,11.522
0.985053,-9.5477,-4.2355,-3.7962,11.113
0.989992,-8.8270,-4.2420,-4.5376,10.793
0.994830,-8.1924,-3.8531,-4.8645,10.277
1.000292,-7.8521,-3.1057,-4.8093,9.717
1.005225,-8.0227,-2.3362,-4.1218,9.317
1.009642,-8.6112,-1.6267,-2.5227,9.119
1.015011,-9.5192,-0.8305,-0.2294,9.558
1.020050,-10.5159,-0.1339,2.4221,10.792
1.024744,-11.2642,0.4224,5.1051,12.374
1.030379,-11.8019,1.0229,7.6727,14.114
1.035303,-12.3011,1.5628,9.8926,15.863
1.040107,-12.6181,2.0032,11.5920,17.251
1.045169,-12.5611,2.3923,12.7025,18.024
1.050092,-11.9062,2.5009,13.1998,17.951
1.055192,-10.7250,2.2183,12.9425,16.955
1.062056,-9.0467,1.5275,12.0433,15.140
1.065071,-7.1766,0.5589,10.9925,13.140
1.069921,-5.3524,-0.3358,10.1115,11.446
1.075308,-3.6504,-1.0764,9.4362,10.175
1.080474,-2.1584,-1.5599,8.7759,9.171
1.085420,-1.3386,-1.5895,8.0101,8.275
1.090437,-1.2186,-1.1133,7.1645,7.352
1.094915,-1.3478,-0.5220,6.1768,6.344
1.100213,-1.2213,0.0765,5.0099,5.157
1.105297,-0.7638,0.6245,3.9573,4.078
1.110082,0.0546,0.9570,2.9727,3.123
1.115033,1.1215,1.1651,1.9200,2.510
1.120407,2.4766,1.3086,0.8888,2.939
1.125233,4.0440,1.4564,-0.0163,4.298
1.130041,5.6903,1.4508,-0.8724,5.937
1.135630,7.4470,1.2251,-1.6255,7.720
1.140256,9.3742,0.7400,-2.2415,9.667
1.145052,11.5388,0.1905,-2.6534,11.841
1.150167,13.7208,-0.4578,-2.9499,14.042
1.155001,15.7168,-1.3210,-2.9425,16.044
1.163041,17.7470,-2.1996,-2.5479,18.063
1.165569,19.6014,-2.8640,-2.1271,19.923
1.170027,20.9938,-3.3028,-1.6814,21.318
1.175063,21.8666,-3.6769,-1.3918,22.217
1.180371,22.2880,-3.9174,-1.1190,22.657
1.185162,22.2771,-4.0706,-0.9386,22.665
1.190071,21.7658,-3.9878,-0.4995,22.134
1.195384,20.5724,-3.6298,0.3746,20.894
1.200256,18.9325,-2.7989,1.3993,19.189
1.205225,17.4127,-1.6625,2.3023,17.643
1.210541,15.9129,-0.5204,2.9236,16.188
1.214923,14.4858,0.6064,3.3700,14.885
1.220363,13.5109,1.4821,3.5072,14.037
1.225366,12.8578,1.9988,3.1805,13.395
1.230342,12.4338,2.1330,2.6462,12.890
1.235189,11.8711,2.0827,2.2998,12.270
1.240677,11.1385,1.9125,2.4223,11.558
1.245468,10.2949,1.5774,3.1119,10.870
1.250165,9.5127,1.2680,4.2013,10.476
1.255346,8.7199,1.0749,5.4598,10.344
1.261183,7.7527,0.9719,7.0358,10.514
1.265136,6.8059,0.9717,8.7077,11.095
1.270461,5.8510,1.0930,10.1944,11.805
1.275008,5.0165,1.2833,11.2228,12.360
1.280277,4.2122,1.5443,11.6097,12.446
1.285145,3.1196,2.0746,11.6780,12.264
1.289966,1.7387,3.1222,11.9020,12.427
1.295137,-0.0146,4.6067,12.1974,13.038
1.300637,-2.1194,5.9753,12.4907,14.008
1.305180,-4.3930,6.4705,12.6773,14.896
1.310093,-6.6636,6.0026,12.6474,15.505
1.315331,-8.7407,4.8921,12.3598,15.909
1.320248,-10.1913,3.5701,11.8284,16.016
1.325122,-11.0819,2.4044,11.0592,15.840
1.330301,-11.5682,1.3362,10.2519,15.515
1.335066,-11.7612,0.2795,9.4660,15.100
1.340662,-11.7953,-0.6145,8.8071,14.733
1.345218,-11.6871,-1.4496,8.1070,14.297
1.350032,-11.2956,-2.1537,7.3261,13.635
1.355253,-10.7491,-2.8943,6.3450,12.813
1.362015,-10.1296,-3.6595,5.2230,11.970
1.365303,-9.5660,-4.3872,4.0195,11.266
1.370127,-9.0346,-5.0920,2.5673,10.684
1.375410,-8.6004,-5.7680,0.9057,10.395
1.380465,-8.1377,-6.5040,-0.9724,10.463
1.384992,-7.6301,-7.2060,-2.7896,10.859
1.390265,-7.1290,-7.9129,-4.5096,11.566
1.395308,-6.5414,-8.7442,-6.0380,12.478
1.401287,-5.9968,-9.6731,-7.2693,13.505
1.405600,-5.7115,-10.6567,-8.0176,14.508
1.412232,-5.7598,-11.5930,-8.3062,15.381
1.415128,-6.1176,-12.4668,-8.3592,16.209
1.420456,-6.8177,-13.2656,-8.2127,17.027
1.425124,-7.6894,-14.0469,-7.9847,17.894
1.430098,-8.5295,-14.7633,-7.6701,18.696
1.435333,-8.9756,-15.4584,-7.2433,19.287
1.440538,-8.9015,-16.0299,-6.8520,19.574
1.445864,-8.2731,-16.4210,-6.6749,19.561
1.450418,-7.2646,-16.8131,-6.8396,19.551
1.455182,-6.0411,-17.2077,-7.2841,19.638
1.460391,-4.6567,-17.4598,-7.9538,19.743
1.465328,-3.1590,-17.6449,-8.6196,19.890
1.471642,-1.8246,-17.6115,-9.0937,19.905
1.476243,-0.9870,-17.2099,-9.4964,19.681
1.480891,-0.4594,-16.2918,-9.5887,18.910
1.485347,-0.0939,-15.1019,-9.3783,17.777
1.490107,-0.0343,-13.8722,-9.0588,16.568
1.496092,-0.1110,-12.5419,-8.6890,15.258
1.500904,-0.3522,-11.0377,-8.2856,13.806
1.505114,-1.0306,-9.3174,-7.8328,12.216
1.510765,-2.0456,-7.4174,-7.1789,10.523
1.515571,-2.9700,-5.4784,-6.3703,8.911
1.520846,-3.9192,-3.5539,-5.4489,7.595
1.525829,-4.6873,-1.4920,-4.2650,6.511
1.530592,-5.3812,0.4217,-2.8782,6.117
1.535405,-6.0464,1.9211,-1.1960,6.456
1.541188,-6.8220,3.0289,0.9109,7.520
1.545349,-7.6826,3.7767,3.3123,9.179
1.551234,-8.5650,4.2473,5.8290,11.197
1.555540,-9.3760,4.5809,8.0980,13.209
1.560486,-9.9749,4.8381,9.9953,14.927
1.565383,-10.2499,5.0488,11.3707,16.120
1.570410,-10.1055,5.1284,12.1626,16.624
1.578816,-9.5338,5.0597,12.3648,16.413
1.580678,-8.4280,4.9171,12.0168,15.479
1.585517,-7.0518,4.7084,11.2026,14.050
1.590169,-5.4387,4.3841,10.1972,12.361
1.595677,-3.6097,3.8667,9.1171,10.541
1.600907,-1.5998,3.2172,8.0343,8.801
1.605532,0.4330,2.5206,6.9546,7.410
1.610405,2.3857,1.8160,5.8892,6.608
1.615730,4.2768,1.1756,4.9017,6.611
1.620806,5.9194,0.6184,4.0369,7.192
1.625370,7.2312,0.2465,3.3446,7.971
1.630636,8.1935,0.0226,2.7857,8.654
1.635555,8.8918,-0.0524,2.3103,9.187
1.640468,9.4391,-0.0874,1.8269,9.615
1.645574,10.0154,-0.1522,1.3336,10.105
1.650429,10.7060,-0.2539,0.8674,10.744
1.655773,11.4815,-0.3703,0.3426,11.493
1.660877,12.3632,-0.4914,-0.1630,12.374
1.665431,13.4184,-0.6570,-0.6473,13.450
1.673176,14.4360,-0.9049,-1.0223,14.500
1.677046,15.4136,-1.1990,-1.2108,15.508
1.680124,16.2530,-1.5825,-1.0947,16.367
1.685525,16.9902,-2.1055,-0.7875,17.138
1.690561,17.6425,-2.6845,-0.5094,17.853
1.695349,18.3154,-3.2977,-0.4272,18.615
1.700467,18.7617,-3.8249,-0.3623,19.151
1.705355,18.8502,-4.1442,-0.2014,19.301
1.710187,18.6544,-4.2802,-0.0683,19.139
1.715167,18.1424,-4.1933,0.3051,18.623
1.720663,17.4741,-3.9784,0.8151,17.940
1.725240,16.7208,-3.8708,1.3336,17.215
1.730365,15.7948,-3.7894,1.8889,16.352
1.735930,14.7894,-3.6312,2.3269,15.405
1.741081,13.5013,-3.4505,2.6264,14.181
1.745505,11.9824,-3.0406,2.7923,12.674
1.750680,10.2887,-2.1236,2.9355,10.908
1.755570,8.2925,-0.6497,3.2734,8.939
1.761475,6.1888,1.2715,4.0052,7.481
1.765960,4.1810,3.5330,5.0286,7.433
1.770675,2.4946,5.8639,6.0497,8.787
1.775680,1.2558,7.9952,6.9991,10.700
1.781545,0.3151,9.5143,7.9022,12.372
1.785391,-0.6947,10.4680,9.0638,13.864
1.790342,-2.3306,10.8538,10.8582,15.529
1.795936,-4.3532,10.9176,13.2692,17.726
1.800812,-6.5016,10.7270,15.8725,20.230
1.805650,-8.4334,10.5017,18.3282,22.745
1.810585,-10.1818,10.0932,20.3927,24.928
1.815856,-11.9333,9.4986,21.9701,26.745
1.820978,-13.4579,8.4425,22.8833,27.857
1.825581,-14.2767,6.9570,22.8891,27.859
1.830289,-14.4659,5.2958,21.9450,26.812
1.836692,-14.1778,3.5173,20.2056,24.933
1.840841,-13.7048,1.8635,18.0361,22.729
1.845479,-13.0252,0.3042,15.6866,20.392
1.850488,-12.0922,-1.1765,13.0370,17.820
1.857080,-11.0589,-2.3220,10.2432,15.252
1.860888,-9.8722,-3.2610,7.5135,12.828
1.865691,-8.6426,-4.1413,4.8383,10.736
1.870763,-7.5093,-4.9647,2.3317,9.299
1.877096,-6.4520,-5.7519,0.0597,8.644
1.880394,-5.4941,-6.5928,-1.8863,8.787
1.885697,-4.7317,-7.5675,-3.6209,9.632
1.890333,-4.1903,-8.6558,-5.0392,10.857
1.896830,-3.8433,-9.8235,-5.9403,12.106
1.900713,-3.6775,-11.1162,-6.3507,13.320
1.905247,-3.6662,-12.5176,-6.3205,14.494
1.910393,-3.7367,-13.7866,-5.9990,15.493
1.917078,-3.9966,-14.8501,-5.6033,16.368
1.920459,-4.3343,-15.8928,-5.3230,17.312
1.925511,-4.5393,-16.9429,-5.3103,18.327
1.930514,-4.5961,-17.9156,-5.7370,19.365
1.937025,-4.5474,-18.6115,-6.5522,20.248
1.940870,-4.3297,-18.8697,-7.6902,20.831
1.945672,-3.9267,-18.7879,-9.1184,21.250
1.950448,-3.3668,-18.4015,-10.8519,21.627
1.957338,-2.6707,-17.8295,-12.9121,22.175
1.961235,-1.9682,-17.1070,-15.1342,22.925
1.967888,-1.3745,-16.4336,-17.2937,23.896
1.970616,-0.8402,-15.7484,-19.1117,24.779
1.977335,-0.3100,-15.2008,-20.5907,25.596
1.980301,-0.1205,-14.4241,-20.5853,25.136
1.985416,-0.2741,-14.4574,-21.2530,25.706
1.990879,-0.6683,-14.6814,-21.5869,26.115
1.997043,-2.0138,-14.8839,-20.4289,25.356
2.000655,-3.0868,-14.0917,-17.5969,22.754
2.005602,-3.1928,-13.1003,-12.0278,18.069
2.010509,-4.2359,-12.1746,-8.9889,15.715
2.017590,-6.6242,-12.3799,-6.5026,15.473
2.020841,-7.9663,-11.7586,-3.1990,14.559
2.025476,-8.9471,-10.1579,-0.3496,13.541
2.030375,-10.1206,-8.2509,2.5443,13.303
2.037285,-11.2968,-6.0164,5.3316,13.865
2.040951,-12.3596,-3.6378,7.8898,15.108
2.045529,-13.3079,-1.1479,10.1031,16.748
2.050937,-13.9141,1.3066,12.0748,18.469
2.059519,-14.2850,3.5564,13.3564,19.877
2.060766,-14.4081,5.3352,13.9851,20.776
2.070455,-14.3395,6.7345,14.0639,21.184
2.072802,-14.1209,7.8766,13.7899,21.251
2.076785,-13.8467,8.7660,13.2223,21.057
2.080628,-13.6154,9.3965,12.5482,20.764
2.085599,-13.3060,9.6992,11.9968,20.373
2.090334,-12.8311,9.7120,11.7312,19.914
2.096998,-12.1417,9.4033,11.7019,19.307
2.100492,-11.3035,8.6984,11.8024,18.513
2.105344,-10.0883,7.7885,11.9214,17.451
2.110865,-8.4344,6.8146,11.9605,16.144
2.117048,-6.5026,5.9179,11.8909,14.788
2.120430,-4.3887,5.0408,11.5222,13.320
2.125841,-2.1304,4.2603,10.8755,11.873
2.130347,0.1729,3.6175,9.9507,10.589
2.137056,2.4221,2.9911,8.7261,9.537
2.141139,4.5514,2.3747,7.3283,8.948
2.145397,6.3512,1.7683,5.8932,8.843
2.150627,7.8049,1.2426,4.5431,9.116
2.157443,9.0848,0.9465,3.2528,9.696
2.160790,10.2577,0.8225,2.0945,10.502
2.168560,11.3568,0.6101,0.9869,11.416
2.170842,12.5134,0.1841,-0.1175,12.515
2.178804,13.7223,-0.3760,-1.1361,13.774
2.180681,15.0069,-1.0517,-1.9518,15.170
2.185767,16.1663,-2.0191,-2.5915,16.497
2.190576,17.3897,-3.1670,-2.8652,17.906
2.197769,18.4663,-4.1788,-2.7200,19.128
2.201196,19.5879,-4.9062,-2.3474,20.329
2.205466,20.8405,-5.2398,-1.6657,21.554
2.210543,22.1124,-5.3911,-0.8198,22.775
2.217282,23.3818,-5.2555,0.0002,23.965
2.220673,24.3475,-4.8442,0.6340,24.833
2.225964,24.5851,-4.3440,1.0629,24.989
2.231421,24.1824,-3.7681,1.4918,24.520
2.237221,22.9676,-3.1571,2.1342,23.282
2.240876,20.9905,-2.4191,3.1451,21.362
2.245776,18.3701,-1.4661,4.6231,19.000
2.252052,15.3770,-0.5617,6.3798,16.657
2.257439,12.3831,0.0347,8.1752,14.838
2.261226,9.8713,0.4513,9.7036,13.849
2.267821,7.7814,0.8951,10.6585,13.227
2.271058,5.9288,1.3097,11.1257,12.675
2.278084,4.4473,1.8544,11.3065,12.290
2.281118,2.8823,2.6356,11.5636,12.205
2.285595,1.0995,3.7024,12.4006,12.988
2.290818,-0.5310,5.3441,13.5910,14.614
2.297369,-2.2281,6.9264,14.6532,16.360
2.301068,-4.1416,8.3056,15.6348,18.182
2.306451,-5.9755,9.4456,16.6373,20.043
2.310741,-7.7539,10.1162,17.5785,21.713
2.317205,-9.6374,10.2190,18.4168,23.162
2.320999,-11.6022,10.0058,19.2297,24.587
2.325648,-13.3145,9.7440,20.0427,25.960
2.331074,-14.7536,9.3084,20.6331,27.019
2.337283,-15.8286,8.6815,20.9934,27.688
2.341071,-16.4650,7.8828,21.0631,27.873
2.345527,-16.5478,6.6862,20.6776,27.315
2.351024,-16.1124,5.0974,19.7971,26.029
2.357554,-15.2849,3.1500,18.4017,24.128
2.360899,-14.4066,0.9589,16.6838,22.064
2.366854,-13.5578,-1.1748,14.6784,20.016
2.370712,-12.6584,-3.0536,12.3849,17.971
2.377819,-11.7664,-4.5969,9.8074,15.993
2.380978,-10.8944,-5.7219,7.1054,14.210
2.385599,-9.9693,-6.4324,4.2758,12.611
2.390685,-9.0112,-6.7896,1.3708,11.366
2.397662,-8.1820,-6.9383,-1.4596,10.827
2.400944,-7.5157,-7.0904,-4.0235,11.088
2.406010,-6.9586,-7.3285,-6.2347,11.874
2.410935,-6.5823,-7.7330,-8.0795,12.977
2.417208,-6.1193,-8.2478,-9.5188,14.003
2.420889,-5.7177,-8.9102,-10.5760,14.964
2.425956,-5.4199,-9.8918,-11.2569,15.936
2.430854,-5.5188,-11.1732,-11.3628,16.864
2.437286,-5.9316,-12.6621,-10.9516,17.761
2.441632,-6.5712,-14.1974,-10.2644,18.711
2.445576,-7.1520,-15.7018,-9.5321,19.712
2.450851,-7.5198,-17.0405,-8.9713,20.674
2.457888,-7.6954,-18.1908,-8.6700,21.571
2.461061,-7.6388,-19.1724,-8.6808,22.390
2.466502,-7.3031,-19.9189,-9.0429,23.062
2.471009,-6.7483,-20.4399,-9.7262,23.620
2.477430,-6.0083,-20.7090,-10.6754,24.061
2.480689,-5.2264,-20.8289,-11.8452,24.525
2.486041,-4.3753,-20.7031,-13.0854,24.880
2.490770,-3.3484,-20.3262,-14.3917,25.129
2.497261,-2.4695,-19.8381,-15.5665,25.337
2.501440,-1.9186,-19.2668,-16.3754,25.358
2.505704,-1.7296,-18.5808,-16.6847,25.032
2.510773,-1.7655,-17.9754,-16.6481,24.564
2.517398,-2.0756,-17.2967,-16.0826,23.709
2.520908,-2.9292,-16.5852,-14.9131,22.496
2.525866,-4.2064,-15.7271,-13.1464,20.925
2.531018,-5.7869,-14.6721,-10.7504,19.087
2.537306,-7.5945,-13.5521,-7.9688,17.460
2.541156,-9.3408,-12.3599,-5.1334,16.321
2.545899,-10.9434,-11.0706,-2.5189,15.769
2.550939,-12.3859,-9.6353,-0.2496,15.694
2.557945,-13.6475,-7.9067,1.6219,15.856
2.561140,-14.5852,-5.8397,3.1370,16.021
2.566080,-15.0701,-3.5897,4.3283,16.085
2.571046,-15.0059,-1.2897,5.1074,15.904
2.578001,-14.6040,0.8804,5.4977,15.629
2.580972,-14.0127,2.8725,5.6602,15.383
2.585623,-13.2912,4.7008,5.6694,15.195
2.591645,-12.6057,6.3428,5.8703,15.284
2.597367,-12.0971,7.8634,6.3200,15.752
2.601099,-11.8325,9.1782,6.9639,16.515
2.606033,-11.7481,10.2206,7.8323,17.431
2.610798,-11.6100,10.9722,8.8810,18.277
2.617371,-11.1868,11.3785,9.9119,18.785
2.622078,-10.1843,11.3409,10.6293,18.583
2.625887,-8.5903,10.9125,10.9498,17.685
2.630785,-6.6310,9.9804,10.9836,16.255
2.637639,-4.5997,8.7356,10.9712,14.759
2.641324,-2.6583,7.4879,11.0801,13.635
2.645907,-0.8162,6.2954,11.3584,13.012
2.651231,1.0320,5.1156,11.5147,12.642
2.657422,2.8027,4.1090,11.4164,12.453
2.660981,4.4195,3.2493,11.0609,12.346
2.666101,5.8012,2.5340,10.5346,12.290
2.675251,6.9959,1.9793,9.9364,12.312
2.677778,8.0055,1.5030,9.3530,12.403
2.681475,8.8986,1.1447,8.8539,12.605
2.685733,9.7964,0.9391,8.4991,13.003
2.690955,10.7003,0.9448,8.2506,13.545
2.697773,11.5616,1.1530,8.0401,14.129
2.700983,12.3913,1.6336,7.7927,14.729
2.706019,13.2701,2.1790,7.4315,15.365
2.711117,14.1063,2.5875,7.1058,16.005
2.717487,14.9214,2.8565,6.8483,16.665
2.721421,15.5857,2.9939,6.7000,17.227
2.726093,16.0317,3.0504,6.6240,17.612
