time,gFx,gFy,gFz,TgF
0.002716614,-0.1744,0.4346,0.8155,0.940
0.002989427,-0.1747,0.4331,0.8164,0.941
0.003156406,-0.1759,0.4336,0.8211,0.945
0.0043025,-0.1771,0.4356,0.8228,0.948
0.006494739,-0.1769,0.4388,0.8242,0.950
0.008897083,-0.1771,0.4407,0.8279,0.954
0.012039375,-0.1764,0.4410,0.8318,0.958
0.014208385,-0.1786,0.4427,0.8362,0.963
0.016486145,-0.1793,0.4434,0.8399,0.967
0.019157916,-0.1820,0.4441,0.8462,0.973
0.021785052,-0.1832,0.4427,0.8484,0.974
0.02437,-0.1847,0.4439,0.8524,0.979
0.026680156,-0.1852,0.4439,0.8538,0.980
0.029061614,-0.1854,0.4444,0.8538,0.980
0.031818177,-0.1852,0.4456,0.8536,0.981
0.034250364,-0.1849,0.4466,0.8524,0.980
0.036628229,-0.1847,0.4463,0.8511,0.979
0.039322916,-0.1837,0.4473,0.8502,0.978
0.041977604,-0.1825,0.4493,0.8502,0.979
0.044509843,-0.1798,0.4490,0.8514,0.979
0.046733645,-0.1778,0.4502,0.8509,0.979
0.049065885,-0.1766,0.4490,0.8531,0.980
0.051526823,-0.1725,0.4444,0.8528,0.977
0.054167083,-0.1717,0.4412,0.8533,0.976
0.056781093,-0.1693,0.4388,0.8533,0.974
0.059039895,-0.1661,0.4385,0.8538,0.974
0.061862812,-0.1676,0.4402,0.8533,0.975
0.064439323,-0.1666,0.4412,0.8516,0.973
0.066480052,-0.1661,0.4407,0.8506,0.972
0.069299166,-0.1639,0.4415,0.8484,0.970
0.072020364,-0.1647,0.4458,0.8414,0.966
0.07440125,-0.1639,0.4488,0.8311,0.959
0.076504895,-0.1622,0.4498,0.8194,0.949
0.079092031,-0.1661,0.4500,0.8091,0.941
0.081699635,-0.1698,0.4507,0.7988,0.933
0.08438052,-0.1727,0.4493,0.7898,0.925
0.086811875,-0.1737,0.4461,0.7774,0.913
0.089101041,-0.1693,0.4490,0.7656,0.904
0.091549062,-0.1681,0.4708,0.7471,0.899
0.095078802,-0.1827,0.4849,0.7412,0.904
0.096902187,-0.1922,0.4856,0.7490,0.913
0.099022604,-0.1949,0.4844,0.7632,0.925
0.102056302,-0.1922,0.4834,0.7798,0.937
0.104450989,-0.1915,0.4815,0.7969,0.951
0.106538802,-0.1927,0.4793,0.8084,0.959
0.109060885,-0.1954,0.4778,0.8159,0.966
0.112120208,-0.2013,0.4737,0.8206,0.969
0.114277239,-0.2079,0.4703,0.8223,0.970
0.116758593,-0.2135,0.4671,0.8233,0.970
0.119164791,-0.2184,0.4632,0.8260,0.972
0.121955937,-0.2194,0.4612,0.8255,0.971
0.124480937,-0.2216,0.4598,0.8277,0.972
0.126709166,-0.2213,0.4593,0.8296,0.974
0.129180677,-0.2228,0.4578,0.8294,0.973
0.131990677,-0.2235,0.4578,0.8311,0.975
0.134270781,-0.2296,0.4593,0.8304,0.976
0.136672031,-0.2340,0.4578,0.8296,0.976
0.13915776,-0.2389,0.4566,0.8306,0.977
0.141916979,-0.2406,0.4541,0.8306,0.977
0.144477031,-0.2384,0.4520,0.8309,0.975
0.146881354,-0.2372,0.4502,0.8304,0.974
0.14902026,-0.2362,0.4456,0.8309,0.972
0.151717291,-0.2370,0.4424,0.8301,0.970
0.154241614,-0.2375,0.4371,0.8284,0.966
0.156567604,-0.2399,0.4339,0.8277,0.965
0.15915026,-0.2411,0.4319,0.8299,0.966
0.162116354,-0.2458,0.4280,0.8296,0.965
0.164664531,-0.2482,0.4236,0.8309,0.965
0.166593593,-0.2553,0.4221,0.8309,0.966
0.169143333,-0.2629,0.4207,0.8296,0.967
0.171732343,-0.2717,0.4194,0.8257,0.965
0.17418625,-0.2851,0.4241,0.8130,0.960
0.177235312,-0.3105,0.4353,0.7871,0.952
0.179211614,-0.3391,0.4520,0.7502,0.939
0.181907916,-0.3459,0.4571,0.7370,0.934
0.184464114,-0.3344,0.4490,0.7417,0.929
0.186804947,-0.3205,0.4371,0.7446,0.921
0.189175416,-0.3066,0.4231,0.7490,0.913
0.191829947,-0.2956,0.4114,0.7556,0.910
0.194303906,-0.2900,0.4043,0.7641,0.912
0.198428385,-0.2932,0.4011,0.7764,0.922
0.210836458,-0.3017,0.3975,0.7859,0.931
0.211363645,-0.3122,0.3989,0.7940,0.942
0.211639635,-0.3230,0.4016,0.7962,0.948
0.21193052,-0.3325,0.4016,0.7957,0.951
0.212193385,-0.3401,0.3955,0.7898,0.947
0.212465989,-0.3462,0.3879,0.7808,0.938
0.214255208,-0.3498,0.3821,0.7656,0.924
0.21671026,-0.3532,0.3731,0.7488,0.908
0.219737447,-0.3562,0.3637,0.7339,0.893
