time,gFx,gFy,gFz,TgF
0.001773594,0.6564,0.5853,0.3002,0.929
0.002119375,0.6735,0.5890,0.3000,0.944
0.00252401,0.6879,0.5892,0.3098,0.957
0.005854167,0.6828,0.5946,0.3041,0.955
0.008245938,0.6755,0.6056,0.2995,0.955
0.01116599,0.6686,0.6142,0.2973,0.955
0.015532448,0.6628,0.6169,0.2980,0.953
0.016089583,0.6569,0.6159,0.3007,0.949
0.017658177,0.6554,0.6178,0.3056,0.951
0.01981474,0.6574,0.6227,0.3117,0.958
0.023155417,0.6650,0.6300,0.3205,0.971
0.025235938,0.6743,0.6418,0.3347,0.989
0.02736776,0.6826,0.6569,0.3510,1.010
0.031110885,0.6909,0.6726,0.3672,1.032
0.032411042,0.6972,0.6865,0.3853,1.052
0.034954271,0.6994,0.6997,0.4016,1.068
0.037779219,0.7006,0.7131,0.4190,1.084
0.040222396,0.6982,0.7236,0.4378,1.097
0.042529948,0.6914,0.7302,0.4581,1.105
0.044781094,0.6787,0.7309,0.4798,1.107
0.047565156,0.6618,0.7212,0.5013,1.100
0.051082083,0.6413,0.7058,0.5169,1.085
0.052426406,0.6203,0.6848,0.5333,1.067
0.054878854,0.5912,0.6630,0.5460,1.043
0.057531458,0.5218,0.6549,0.5435,0.998
0.059781562,0.4791,0.6408,0.5308,0.960
0.062961719,0.4717,0.6120,0.5162,0.929
0.065212969,0.4800,0.5797,0.5003,0.904
0.067583333,0.4930,0.5421,0.4893,0.881
0.071274531,0.5035,0.5072,0.4839,0.863
0.072398073,0.5118,0.4788,0.4808,0.850
0.074967917,0.5172,0.4534,0.4766,0.837
0.077523906,0.5243,0.4192,0.4781,0.824
0.079880469,0.5206,0.3982,0.4759,0.810
0.082718594,0.5125,0.3772,0.4700,0.791
0.084835417,0.5096,0.3510,0.4710,0.778
0.087869687,0.5160,0.3259,0.4783,0.775
0.091137708,0.5277,0.3029,0.4888,0.780
0.092317969,0.5431,0.2822,0.4996,0.790
0.094817083,0.5614,0.2624,0.5111,0.803
0.09793974,0.5809,0.2443,0.5252,0.820
