time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.194311,5.1876,-1.6413,-4.7441,7.219
1.200328,4.7629,-1.6657,-4.5737,6.810
1.204043,4.5944,-1.7491,-4.2722,6.513
1.209536,4.6806,-1.8600,-3.9500,6.401
1.213950,4.8400,-1.9027,-3.4946,6.266
1.220388,5.1167,-2.0538,-2.9085,6.234
1.224359,5.7184,-2.2267,-2.3163,6.559
1.228996,6.4706,-2.4257,-1.5914,7.091
1.234073,7.2228,-2.4105,-0.5472,7.634
1.240777,7.7322,-2.0986,0.7572,8.048
1.244328,7.6947,-1.4232,2.0271,8.084
1.249004,7.2695,-0.4962,3.0328,7.892
1.254313,6.5788,0.5345,3.6325,7.534
1.260659,5.5719,1.8228,3.8173,6.996
1.264121,4.5411,3.3189,3.7131,6.740
1.269365,3.6985,4.9641,3.5525,7.137
1.274065,2.9045,6.5184,3.6107,7.998
1.280454,2.0615,7.7958,4.0076,9.005
1.284244,1.3449,8.5188,4.7486,9.845
1.288986,1.0341,8.8781,5.6556,10.577
1.295017,1.1050,8.9586,6.6586,11.217
1.301494,1.1518,8.6005,7.7648,11.644
1.303978,1.2232,7.8396,8.9864,11.988
1.308841,1.2749,6.7799,10.2788,12.379
1.314269,1.2058,5.6534,11.6171,12.976
1.320536,0.9601,4.5549,12.7448,13.568
1.323871,0.4942,3.5771,13.6449,14.115
1.329170,-0.2709,2.6001,14.2117,14.450
1.334008,-1.2729,1.6388,14.4306,14.579
1.340428,-2.2825,0.7731,14.2625,14.465
1.344447,-3.2963,0.0657,13.6554,14.048
1.348991,-4.2472,-0.5226,12.7123,13.413
1.353927,-5.1054,-0.9322,11.5516,12.664
1.360784,-5.8220,-1.2779,10.3367,11.932
1.363883,-6.3361,-1.6223,9.1233,11.226
1.368928,-6.6698,-2.0348,7.8616,10.509
1.375508,-6.8569,-2.5780,6.6000,9.860
1.380634,-6.8797,-3.1282,5.4040,9.291
1.383961,-6.6624,-3.6369,4.1959,8.673
1.389242,-6.2930,-4.1206,2.9183,8.068
1.394275,-6.0437,-4.7126,1.6454,7.839
1.401033,-5.8302,-5.3915,0.4687,7.955
1.404323,-5.7307,-6.0718,-0.5394,8.367
1.408863,-5.6829,-6.7834,-1.4043,8.960
1.414092,-5.6799,-7.5014,-2.0629,9.633
1.420616,-5.7133,-8.1200,-2.5456,10.250
1.423887,-5.7802,-8.6672,-3.0069,10.843
1.429076,-5.7899,-9.0442,-3.4031,11.265
1.434551,-5.7934,-9.3046,-3.8391,11.614
1.440530,-5.7536,-9.5489,-4.3677,11.973
1.444111,-5.7531,-9.8359,-4.9941,12.441
1.449717,-5.7597,-10.1043,-5.7171,12.960
1.454022,-5.7147,-10.2806,-6.5473,13.462
1.460492,-5.6291,-10.4059,-7.3429,13.924
1.464357,-5.5234,-10.5004,-7.9903,14.304
1.468968,-5.2555,-10.5488,-8.4909,14.526
1.474800,-4.8093,-10.5483,-8.8381,14.578
1.480855,-4.1417,-10.5177,-9.1183,14.523
1.484213,-3.3315,-10.4666,-9.2212,14.342
1.489177,-2.3541,-10.4195,-9.2733,14.146
1.494483,-1.3939,-10.3960,-9.1111,13.894
1.502690,-0.5693,-10.3641,-8.8217,13.622
1.504080,-0.0416,-10.2615,-8.4560,13.297
1.512811,0.1890,-10.0265,-8.0622,12.867
1.514534,0.0673,-9.6306,-7.7340,12.352
1.520494,-0.4400,-9.2840,-7.4460,11.909
1.524150,-1.2050,-8.9949,-7.1783,11.571
1.529167,-2.1414,-8.7991,-6.9860,11.437
1.534482,-3.1024,-8.5521,-6.7814,11.347
1.541584,-4.0358,-8.2429,-6.4557,11.221
1.544371,-4.9560,-7.7242,-6.0321,10.982
1.549509,-5.7664,-6.8778,-5.4450,10.498
1.554562,-6.4073,-5.7032,-4.6889,9.776
1.560535,-6.9313,-4.3268,-3.8416,9.029
1.564016,-7.1764,-2.7932,-2.9784,8.257
1.569328,-6.9389,-1.1711,-2.2321,7.383
1.574518,-6.4964,0.4071,-1.6372,6.712
1.580545,-6.0217,1.8594,-1.1303,6.403
1.584303,-5.6795,3.0372,-0.7913,6.489
1.589153,-5.3554,4.0149,-0.5304,6.714
1.594417,-4.8827,5.0527,-0.2125,7.030
1.601931,-4.2429,6.3803,0.3628,7.671
1.605104,-3.7496,7.7989,1.2361,8.741
1.611788,-3.6257,8.7577,2.1928,9.729
1.614719,-3.8072,9.0344,3.1121,10.286
1.620577,-4.1587,8.7836,4.1274,10.558
1.624319,-4.5613,8.2639,5.3007,10.826
1.629425,-4.8390,7.6012,6.5081,11.115
1.634573,-4.7897,6.8393,7.6855,11.348
1.640539,-4.3734,6.1245,8.8863,11.645
1.644386,-3.7066,5.5739,9.9435,11.987
1.649149,-2.8606,5.1329,10.6852,12.194
1.654396,-1.9829,4.7513,10.8743,12.031
1.660772,-1.0900,4.3434,10.4466,11.366
1.664123,-0.1891,3.9406,9.3394,10.138
1.669188,0.6645,3.5712,7.7634,8.571
1.674779,1.4736,3.2709,6.0269,7.014
1.680386,2.2651,2.9933,4.3638,5.756
1.684296,3.0929,2.6697,2.8267,4.968
1.690512,3.9233,2.2974,1.4425,4.770
1.695063,4.7187,1.7992,0.0998,5.051
1.701555,5.3783,1.2504,-1.2209,5.655
1.705566,5.9286,0.7069,-2.4125,6.440
1.709537,6.2312,0.1380,-3.4297,7.114
1.714322,6.2303,-0.3968,-4.2009,7.525
1.720679,5.9267,-0.8386,-4.7092,7.616
1.724101,5.4991,-1.0911,-4.9043,7.449
1.729296,5.1372,-1.2231,-4.9628,7.247
1.734628,4.8899,-1.2509,-4.8888,7.027
1.740499,4.8567,-1.3529,-4.7725,6.942
1.744286,5.0987,-1.4679,-4.6634,7.064
1.749616,5.5766,-1.6468,-4.5612,7.390
1.754275,6.3132,-1.8945,-4.5135,7.989
1.760530,7.2687,-2.1649,-4.5087,8.823
1.764634,8.3086,-2.4142,-4.6478,9.822
1.769337,9.3607,-2.5647,-4.8760,10.862
1.774528,10.3745,-2.6156,-5.1079,11.856
1.780548,11.3022,-2.6377,-5.4515,12.823
1.784413,12.0416,-2.7561,-5.8333,13.661
1.789367,12.6131,-3.0576,-6.1583,14.365
1.794939,13.0966,-3.5623,-6.3911,15.002
1.801058,13.4941,-4.2640,-6.5034,15.575
1.804172,13.7246,-5.1498,-6.4475,16.014
1.811175,13.6699,-6.2292,-6.1275,16.224
1.814896,13.5892,-7.3222,-5.4064,16.356
1.820483,13.5094,-8.1976,-4.2494,16.363
1.824624,13.4350,-8.8024,-2.7961,16.303
1.829240,13.3510,-9.1959,-1.2936,16.263
1.834380,13.1076,-9.4298,0.1306,16.148
1.840768,12.6478,-9.4736,1.4276,15.867
1.844291,12.0045,-9.2956,2.5741,15.399
1.849336,11.3023,-8.8226,3.6159,14.787
1.854743,10.4131,-7.9334,4.5411,13.856
1.860303,9.3414,-6.8218,5.1846,12.676
1.864035,7.9200,-5.7636,5.4746,11.221
1.869415,6.0096,-4.7439,5.3622,9.347
1.874250,3.7658,-3.6484,4.9512,7.212
1.880435,1.4486,-2.3102,4.5237,5.282
1.884419,-0.4820,-0.7399,4.2448,4.336
1.889525,-1.9194,0.8548,4.2272,4.721
1.894143,-2.7591,2.3507,4.6104,5.865
1.901147,-3.1023,3.6309,5.2719,7.113
1.904556,-2.9828,4.6709,6.1735,8.296
1.909182,-2.4986,5.4916,7.1839,9.381
1.914928,-1.6352,6.0731,8.0839,10.242
1.920262,-0.6754,6.2214,8.9555,10.925
1.924326,0.3065,6.1057,9.8066,11.556
1.929501,1.1293,5.8631,10.7028,12.256
1.934444,1.4993,5.4031,11.6287,12.910
1.940374,1.4233,4.7039,12.5166,13.447
1.944469,1.1112,3.9472,13.2031,13.825
1.949326,0.4629,3.1074,13.3884,13.752
1.954307,-0.7004,2.2839,13.2008,13.415
1.960598,-2.2988,1.7774,12.7583,13.085
1.964463,-4.1686,1.6756,12.1024,12.909
1.969428,-6.0260,1.6915,11.2910,12.910
1.974641,-7.5806,1.6683,10.2285,12.840
1.981025,-8.6970,1.5668,8.9815,12.600
1.984353,-9.2563,1.3603,7.6046,12.057
1.989776,-9.2634,1.0934,6.2288,11.216
1.994482,-8.9383,0.7981,4.9609,10.254
2.001084,-8.3639,0.4584,3.7836,9.191
2.005437,-7.7995,0.0030,2.6390,8.234
2.009308,-7.2595,-0.6319,1.4838,7.436
2.014281,-6.7480,-1.4291,0.3153,6.905
2.020579,-6.2012,-2.3136,-0.8379,6.672
2.024356,-5.6268,-3.2370,-2.0095,6.795
2.029310,-5.1206,-4.0791,-3.1112,7.248
2.034879,-4.7185,-4.8276,-4.1694,7.934
2.040552,-4.4179,-5.4535,-5.2509,8.765
2.044222,-4.3066,-6.0235,-6.3316,9.743
2.049622,-4.6283,-6.5206,-7.3105,10.834
2.054353,-5.2907,-6.9044,-8.1085,11.892
2.062074,-6.2340,-7.2566,-8.5984,12.863
2.064612,-7.3304,-7.5682,-8.8377,13.752
2.069299,-8.2812,-7.8562,-8.9629,14.513
2.074525,-9.0620,-8.0874,-8.9411,15.082
2.080760,-9.6883,-8.3928,-8.8555,15.580
2.084278,-10.1230,-8.7908,-8.8401,16.059
2.089847,-10.2278,-9.2206,-8.8952,16.394
2.095141,-10.0312,-9.5859,-9.0092,16.543
2.103492,-9.5383,-9.8026,-9.0263,16.387
2.104411,-8.7640,-9.9617,-8.9742,16.018
2.109762,-7.8107,-10.0797,-8.9660,15.588
2.114540,-6.9441,-10.1584,-8.9900,15.239
2.120309,-6.1597,-10.2171,-9.0051,14.947
2.124819,-5.5651,-10.1770,-9.0581,14.717
2.129391,-5.2760,-10.0556,-9.0492,14.520
2.134539,-5.3386,-9.8872,-8.8283,14.290
2.140632,-5.6108,-9.7373,-8.5061,14.094
2.144286,-5.9911,-9.6466,-8.1674,13.988
2.149549,-6.2923,-9.4214,-7.6484,13.669
2.155259,-6.7849,-8.9691,-6.7090,13.095
2.160538,-7.5451,-8.3398,-5.3965,12.474
2.164475,-8.5261,-7.5853,-4.0382,12.105
2.169718,-9.2687,-6.7167,-2.6223,11.743
2.174557,-9.5225,-5.5346,-1.0988,11.069
2.180334,-9.2937,-4.3057,0.5587,10.258
2.184454,-8.9221,-3.4210,2.0195,9.767
2.189519,-8.3218,-3.0648,2.8746,9.323
2.195666,-7.4464,-2.8147,3.4312,8.669
2.203232,-6.6243,-2.3724,4.3626,8.279
2.208133,-6.0536,-1.5741,5.8921,8.593
2.209451,-5.8034,-0.5024,7.9812,9.881
2.215060,-5.7313,0.5858,10.4039,11.893
2.220275,-5.8970,1.4044,12.7578,14.125
2.224578,-6.1933,1.9502,14.6430,16.018
2.229907,-6.3738,2.3923,15.9492,17.341
2.234540,-6.2804,2.7835,16.6843,18.043
2.240453,-5.9345,3.0169,16.9326,18.194
2.244591,-5.2483,3.0532,16.9501,18.005
2.249511,-4.1641,2.8967,16.6662,17.421
2.254861,-2.8634,2.7988,15.9548,16.450
2.260643,-1.4510,2.7337,14.8570,15.176
2.264657,0.0766,2.6998,13.4809,13.749
2.269498,1.7669,2.7009,11.8294,12.262
2.274881,3.5412,2.7535,9.8688,10.840
2.280289,5.2440,2.8133,7.8279,9.833
2.284462,6.6495,2.8996,6.0663,9.456
2.290035,7.6054,2.9159,4.5947,9.352
2.294822,8.2178,2.7715,3.5653,9.377
2.302877,8.5948,2.4731,2.9396,9.414
2.306931,8.9011,2.0244,2.6219,9.497
2.309547,8.8122,1.3158,2.5693,9.273
2.314593,9.1430,0.8988,2.3680,9.487
2.320776,9.4490,0.5670,1.9591,9.667
2.324785,9.5230,0.1788,1.4197,9.630
2.329550,9.4950,-0.1488,0.9104,9.540
2.335037,9.5015,-0.4786,0.3431,9.520
2.340472,9.4337,-0.9539,-0.3926,9.490
2.344428,9.1923,-1.2826,-1.0531,9.341
2.349913,8.9654,-1.5650,-1.6725,9.253
2.354619,8.8606,-1.7824,-2.1313,9.286
2.360256,8.6098,-1.5748,-2.8849,9.216
2.365012,8.5123,-1.5651,-2.9508,9.144
2.369581,9.0114,-2.0127,-2.5585,9.581
2.374928,9.5607,-2.0841,-2.5780,10.119
2.380849,9.7346,-1.9019,-2.8468,10.319
2.384558,9.8240,-1.7768,-3.1738,10.476
2.389592,10.0766,-1.7371,-3.3852,10.771
2.394826,10.4955,-1.7485,-3.5581,11.219
2.402847,10.9174,-1.8580,-3.7436,11.690
2.404703,11.3566,-2.0763,-3.9898,12.215
2.409991,11.9347,-2.3756,-4.2496,12.889
2.414842,12.4279,-2.6016,-4.5541,13.489
2.420331,12.7900,-2.7038,-4.7332,13.903
2.424801,13.0727,-2.8139,-4.7864,14.203
2.429455,13.1940,-2.9038,-4.6917,14.301
2.434478,13.1075,-3.0245,-4.5246,14.192
2.440569,12.7748,-3.1318,-4.2983,13.838
2.444638,12.2034,-3.2032,-4.0500,13.251
2.449639,11.5128,-3.2353,-3.7498,12.533
2.455209,10.5751,-3.4398,-3.3968,11.628
2.460366,9.6779,-3.6689,-3.0699,10.796
2.464696,9.0218,-3.7385,-2.6758,10.126
2.470746,8.4624,-3.7424,-2.1382,9.497
2.474922,7.8387,-3.7308,-1.5866,8.825
2.480445,7.0976,-3.7875,-1.1024,8.120
2.484913,6.6165,-3.7017,-0.6930,7.613
2.489737,6.2815,-3.2574,-0.2346,7.080
2.494853,6.0158,-2.5190,0.2270,6.526
2.500727,6.0689,-1.2326,0.5932,6.221
2.508883,6.1854,0.3636,0.9019,6.261
2.509681,5.9564,1.9301,1.0897,6.355
2.515392,5.2091,3.2201,1.2314,6.247
2.520571,3.9813,4.5364,1.6551,6.258
2.524650,2.5581,6.0949,2.9196,7.226
2.529992,0.5752,7.6194,5.3032,9.301
2.534941,-2.0927,8.2671,8.4783,12.025
2.540415,-4.8701,8.0090,11.6853,14.980
2.545344,-7.1153,7.2585,14.2767,17.525
2.549662,-8.6493,6.5098,16.1419,19.436
2.555085,-9.6493,5.8284,17.3932,20.727
2.560407,-10.2647,4.9247,18.1823,21.453
2.564791,-10.4993,3.8896,18.7216,21.814
2.570293,-10.4464,2.8173,19.1232,21.972
2.575081,-10.3349,1.7845,19.2082,21.885
2.580312,-10.3389,0.6279,18.7752,21.443
2.584483,-10.3065,-0.5523,17.6887,20.480
2.589981,-10.0322,-1.5459,16.0264,18.971
2.597313,-9.5557,-2.2067,13.8374,16.960
2.601693,-9.0828,-2.5058,11.4151,14.801
2.605372,-8.7847,-2.5460,8.9093,12.768
2.609761,-8.4785,-2.5088,6.4215,10.928
2.614993,-8.0751,-2.3699,4.0676,9.347
2.620692,-7.4742,-2.1477,1.8788,8.000
2.624768,-6.8084,-1.9112,-0.0632,7.072
2.630104,-6.1537,-1.6839,-1.7944,6.628
2.635084,-5.4620,-1.5204,-3.3987,6.610
2.640462,-4.8266,-1.4820,-4.8308,6.988
2.644922,-4.3735,-1.6156,-6.0745,7.658
2.650004,-4.0788,-1.9586,-7.0158,8.348
2.655318,-3.8936,-2.4505,-7.6363,8.915
2.660406,-3.8294,-3.1793,-7.8964,9.334
2.665041,-3.7585,-3.9297,-7.8160,9.522
2.669692,-3.6927,-4.7216,-7.4465,9.559
2.674797,-3.6624,-5.5605,-7.0158,9.672
2.680618,-3.7280,-6.3634,-6.6223,9.912
2.684658,-3.8439,-7.1099,-6.2660,10.227
2.689903,-3.9403,-7.6888,-5.9039,10.464
2.697077,-4.0237,-8.2208,-5.6484,10.755
2.702171,-4.1238,-8.7789,-5.4918,11.146
2.705479,-4.1576,-9.2705,-5.4579,11.533
2.710048,-4.1011,-9.6846,-5.5722,11.902
2.714826,-3.9135,-9.9448,-5.9038,12.209
2.720299,-3.7207,-10.1063,-6.4544,12.555
