time,gFx,gFy,gFz,TgF
7.2776E-4,-0.1825,0.4468,0.7336,0.878
0.001001979,-0.1830,0.4498,0.7224,0.870
0.002134114,-0.1861,0.4488,0.7155,0.865
0.004699948,-0.1903,0.4480,0.7116,0.862
0.007332083,-0.1944,0.4498,0.7094,0.862
0.009815833,-0.2020,0.4493,0.7126,0.866
0.01220625,-0.2072,0.4515,0.7155,0.871
0.014790052,-0.2189,0.4544,0.7175,0.877
0.018029062,-0.2340,0.4573,0.7131,0.879
0.019407552,-0.2506,0.4646,0.7087,0.884
0.021984791,-0.2639,0.4727,0.7050,0.889
0.024788177,-0.2587,0.4703,0.7138,0.893
0.027176823,-0.2409,0.4612,0.7331,0.899
0.029898541,-0.2206,0.4476,0.7544,0.904
0.032140573,-0.2013,0.4310,0.7715,0.906
0.034645364,-0.1874,0.4129,0.7754,0.898
0.03857177,-0.1752,0.3904,0.7883,0.897
0.039636458,-0.1656,0.3740,0.8145,0.911
0.041937864,-0.1564,0.3640,0.8365,0.926
0.044339427,-0.1549,0.3608,0.8494,0.936
0.04722802,-0.1598,0.3608,0.8563,0.943
0.049652031,-0.1710,0.3647,0.8585,0.948
0.051956041,-0.1820,0.3684,0.8580,0.951
0.054816458,-0.1947,0.3713,0.8531,0.951
0.057992708,-0.2050,0.3701,0.8504,0.950
0.059646093,-0.2274,0.3720,0.8514,0.957
0.064496041,-0.2599,0.3748,0.8675,0.980
0.064868802,-0.2670,0.3718,0.8577,0.972
0.067462968,-0.2678,0.3691,0.8450,0.960
0.070439531,-0.2648,0.3650,0.8314,0.946
0.072114739,-0.2592,0.3650,0.8169,0.932
0.074484427,-0.2543,0.3608,0.8030,0.916
0.078803437,-0.2516,0.3603,0.7886,0.903
0.079697708,-0.2501,0.3611,0.7715,0.888
0.082106145,-0.2494,0.3603,0.7558,0.874
0.084658593,-0.2519,0.3594,0.7405,0.861
0.087202916,-0.2543,0.3579,0.7253,0.848
0.089837604,-0.2595,0.3557,0.7109,0.836
0.09215302,-0.2651,0.3535,0.6984,0.826
0.094485312,-0.2714,0.3503,0.6862,0.817
0.098263802,-0.2822,0.3459,0.6738,0.808
0.099677448,-0.2914,0.3462,0.6623,0.802
0.101946823,-0.3007,0.3415,0.6527,0.796
0.10500427,-0.3102,0.3386,0.6435,0.791
0.107704166,-0.3203,0.3354,0.6339,0.785
0.109578385,-0.3274,0.3318,0.6271,0.781
0.112075677,-0.3347,0.3293,0.6195,0.777
0.115202864,-0.3413,0.3283,0.6149,0.776
0.117986718,-0.3459,0.3274,0.6112,0.775
0.119625937,-0.3471,0.3247,0.6081,0.772
0.122237291,-0.3459,0.3196,0.6068,0.768
0.124542187,-0.3467,0.3161,0.6054,0.766
0.127129947,-0.3474,0.3154,0.6059,0.766
0.129905104,-0.3489,0.3110,0.6059,0.765
0.132038072,-0.3496,0.3051,0.6071,0.764
0.134468385,-0.3496,0.2963,0.6112,0.764
0.138416093,-0.3540,0.2853,0.6169,0.766
0.139696822,-0.3589,0.2736,0.6256,0.771
0.141971041,-0.3657,0.2626,0.6339,0.778
0.145172552,-0.3787,0.2533,0.6391,0.785
0.147246927,-0.3960,0.2462,0.6405,0.792
0.149665,-0.4126,0.2362,0.6354,0.794
0.153759687,-0.4258,0.2267,0.6288,0.793
0.15425026,-0.4371,0.2194,0.6212,0.791
0.167427239,-0.4478,0.2106,0.6105,0.786
0.16801802,-0.4561,0.2030,0.6020,0.782
0.168253177,-0.4646,0.2008,0.5973,0.783
0.16846625,-0.4756,0.1964,0.5905,0.783
0.168699843,-0.4856,0.1949,0.5900,0.789
0.170061822,-0.4898,0.1932,0.5924,0.793
0.172291093,-0.4896,0.1932,0.5931,0.793
0.174703177,-0.4923,0.1898,0.5973,0.797
0.178139479,-0.4964,0.1859,0.6022,0.802
0.180311302,-0.5047,0.1825,0.6029,0.807
0.182214895,-0.5142,0.1778,0.5988,0.809
0.18456125,-0.5269,0.1722,0.5922,0.811
0.187253333,-0.5387,0.1659,0.5802,0.809
0.18975427,-0.5531,0.1581,0.5646,0.806
0.192191197,-0.5658,0.1564,0.5477,0.803
0.195010937,-0.5787,0.1578,0.5289,0.800
0.198341822,-0.5919,0.1644,0.5086,0.798
0.199677968,-0.6068,0.1710,0.4854,0.796
0.202046822,-0.6212,0.1783,0.4624,0.795
0.204886041,-0.6371,0.1876,0.4380,0.796
0.207252187,-0.6532,0.1962,0.4102,0.796
0.210088906,-0.6686,0.2035,0.3796,0.795
0.212194947,-0.6865,0.2089,0.3496,0.798
0.214643229,-0.7001,0.2106,0.3183,0.797
0.218074895,-0.7133,0.2067,0.2861,0.796
0.21998125,-0.7226,0.2055,0.2595,0.795
0.222242968,-0.7344,0.2001,0.2326,0.796
0.22480927,-0.7441,0.1905,0.2101,0.796
0.227180937,-0.7563,0.1803,0.1893,0.800
0.22989052,-0.7676,0.1691,0.1727,0.805
0.232121302,-0.7774,0.1559,0.1573,0.808
0.234853906,-0.7822,0.1387,0.1444,0.807
0.238799895,-0.7852,0.1217,0.1348,0.806
0.239965572,-0.7852,0.1072,0.1302,0.803
0.24228901,-0.7832,0.0931,0.1292,0.799
0.244754583,-0.7783,0.0777,0.1302,0.793
0.247394166,-0.7825,0.0708,0.1163,0.794
0.249767187,-0.7971,0.0757,0.0931,0.806
0.252327291,-0.8155,0.1002,0.0501,0.823
0.255010416,-0.8242,0.1134,0.0303,0.833
0.25803375,-0.8098,0.0958,0.0472,0.817
0.259722031,-0.7996,0.0657,0.0640,0.805
0.26263625,-0.7932,0.0359,0.0852,0.799
0.264760104,-0.7879,0.0090,0.1156,0.796
0.267372083,-0.7813,-0.0120,0.1510,0.796
0.270101406,-0.7693,-0.0264,0.1905,0.793
0.272510729,-0.7529,-0.0384,0.2396,0.791
0.274990833,-0.7422,-0.0501,0.2880,0.798
0.27820026,-0.7314,-0.0596,0.3298,0.805
0.279834739,-0.7241,-0.0713,0.3618,0.813
0.282194687,-0.7180,-0.0855,0.3718,0.813
0.284858072,-0.7106,-0.1011,0.3581,0.802
0.287266875,-0.6992,-0.1141,0.3213,0.778
0.289851822,-0.6901,-0.1204,0.2719,0.751
0.292229843,-0.6848,-0.1224,0.2128,0.727
0.294893854,-0.6777,-0.1248,0.1522,0.706
0.298135104,-0.6743,-0.1229,0.0997,0.693
0.299943072,-0.6726,-0.1209,0.0594,0.686
0.30231125,-0.6789,-0.1163,0.0345,0.690
0.304876875,-0.6835,-0.1119,0.0242,0.693
0.307492916,-0.6914,-0.1094,0.0251,0.700
0.309844375,-0.6999,-0.1087,0.0308,0.709
0.312284166,-0.7097,-0.1112,0.0374,0.719
0.315133385,-0.7207,-0.1177,0.0430,0.732
0.318097083,-0.7300,-0.1268,0.0484,0.742
0.3199425,-0.7380,-0.1407,0.0515,0.753
0.322251458,-0.7431,-0.1561,0.0489,0.761
0.32471927,-0.7466,-0.1742,0.0450,0.768
0.327345781,-0.7488,-0.1883,0.0384,0.773
0.330284635,-0.7512,-0.2016,0.0315,0.778
0.332200364,-0.7561,-0.2140,0.0266,0.786
0.334711093,-0.7610,-0.2252,0.0215,0.794
0.338439583,-0.7673,-0.2348,0.0173,0.803
0.339764791,-0.7742,-0.2445,0.0164,0.812
0.342242083,-0.7788,-0.2531,0.0195,0.819
0.345016458,-0.7803,-0.2607,0.0239,0.823
