time,gFx,gFy,gFz,TgF
0.003657084,-0.1705,0.4419,0.8370,0.962
0.004027448,-0.1698,0.4427,0.8331,0.959
0.005433906,-0.1691,0.4432,0.8296,0.956
0.008266511,-0.1686,0.4434,0.8272,0.954
0.010376302,-0.1678,0.4434,0.8255,0.952
0.013716615,-0.1676,0.4434,0.8247,0.951
0.01591224,-0.1678,0.4436,0.8245,0.951
0.017966406,-0.1683,0.4434,0.8257,0.952
0.020389427,-0.1688,0.4434,0.8272,0.954
0.022797396,-0.1698,0.4434,0.8289,0.955
0.025532709,-0.1713,0.4439,0.8311,0.958
0.028087344,-0.1727,0.4444,0.8336,0.960
0.030529896,-0.1744,0.4451,0.8362,0.963
0.033629792,-0.1761,0.4454,0.8392,0.966
0.035666979,-0.1776,0.4451,0.8421,0.969
0.037757136,-0.1788,0.4454,0.8450,0.972
0.04051375,-0.1800,0.4456,0.8480,0.975
0.043036042,-0.1813,0.4454,0.8506,0.977
0.045622448,-0.1820,0.4449,0.8528,0.979
0.047857917,-0.1825,0.4439,0.8548,0.980
0.050338281,-0.1822,0.4429,0.8567,0.982
0.053478542,-0.1822,0.4412,0.8585,0.982
0.055515104,-0.1830,0.4395,0.8599,0.983
0.058114011,-0.1847,0.4378,0.8604,0.983
0.060547604,-0.1864,0.4358,0.8594,0.981
0.062801146,-0.1886,0.4341,0.8580,0.980
0.065532136,-0.1901,0.4331,0.8565,0.978
0.068023229,-0.1908,0.4331,0.8545,0.977
0.070242188,-0.1913,0.4339,0.8528,0.976
0.073475417,-0.1915,0.4349,0.8509,0.975
0.075913854,-0.1927,0.4361,0.8494,0.974
0.078037344,-0.1940,0.4375,0.8475,0.973
0.080393021,-0.1957,0.4390,0.8455,0.973
0.082900521,-0.1976,0.4402,0.8436,0.972
0.085567604,-0.1998,0.4417,0.8411,0.971
0.088178333,-0.2018,0.4436,0.8387,0.970
0.09073875,-0.2042,0.4458,0.8355,0.969
0.093543333,-0.2069,0.4476,0.8321,0.967
0.095440677,-0.2103,0.4498,0.8286,0.966
0.097882708,-0.2135,0.4517,0.8252,0.965
0.100508958,-0.2169,0.4541,0.8223,0.964
0.103008906,-0.2196,0.4556,0.8201,0.964
0.105837865,-0.2216,0.4566,0.8181,0.963
0.108313802,-0.2223,0.4571,0.8162,0.962
0.110373698,-0.2226,0.4571,0.8140,0.960
0.11337849,-0.2221,0.4563,0.8113,0.957
0.115643021,-0.2218,0.4554,0.8089,0.954
0.117866875,-0.2213,0.4546,0.8072,0.952
0.12051224,-0.2208,0.4532,0.8062,0.951
0.122931406,-0.2206,0.4512,0.8052,0.949
0.125476198,-0.2208,0.4483,0.8045,0.947
0.127959323,-0.2218,0.4454,0.8042,0.946
0.130907761,-0.2230,0.4422,0.8042,0.944
0.133499531,-0.2245,0.4397,0.8047,0.944
0.135778542,-0.2260,0.4375,0.8059,0.944
0.137819115,-0.2274,0.4351,0.8074,0.945
0.140626354,-0.2284,0.4336,0.8101,0.947
0.142979636,-0.2296,0.4329,0.8130,0.949
0.145426511,-0.2306,0.4327,0.8167,0.953
0.148110313,-0.2316,0.4322,0.8211,0.956
0.150558281,-0.2323,0.4317,0.8257,0.960
0.153446771,-0.2331,0.4305,0.8309,0.964
0.155963854,-0.2335,0.4280,0.8357,0.968
0.158090417,-0.2335,0.4246,0.8401,0.970
0.160468594,-0.2338,0.4204,0.8440,0.972
0.162818594,-0.2340,0.4163,0.8480,0.973
0.166001875,-0.2350,0.4129,0.8516,0.975
0.168134219,-0.2357,0.4094,0.8553,0.977
0.170370313,-0.2367,0.4067,0.8587,0.979
0.17352,-0.2379,0.4043,0.8616,0.981
0.175573698,-0.2392,0.4021,0.8638,0.982
0.177898802,-0.2401,0.3997,0.8650,0.983
0.180825365,-0.2401,0.3972,0.8660,0.983
0.183059844,-0.2394,0.3950,0.8668,0.982
0.185434948,-0.2379,0.3931,0.8670,0.981
0.188528542,-0.2360,0.3919,0.8665,0.980
0.190849531,-0.2340,0.3906,0.8655,0.978
0.193448229,-0.2328,0.3904,0.8643,0.977
0.195796563,-0.2321,0.3904,0.8619,0.974
0.198367917,-0.2318,0.3901,0.8585,0.971
0.200595156,-0.2321,0.3899,0.8545,0.968
0.203013594,-0.2328,0.3901,0.8497,0.964
0.205878542,-0.2340,0.3906,0.8443,0.959
0.208145781,-0.2353,0.3909,0.8377,0.954
0.210663073,-0.2372,0.3911,0.8306,0.948
0.213463333,-0.2396,0.3909,0.8230,0.942
0.215911458,-0.2428,0.3906,0.8147,0.936
0.218107761,-0.2470,0.3897,0.8062,0.929
0.220477552,-0.2509,0.3882,0.7976,0.922
0.223047969,-0.2550,0.3865,0.7893,0.915
0.225748802,-0.2590,0.3843,0.7813,0.908
0.228158073,-0.2631,0.3814,0.7737,0.902
0.230702552,-0.2673,0.3779,0.7659,0.895
0.23351,-0.2719,0.3745,0.7576,0.888
0.235585156,-0.2770,0.3708,0.7485,0.880
0.237956458,-0.2824,0.3674,0.7395,0.873
0.240776563,-0.2875,0.3642,0.7305,0.865
0.242926615,-0.2929,0.3608,0.7222,0.859
0.245575156,-0.2985,0.3579,0.7138,0.852
0.248322552,-0.3037,0.3545,0.7055,0.846
0.250486094,-0.3088,0.3501,0.6945,0.837
0.253488125,-0.3132,0.3440,0.6791,0.823
0.256470208,-0.3166,0.3364,0.6584,0.804
0.258015365,-0.3186,0.3301,0.6408,0.788
0.260458177,-0.3198,0.3261,0.6300,0.778
0.262995573,-0.3230,0.3249,0.6259,0.776
0.265729792,-0.3293,0.3257,0.6293,0.781
0.26814651,-0.3396,0.3269,0.6408,0.795
0.270615,-0.3537,0.3266,0.6591,0.816
0.273887396,-0.3701,0.3232,0.6828,0.841
0.275844063,-0.3860,0.3154,0.7089,0.867
0.277961771,-0.3992,0.3024,0.7331,0.888
0.280843958,-0.4082,0.2851,0.7527,0.902
0.283040365,-0.4141,0.2651,0.7654,0.910
0.28565526,-0.4177,0.2445,0.7705,0.910
0.291672917,-0.4207,0.2248,0.7688,0.905
0.292269792,-0.4229,0.2079,0.7624,0.896
0.293519219,-0.4248,0.1949,0.7536,0.887
0.295554635,-0.4270,0.1866,0.7446,0.878
0.29814724,-0.4295,0.1835,0.7351,0.871
0.300801927,-0.4324,0.1842,0.7258,0.865
0.303015781,-0.4366,0.1883,0.7158,0.859
0.305711198,-0.4415,0.1935,0.7043,0.853
0.308332448,-0.4478,0.1993,0.6896,0.846
0.312283073,-0.4554,0.2045,0.6718,0.837
0.313507292,-0.4649,0.2086,0.6508,0.827
0.316316198,-0.4754,0.2116,0.6271,0.815
0.318015417,-0.4861,0.2130,0.6015,0.802
0.320574063,-0.4969,0.2133,0.5753,0.790
0.3230725,-0.5069,0.2133,0.5494,0.777
0.325889063,-0.5160,0.2135,0.5233,0.765
0.328254219,-0.5235,0.2140,0.4976,0.753
0.330920625,-0.5301,0.2147,0.4720,0.742
0.333775885,-0.5352,0.2160,0.4463,0.730
0.336165208,-0.5391,0.2169,0.4207,0.717
0.338389219,-0.5423,0.2169,0.3955,0.705
0.340961823,-0.5443,0.2147,0.3711,0.693
0.343165417,-0.5453,0.2101,0.3479,0.680
0.34593651,-0.5460,0.2030,0.3259,0.668
0.348322865,-0.5475,0.1949,0.3054,0.656
0.350644635,-0.5497,0.1869,0.2866,0.647
0.354135833,-0.5536,0.1796,0.2702,0.642
0.356143958,-0.5585,0.1734,0.2558,0.638
0.358203594,-0.5643,0.1678,0.2428,0.637
0.360847708,-0.5709,0.1627,0.2313,0.637
0.363222969,-0.5775,0.1576,0.2204,0.638
0.365946406,-0.5839,0.1507,0.2091,0.638
0.368215938,-0.5892,0.1392,0.1979,0.637
0.370552917,-0.5936,0.1239,0.1864,0.634
0.373606563,-0.5988,0.1072,0.1756,0.633
0.376074115,-0.6066,0.0943,0.1661,0.636
0.378140885,-0.6183,0.0870,0.1581,0.644
0.380785052,-0.6344,0.0843,0.1505,0.657
0.383388958,-0.6532,0.0833,0.1439,0.674
0.3857,-0.6728,0.0801,0.1378,0.691
0.390273385,-0.6911,0.0743,0.1329,0.708
0.391297292,-0.7080,0.0650,0.1285,0.722
0.393760417,-0.7229,0.0528,0.1241,0.735
0.396423333,-0.7366,0.0389,0.1202,0.747
0.398253385,-0.7485,0.0261,0.1165,0.758
0.400979271,-0.7595,0.0159,0.1134,0.768
0.403238542,-0.7703,0.0081,0.1104,0.778
0.40593474,-0.7800,0.0029,0.1080,0.787
0.408328802,-0.7891,-0.0002,0.1065,0.796
0.410571302,-0.7974,-0.0027,0.1055,0.804
0.41366651,-0.8052,-0.0056,0.1046,0.812
0.416247396,-0.8130,-0.0088,0.1036,0.820
0.418061615,-0.8216,-0.0125,0.1019,0.828
0.420878854,-0.8301,-0.0166,0.0997,0.836
0.423432396,-0.8387,-0.0212,0.0975,0.845
0.425812969,-0.8470,-0.0259,0.0950,0.853
0.428395313,-0.8545,-0.0308,0.0921,0.860
0.430779323,-0.8616,-0.0369,0.0892,0.867
0.43369599,-0.8677,-0.0440,0.0863,0.873
0.43615599,-0.8729,-0.0520,0.0830,0.878
0.438356198,-0.8773,-0.0611,0.0801,0.883
0.440742396,-0.8807,-0.0713,0.0774,0.887
0.443156094,-0.8841,-0.0830,0.0752,0.891
0.44566599,-0.8875,-0.0958,0.0745,0.896
0.448745208,-0.8902,-0.1087,0.0752,0.900
0.450772656,-0.8929,-0.1221,0.0772,0.905
0.453500833,-0.8949,-0.1356,0.0799,0.909
0.456137396,-0.8966,-0.1488,0.0840,0.913
0.458209271,-0.8983,-0.1615,0.0892,0.917
0.460630625,-0.9000,-0.1739,0.0948,0.922
0.463313125,-0.9017,-0.1861,0.1002,0.926
0.466115885,-0.9034,-0.1984,0.1055,0.931
0.468349896,-0.9059,-0.2108,0.1102,0.937
0.470732813,-0.9083,-0.2233,0.1141,0.942
0.47365599,-0.9115,-0.2357,0.1177,0.949
0.476125729,-0.9149,-0.2480,0.1202,0.955
0.478213177,-0.9195,-0.2592,0.1219,0.963
0.480979219,-0.9249,-0.2695,0.1226,0.971
0.483199375,-0.9317,-0.2787,0.1221,0.980
0.485777396,-0.9400,-0.2861,0.1209,0.990
0.489686979,-0.9493,-0.2919,0.1192,1.000
0.490809687,-0.9596,-0.2963,0.1165,1.011
0.493547344,-0.9711,-0.2990,0.1134,1.022
0.496638906,-0.9833,-0.3007,0.1097,1.034
0.498284167,-0.9972,-0.3010,0.1053,1.047
0.50076474,-1.0129,-0.3000,0.1002,1.061
0.503183073,-1.0307,-0.2980,0.0950,1.077
0.505879219,-1.0509,-0.2946,0.0889,1.095
0.508441302,-1.0725,-0.2897,0.0826,1.114
0.510870781,-1.0957,-0.2836,0.0760,1.134
0.513554531,-1.1194,-0.2770,0.0694,1.155
0.516323958,-1.1433,-0.2704,0.0625,1.177
0.518217969,-1.1675,-0.2641,0.0552,1.198
0.520730521,-1.1912,-0.2577,0.0479,1.220
0.523978177,-1.2132,-0.2526,0.0406,1.240
0.52595099,-1.2342,-0.2480,0.0335,1.259
0.528266146,-1.2542,-0.2436,0.0269,1.278
0.530896875,-1.2733,-0.2401,0.0208,1.296
0.533952135,-1.2914,-0.2375,0.0144,1.313
0.536039844,-1.3085,-0.2350,0.0083,1.329
0.538286667,-1.3243,-0.2331,0.0024,1.345
0.541032292,-1.3390,-0.2313,-0.0027,1.359
0.543210625,-1.3529,-0.2304,-0.0066,1.372
0.546013125,-1.3661,-0.2296,-0.0098,1.385
0.548799375,-1.3793,-0.2291,-0.0127,1.398
0.551034635,-1.3922,-0.2282,-0.0149,1.411
0.553722708,-1.4057,-0.2270,-0.0164,1.424
0.557383646,-1.4194,-0.2252,-0.0173,1.437
0.55827651,-1.4335,-0.2226,-0.0186,1.451
0.560705937,-1.4482,-0.2191,-0.0198,1.465
0.564063594,-1.4631,-0.2143,-0.0210,1.479
0.566002187,-1.4780,-0.2084,-0.0225,1.493
0.568230156,-1.4929,-0.2008,-0.0242,1.507
0.571976562,-1.5075,-0.1918,-0.0261,1.520
0.573634115,-1.5217,-0.1805,-0.0286,1.533
0.576246458,-1.5356,-0.1673,-0.0308,1.545
0.578345937,-1.5483,-0.1525,-0.0332,1.556
0.58077776,-1.5606,-0.1353,-0.0362,1.567
0.583276094,-1.5718,-0.1170,-0.0396,1.577
0.585984062,-1.5826,-0.0975,-0.0430,1.586
0.589367396,-1.5926,-0.0777,-0.0469,1.595
0.590865781,-1.6018,-0.0579,-0.0511,1.604
0.593457083,-1.6111,-0.0384,-0.0547,1.613
0.596249271,-1.6209,-0.0198,-0.0581,1.622
0.598339479,-1.6319,-0.0022,-0.0603,1.633
0.60092276,-1.6444,0.0144,-0.0616,1.646
0.603213021,-1.6578,0.0301,-0.0611,1.659
0.6059025,-1.6724,0.0459,-0.0591,1.674
0.608434219,-1.6873,0.0616,-0.0552,1.689
0.610761198,-1.7025,0.0774,-0.0498,1.705
0.613634167,-1.7176,0.0933,-0.0430,1.721
0.616445885,-1.7330,0.1097,-0.0342,1.737
0.618419167,-1.7492,0.1263,-0.0237,1.754
0.620905677,-1.7665,0.1434,-0.0120,1.772
0.623637552,-1.7843,0.1617,0.0015,1.792
0.626132031,-1.8024,0.1813,0.0161,1.812
0.628629062,-1.8190,0.2020,0.0332,1.831
0.631146302,-1.8344,0.2238,0.0525,1.849
0.633563073,-1.8474,0.2465,0.0735,1.865
0.636249219,-1.8569,0.2707,0.0960,1.879
0.638467031,-1.8635,0.2958,0.1192,1.891
0.640976458,-1.8672,0.3215,0.1424,1.900
0.643300781,-1.8684,0.3471,0.1647,1.907
0.646587969,-1.8684,0.3720,0.1859,1.914
0.649073073,-1.8672,0.3955,0.2060,1.920
0.650987135,-1.8652,0.4165,0.2248,1.924
0.653655365,-1.8635,0.4358,0.2433,1.929
0.656485208,-1.8608,0.4532,0.2617,1.933
0.658530208,-1.8576,0.4693,0.2795,1.936
0.660998854,-1.8537,0.4837,0.2978,1.939
0.663370365,-1.8486,0.4979,0.3164,1.940
0.665991146,-1.8425,0.5120,0.3352,1.941
0.668457865,-1.8351,0.5260,0.3542,1.942
0.671054323,-1.8276,0.5404,0.3735,1.942
0.673723594,-1.8190,0.5553,0.3923,1.942
0.676299323,-1.8100,0.5707,0.4107,1.942
0.678361042,-1.8007,0.5861,0.4285,1.942
0.680981094,-1.7917,0.6017,0.4461,1.942
0.683393073,-1.7834,0.6171,0.4637,1.943
0.685985104,-1.7763,0.6325,0.4808,1.946
0.689373333,-1.7694,0.6491,0.4974,1.949
0.691339583,-1.7626,0.6662,0.5140,1.953
0.693685625,-1.7545,0.6838,0.5301,1.956
0.696318073,-1.7443,0.7021,0.5450,1.958
0.698937969,-1.7323,0.7209,0.5582,1.958
0.700763333,-1.7186,0.7400,0.5697,1.956
0.70318375,-1.7045,0.7588,0.5792,1.954
0.706177917,-1.6896,0.7776,0.5861,1.950
0.708588229,-1.6744,0.7952,0.5905,1.945
0.710683594,-1.6595,0.8123,0.5931,1.941
0.7135175,-1.6434,0.8281,0.5944,1.934
0.716278333,-1.6263,0.8431,0.5941,1.926
0.71822026,-1.6087,0.8572,0.5922,1.917
0.720936198,-1.5906,0.8721,0.5900,1.908
0.723230625,-1.5720,0.8870,0.5875,1.898
0.725774635,-1.5537,0.9024,0.5856,1.890
0.728346979,-1.5364,0.9186,0.5834,1.883
0.730767552,-1.5198,0.9347,0.5819,1.877
0.733560052,-1.5041,0.9508,0.5814,1.872
0.7361675,-1.4892,0.9669,0.5819,1.869
0.740823958,-1.4746,0.9826,0.5826,1.865
0.741256979,-1.4597,0.9979,0.5846,1.862
0.74330651,-1.4448,1.0133,0.5875,1.860
0.745785833,-1.4296,1.0278,0.5912,1.857
0.748466875,-1.4135,1.0419,0.5951,1.854
0.750884948,-1.3964,1.0556,0.5988,1.850
0.753983333,-1.3788,1.0690,0.6022,1.846
0.756375677,-1.3605,1.0817,0.6056,1.841
0.758430885,-1.3419,1.0935,0.6086,1.835
0.760906667,-1.3236,1.1037,0.6103,1.828
0.763441875,-1.3060,1.1123,0.6117,1.821
0.766243229,-1.2892,1.1194,0.6125,1.814
0.768624531,-1.2730,1.1247,0.6125,1.806
0.770967969,-1.2569,1.1289,0.6120,1.797
0.773636875,-1.2408,1.1321,0.6110,1.787
0.776176458,-1.2244,1.1343,0.6088,1.777
0.778624167,-1.2080,1.1355,0.6054,1.765
0.781214167,-1.1917,1.1367,0.6005,1.753
0.783642917,-1.1753,1.1372,0.5934,1.740
0.78588375,-1.1589,1.1367,0.5831,1.725
0.790029375,-1.1433,1.1345,0.5697,1.708
0.791024844,-1.1284,1.1304,0.5536,1.690
0.793509792,-1.1150,1.1243,0.5352,1.671
0.796315364,-1.1030,1.1164,0.5152,1.652
0.798370729,-1.0930,1.1079,0.4950,1.633
0.800915625,-1.0839,1.0981,0.4749,1.614
0.803373854,-1.0759,1.0878,0.4561,1.597
0.806205312,-1.0688,1.0774,0.4390,1.580
0.808550364,-1.0620,1.0664,0.4238,1.564
0.811057864,-1.0544,1.0558,0.4109,1.548
0.813612448,-1.0461,1.0453,0.3999,1.532
0.816377604,-1.0368,1.0356,0.3897,1.516
0.818360104,-1.0268,1.0265,0.3801,1.501
0.821049114,-1.0168,1.0173,0.3706,1.485
0.823532396,-1.0075,1.0068,0.3615,1.469
0.826280364,-1.0001,0.9948,0.3537,1.454
0.828655156,-0.9950,0.9806,0.3469,1.439
0.831423177,-0.9916,0.9647,0.3413,1.425
0.833745521,-0.9899,0.9467,0.3366,1.410
0.836419323,-0.9901,0.9273,0.3337,1.397
0.838622708,-0.9921,0.9063,0.3325,1.384
0.841209531,-0.9952,0.8851,0.3327,1.373
0.843381458,-1.0001,0.8631,0.3342,1.363
0.846136042,-1.0065,0.8404,0.3369,1.354
0.848578437,-1.0146,0.8179,0.3410,1.347
0.850950312,-1.0241,0.7949,0.3454,1.342
0.854226302,-1.0348,0.7717,0.3501,1.338
0.859037708,-1.0473,0.7478,0.3547,1.335
0.859489271,-1.0605,0.7226,0.3603,1.333
0.86089625,-1.0737,0.6967,0.3664,1.331
0.864084375,-1.0864,0.6701,0.3731,1.330
0.866371771,-1.0976,0.6435,0.3804,1.328
0.868621094,-1.1086,0.6171,0.3887,1.327
0.871116979,-1.1189,0.5917,0.3977,1.327
0.873587812,-1.1296,0.5675,0.4075,1.328
0.876334948,-1.1401,0.5455,0.4175,1.331
0.879074427,-1.1511,0.5255,0.4270,1.335
0.881341875,-1.1628,0.5081,0.4356,1.342
0.883560521,-1.1753,0.4930,0.4432,1.349
0.886605989,-1.1875,0.4795,0.4490,1.357
0.889937344,-1.1997,0.4673,0.4527,1.365
0.891228333,-1.2112,0.4546,0.4539,1.371
0.893655885,-1.2224,0.4419,0.4524,1.376
0.897083125,-1.2330,0.4290,0.4476,1.380
0.898611198,-1.2425,0.4151,0.4397,1.382
0.901236146,-1.2515,0.4009,0.4297,1.383
0.903998646,-1.2593,0.3858,0.4170,1.382
0.90630875,-1.2654,0.3703,0.4028,1.379
0.908562917,-1.2694,0.3542,0.3877,1.374
0.911005,-1.2708,0.3384,0.3716,1.367
0.913795521,-1.2703,0.3227,0.3550,1.358
0.916792708,-1.2681,0.3073,0.3391,1.348
0.918514167,-1.2647,0.2927,0.3239,1.338
0.92115,-1.2611,0.2787,0.3105,1.328
0.92361,-1.2576,0.2653,0.2997,1.320
0.926063437,-1.2552,0.2533,0.2922,1.313
0.928679114,-1.2542,0.2421,0.2880,1.309
0.931281302,-1.2552,0.2326,0.2883,1.309
0.933759479,-1.2581,0.2257,0.2927,1.311
0.936551041,-1.2630,0.2218,0.3012,1.317
0.938684531,-1.2703,0.2208,0.3134,1.327
0.941209323,-1.2801,0.2230,0.3293,1.340
0.943551927,-1.2928,0.2284,0.3491,1.358
0.946361146,-1.3092,0.2365,0.3728,1.382
0.948577291,-1.3314,0.2462,0.3989,1.412
0.950956562,-1.3605,0.2572,0.4270,1.449
0.953947969,-1.3959,0.2678,0.4559,1.493
0.956566875,-1.4387,0.2765,0.4844,1.543
0.958524896,-1.4883,0.2824,0.5125,1.599
0.96150875,-1.5442,0.2848,0.5391,1.660
0.963613385,-1.6060,0.2836,0.5638,1.726
0.966470573,-1.6729,0.2770,0.5865,1.794
0.968561979,-1.7445,0.2665,0.6076,1.866
0.971084687,-1.8215,0.2516,0.6271,1.943
0.973694479,-1.9021,0.2316,0.6452,2.022
0.976377448,-1.9847,0.2069,0.6630,2.103
0.978623385,-2.0670,0.1788,0.6809,2.184
0.981234948,-2.1461,0.1478,0.6987,2.262
0.983551771,-2.2214,0.1160,0.7168,2.337
0.98638526,-2.2917,0.0830,0.7344,2.408
0.989098489,-2.3572,0.0501,0.7505,2.474
0.991335312,-2.4173,0.0173,0.7656,2.536
0.993750989,-2.4710,-0.0139,0.7798,2.591
0.996349635,-2.5194,-0.0435,0.7935,2.642
0.998702344,-2.5619,-0.0713,0.8064,2.687
1.001133229,-2.5991,-0.0975,0.8179,2.726
1.003647291,-2.6316,-0.1221,0.8284,2.762
1.006678073,-2.6601,-0.1476,0.8372,2.793
1.008641302,-2.6855,-0.1742,0.8443,2.821
1.011280885,-2.7085,-0.2042,0.8484,2.846
1.013838906,-2.7295,-0.2394,0.8497,2.869
1.016337864,-2.7483,-0.2797,0.8470,2.889
1.018530208,-2.7642,-0.3252,0.8404,2.907
1.021632031,-2.7762,-0.3753,0.8299,2.922
1.023702604,-2.7830,-0.4287,0.8150,2.931
1.026166302,-2.7833,-0.4839,0.7959,2.935
1.028702708,-2.7769,-0.5394,0.7732,2.933
1.031095625,-2.7630,-0.5934,0.7475,2.923
1.033858541,-2.7408,-0.6452,0.7185,2.906
1.037113541,-2.7097,-0.6936,0.6857,2.880
1.038874531,-2.6697,-0.7378,0.6498,2.845
1.041193385,-2.6211,-0.7771,0.6110,2.801
1.043581719,-2.5646,-0.8111,0.5692,2.749
1.046262656,-2.5018,-0.8406,0.5257,2.691
1.048809948,-2.4339,-0.8658,0.4803,2.628
1.051274323,-2.3618,-0.8875,0.4336,2.560
1.056802396,-1.9849,-0.9838,0.1986,2.224
1.057622187,-1.8921,-0.9945,0.1522,2.143
1.058686302,-1.7970,-1.0038,0.1041,2.061
1.061396719,-1.6974,-1.0129,0.0577,1.977
1.06405901,-1.5977,-1.0202,0.0146,1.896
1.066440208,-1.4948,-1.0243,-0.0276,1.812
1.068710156,-1.3881,-1.0285,-0.0677,1.729
1.071229114,-1.2816,-1.0341,-0.1016,1.650
1.073906094,-1.1743,-1.0436,-0.1341,1.577
1.076421302,-1.0742,-1.0553,-0.1664,1.515
1.078789114,-0.9767,-1.0710,-0.1930,1.462
1.08159375,-0.8817,-1.0947,-0.2196,1.423
1.083685937,-0.7825,-1.1255,-0.2387,1.391
1.088033437,-0.6743,-1.1643,-0.2506,1.369
1.089006823,-0.5580,-1.2051,-0.2560,1.352
1.091429062,-0.4432,-1.2557,-0.2545,1.356
1.094000156,-0.3227,-1.3089,-0.2455,1.370
1.096749166,-0.2040,-1.3673,-0.2265,1.401
1.099041979,-0.0840,-1.4272,-0.1998,1.444
1.101275208,0.0349,-1.4873,-0.1625,1.497
1.103871406,0.1505,-1.5466,-0.1187,1.558
1.106613489,0.2609,-1.6104,-0.0664,1.633
1.109158594,0.3596,-1.6785,-0.0103,1.717
1.111715677,0.4468,-1.7440,0.0494,1.801
1.114038958,0.5196,-1.8037,0.1075,1.880
1.11665276,0.5802,-1.8539,0.1610,1.949
1.118723646,0.6286,-1.9018,0.2023,2.013
1.121300833,0.6625,-1.9436,0.2326,2.067
1.123913489,0.6865,-1.9776,0.2499,2.108
1.126411146,0.6972,-2.0074,0.2563,2.140
1.128816875,0.6994,-2.0323,0.2492,2.164
