time,gFx,gFy,gFz,TgF
0.001252135,-0.1876,0.4155,0.8443,0.960
0.001552865,-0.1852,0.4172,0.8375,0.954
0.003959583,-0.1832,0.4199,0.8323,0.950
0.006020521,-0.1818,0.4234,0.8286,0.948
0.007772656,-0.1805,0.4277,0.8267,0.948
0.010367656,-0.1798,0.4329,0.8267,0.950
0.013793385,-0.1791,0.4390,0.8286,0.955
0.015234219,-0.1781,0.4456,0.8321,0.961
0.01745875,-0.1776,0.4527,0.8370,0.968
0.019931406,-0.1781,0.4600,0.8431,0.977
0.023881667,-0.1791,0.4671,0.8504,0.987
0.025049271,-0.1805,0.4742,0.8580,0.997
0.027446458,-0.1827,0.4810,0.8658,1.007
0.03021875,-0.1852,0.4874,0.8746,1.018
0.032893802,-0.1881,0.4935,0.8834,1.029
0.0350725,-0.1915,0.4991,0.8914,1.039
0.038033177,-0.1940,0.5035,0.9000,1.049
0.04013401,-0.1974,0.5067,0.9056,1.056
0.043886198,-0.2025,0.5086,0.9039,1.057
0.045093177,-0.2057,0.5094,0.9027,1.057
0.047670156,-0.2064,0.5113,0.9044,1.059
0.050333542,-0.2055,0.5138,0.9073,1.063
0.05261776,-0.2035,0.5167,0.9117,1.068
0.055065,-0.2011,0.5189,0.9149,1.071
0.05758151,-0.1986,0.5208,0.9176,1.074
0.060254792,-0.1959,0.5235,0.9188,1.075
0.063879635,-0.1922,0.5269,0.9193,1.077
0.06508526,-0.1881,0.5311,0.9183,1.077
0.067553125,-0.1839,0.5357,0.9161,1.077
0.070045469,-0.1796,0.5406,0.9122,1.075
0.072780104,-0.1754,0.5463,0.9066,1.073
0.075293229,-0.1715,0.5524,0.9000,1.070
0.077550573,-0.1681,0.5587,0.8932,1.067
0.080035365,-0.1651,0.5651,0.8860,1.064
0.083943177,-0.1620,0.5712,0.8797,1.061
0.084977969,-0.1593,0.5765,0.8741,1.059
0.087774427,-0.1568,0.5812,0.8690,1.057
0.090713073,-0.1539,0.5848,0.8643,1.055
0.092743854,-0.1512,0.5875,0.8602,1.053
0.094999896,-0.1485,0.5890,0.8563,1.050
0.097608333,-0.1459,0.5900,0.8531,1.047
0.100302656,-0.1429,0.5907,0.8504,1.045
0.103966927,-0.1409,0.5905,0.8484,1.043
0.107420781,-0.1395,0.5900,0.8482,1.043
0.108807969,-0.1385,0.5892,0.8489,1.043
0.110213906,-0.1385,0.5878,0.8514,1.044
0.112910833,-0.1390,0.5861,0.8553,1.046
0.115207865,-0.1397,0.5836,0.8604,1.049
0.117525,-0.1402,0.5802,0.8675,1.053
0.12019474,-0.1405,0.5765,0.8763,1.058
0.12416026,-0.1407,0.5726,0.8868,1.065
0.12535724,-0.1400,0.5677,0.8993,1.073
0.12750849,-0.1387,0.5621,0.9132,1.081
0.130396823,-0.1365,0.5563,0.9283,1.091
0.132764062,-0.1336,0.5499,0.9442,1.101
0.135149635,-0.1295,0.5428,0.9611,1.111
0.137751406,-0.1243,0.5355,0.9779,1.122
0.140242031,-0.1182,0.5279,0.9955,1.133
0.143541875,-0.1119,0.5203,1.0133,1.145
0.145120781,-0.1051,0.5125,1.0314,1.157
0.147670677,-0.0985,0.5050,1.0500,1.169
0.150421719,-0.0921,0.4969,1.0693,1.183
0.152660885,-0.0867,0.4884,1.0886,1.196
0.155304271,-0.0826,0.4795,1.1084,1.210
0.157936042,-0.0791,0.4698,1.1282,1.225
0.16026901,-0.0762,0.4603,1.1470,1.238
0.164505885,-0.0743,0.4505,1.1650,1.251
0.165336198,-0.0733,0.4407,1.1824,1.264
0.16779401,-0.0733,0.4317,1.1988,1.276
0.171213385,-0.0738,0.4226,1.2134,1.287
0.173118229,-0.0740,0.4151,1.2268,1.297
0.175037448,-0.0743,0.4087,1.2388,1.307
0.177520156,-0.0740,0.4024,1.2498,1.315
0.18060651,-0.0728,0.3963,1.2601,1.323
0.183609896,-0.0713,0.3906,1.2696,1.330
0.184895521,-0.0699,0.3860,1.2777,1.337
0.187678177,-0.0672,0.3821,1.2850,1.342
0.190195469,-0.0635,0.3799,1.2918,1.348
0.192634635,-0.0581,0.3784,1.2984,1.354
0.195197187,-0.0511,0.3782,1.3050,1.360
0.197631302,-0.0432,0.3784,1.3102,1.364
0.200187969,-0.0354,0.3792,1.3128,1.367
0.204043125,-0.0273,0.3794,1.3126,1.367
0.205018333,-0.0186,0.3792,1.3089,1.363
0.207493073,-0.0093,0.3782,1.3011,1.355
0.210309219,0.0010,0.3772,1.2899,1.344
0.21269375,0.0115,0.3762,1.2767,1.331
0.215164948,0.0222,0.3750,1.2611,1.316
0.217528854,0.0337,0.3738,1.2437,1.299
0.220055208,0.0457,0.3733,1.2254,1.282
0.223634479,0.0581,0.3726,1.2063,1.264
0.225215104,0.0716,0.3723,1.1878,1.247
0.227891719,0.0852,0.3720,1.1694,1.230
0.230518229,0.0992,0.3708,1.1514,1.214
0.232895521,0.1138,0.3684,1.1335,1.197
0.235090989,0.1285,0.3657,1.1157,1.181
0.237656406,0.1427,0.3620,1.0979,1.165
0.240627344,0.1564,0.3581,1.0808,1.149
0.243558958,0.1686,0.3542,1.0647,1.135
0.245309271,0.1798,0.3510,1.0502,1.122
0.247652812,0.1901,0.3479,1.0375,1.111
0.2504675,0.2001,0.3452,1.0258,1.101
0.252635989,0.2099,0.3423,1.0158,1.092
0.255275781,0.2199,0.3393,1.0075,1.086
0.257601406,0.2291,0.3366,1.0006,1.080
0.260103385,0.2377,0.3344,0.9945,1.076
0.264007239,0.2455,0.3332,0.9896,1.073
0.265144114,0.2523,0.3325,0.9855,1.070
0.267704167,0.2575,0.3320,0.9818,1.068
0.271202135,0.2609,0.3315,0.9774,1.065
0.272870364,0.2626,0.3313,0.9721,1.060
0.275153333,0.2621,0.3313,0.9669,1.055
0.277542239,0.2597,0.3301,0.9623,1.050
0.280947344,0.2563,0.3286,0.9586,1.045
0.284033073,0.2528,0.3271,0.9564,1.042
0.285383229,0.2501,0.3257,0.9552,1.040
0.287795364,0.2484,0.3235,0.9559,1.039
0.290488542,0.2465,0.3213,0.9594,1.041
0.292767864,0.2438,0.3196,0.9640,1.044
0.296710521,0.2389,0.3181,0.9689,1.047
0.297777969,0.2318,0.3169,0.9745,1.051
0.300473177,0.2228,0.3161,0.9804,1.054
0.303933437,0.2118,0.3161,0.9860,1.057
0.30523026,0.1986,0.3159,0.9923,1.060
0.307707969,0.1835,0.3152,1.0028,1.067
0.310381406,0.1659,0.3139,1.0190,1.079
0.312914635,0.1478,0.3117,1.0407,1.096
0.315395052,0.1312,0.3078,1.0649,1.116
0.317608489,0.1175,0.3024,1.0854,1.133
0.320518021,0.1080,0.2958,1.0957,1.140
0.323759948,0.1016,0.2883,1.0922,1.134
0.32518901,0.0963,0.2805,1.0764,1.116
0.327654219,0.0906,0.2724,1.0505,1.089
0.330533281,0.0833,0.2651,1.0204,1.058
0.332766302,0.0752,0.2590,0.9904,1.026
0.335141719,0.0664,0.2531,0.9662,1.001
0.337708542,0.0581,0.2482,0.9501,0.984
0.340263594,0.0515,0.2445,0.9417,0.974
0.343703021,0.0462,0.2421,0.9388,0.971
0.345325989,0.0437,0.2409,0.9398,0.971
0.347793698,0.0440,0.2401,0.9413,0.972
0.35046375,0.0459,0.2392,0.9413,0.972
0.352785833,0.0467,0.2377,0.9393,0.970
0.355453802,0.0450,0.2345,0.9359,0.966
0.357743385,0.0403,0.2291,0.9330,0.962
0.360406719,0.0330,0.2216,0.9317,0.958
0.36383401,0.0237,0.2123,0.9327,0.957
0.365158906,0.0120,0.2030,0.9361,0.958
0.374676302,-0.0017,0.1947,0.9415,0.961
0.375299739,-0.0181,0.1881,0.9467,0.965
0.375576771,-0.0389,0.1842,0.9493,0.968
0.375832708,-0.0647,0.1822,0.9464,0.966
0.377958802,-0.0953,0.1813,0.9383,0.960
0.380501302,-0.1256,0.1803,0.9273,0.953
0.383727708,-0.1522,0.1793,0.9176,0.947
0.385169114,-0.1727,0.1788,0.9127,0.946
0.388030208,-0.1866,0.1786,0.9137,0.949
0.390726302,-0.1957,0.1805,0.9193,0.957
0.392780052,-0.2016,0.1852,0.9266,0.966
0.396708437,-0.2064,0.1915,0.9349,0.976
0.39772401,-0.2116,0.2003,0.9427,0.987
0.400392552,-0.2174,0.2094,0.9496,0.996
0.403843281,-0.2245,0.2179,0.9547,1.005
0.405514166,-0.2309,0.2267,0.9584,1.012
0.407718385,-0.2360,0.2353,0.9603,1.017
0.4103975,-0.2389,0.2433,0.9596,1.018
0.412952135,-0.2406,0.2504,0.9562,1.017
0.415351771,-0.2409,0.2572,0.9498,1.013
0.417663021,-0.2384,0.2629,0.9400,1.005
0.420751094,-0.2340,0.2680,0.9273,0.993
0.423682656,-0.2287,0.2726,0.9117,0.979
0.425171875,-0.2221,0.2768,0.8932,0.961
0.427886979,-0.2150,0.2807,0.8721,0.941
0.430537239,-0.2077,0.2839,0.8494,0.919
0.432840104,-0.2001,0.2866,0.8247,0.896
0.435346354,-0.1920,0.2888,0.7998,0.872
0.437892135,-0.1835,0.2902,0.7754,0.848
0.440297916,-0.1744,0.2907,0.7519,0.825
0.443682291,-0.1661,0.2907,0.7302,0.803
0.445224948,-0.1588,0.2902,0.7109,0.784
0.447795156,-0.1529,0.2885,0.6936,0.767
0.450456146,-0.1481,0.2863,0.6784,0.751
0.453033437,-0.1439,0.2844,0.6650,0.737
0.455619114,-0.1414,0.2822,0.6530,0.725
0.458059375,-0.1414,0.2807,0.6396,0.713
0.460378594,-0.1485,0.2812,0.6149,0.692
0.463886979,-0.1525,0.2834,0.5958,0.677
0.465493958,-0.1539,0.2868,0.5831,0.668
0.467702604,-0.1576,0.2914,0.5751,0.664
0.470351406,-0.1637,0.2966,0.5760,0.668
0.472921614,-0.1720,0.3012,0.5873,0.682
0.475287708,-0.1818,0.3039,0.6037,0.700
0.477920989,-0.1935,0.3049,0.6195,0.717
0.480528854,-0.2064,0.3041,0.6325,0.732
0.483836198,-0.2218,0.3017,0.6359,0.738
0.485351927,-0.2406,0.2988,0.6271,0.735
0.487915521,-0.2617,0.2978,0.6066,0.725
0.490468333,-0.2827,0.2995,0.5768,0.709
0.492899323,-0.3019,0.3039,0.5421,0.691
0.496428125,-0.3176,0.3107,0.5052,0.673
0.497965833,-0.3308,0.3191,0.4668,0.655
0.500457708,-0.3427,0.3276,0.4273,0.638
0.506711719,-0.3537,0.3357,0.3870,0.623
0.50755901,-0.3642,0.3430,0.3467,0.609
0.50809901,-0.3745,0.3479,0.3073,0.596
0.510573541,-0.3840,0.3503,0.2687,0.585
0.513224323,-0.3919,0.3506,0.2316,0.575
0.515304114,-0.3987,0.3491,0.1959,0.565
0.517640885,-0.4046,0.3459,0.1620,0.556
0.520247916,-0.4099,0.3408,0.1290,0.548
0.523759375,-0.4172,0.3347,0.0931,0.543
0.525399219,-0.4302,0.3315,0.0435,0.545
0.528228073,-0.4412,0.3303,-0.0059,0.551
0.53051625,-0.4488,0.3274,-0.0452,0.557
0.533046094,-0.4588,0.3193,-0.0718,0.564
0.535331666,-0.4749,0.3056,-0.0818,0.571
0.538144271,-0.4976,0.2878,-0.0762,0.580
0.540563385,-0.5250,0.2670,-0.0599,0.592
0.543600677,-0.5546,0.2433,-0.0386,0.607
0.545279896,-0.5841,0.2169,-0.0146,0.623
0.547807604,-0.6120,0.1891,0.0088,0.641
0.550436823,-0.6371,0.1605,0.0293,0.658
0.553204583,-0.6586,0.1322,0.0459,0.673
0.555643802,-0.6765,0.1038,0.0586,0.687
0.557908021,-0.6916,0.0755,0.0686,0.699
0.56037151,-0.7058,0.0457,0.0774,0.711
0.563846146,-0.7195,0.0142,0.0872,0.725
0.565305885,-0.7329,-0.0181,0.0989,0.740
0.567812656,-0.7453,-0.0506,0.1121,0.755
0.570621041,-0.7561,-0.0821,0.1256,0.771
0.573016719,-0.7654,-0.1112,0.1380,0.786
0.575399323,-0.7727,-0.1383,0.1485,0.799
0.578056094,-0.7791,-0.1637,0.1556,0.811
0.580605104,-0.7844,-0.1918,0.1561,0.822
0.583715885,-0.7869,-0.2289,0.1451,0.832
0.585491094,-0.7888,-0.2651,0.1324,0.843
0.588031146,-0.7927,-0.2983,0.1195,0.855
0.590472448,-0.7991,-0.3279,0.1080,0.870
0.593054218,-0.8062,-0.3530,0.0970,0.885
0.596406666,-0.8133,-0.3726,0.0865,0.899
0.598355677,-0.8186,-0.3865,0.0740,0.908
0.600639948,-0.8233,-0.3933,0.0581,0.914
0.603837812,-0.8279,-0.3933,0.0376,0.917
0.605751718,-0.8326,-0.3872,0.0115,0.918
0.607924791,-0.8377,-0.3767,-0.0203,0.919
0.611123958,-0.8440,-0.3645,-0.0572,0.921
0.613167864,-0.8509,-0.3535,-0.0994,0.927
0.616734687,-0.8592,-0.3469,-0.1461,0.938
0.625604791,-0.8680,-0.3469,-0.1969,0.955
0.626315156,-0.8773,-0.3537,-0.2497,0.978
0.626530052,-0.8865,-0.3669,-0.3019,1.006
0.626759218,-0.8976,-0.3867,-0.3510,1.038
0.628071875,-0.9110,-0.4124,-0.3945,1.075
0.63074276,-0.9273,-0.4427,-0.4312,1.114
0.633053385,-0.9471,-0.4756,-0.4600,1.155
0.635457343,-0.9708,-0.5103,-0.4798,1.197
0.638347604,-0.9970,-0.5446,-0.4896,1.237
0.640677031,-1.0256,-0.5768,-0.4886,1.274
0.643717916,-1.0571,-0.6051,-0.4781,1.308
0.645747812,-1.0898,-0.6296,-0.4588,1.340
0.648007291,-1.1230,-0.6493,-0.4322,1.367
0.650627031,-1.1562,-0.6657,-0.3999,1.393
0.653355677,-1.1885,-0.6794,-0.3637,1.416
0.655664323,-1.2200,-0.6914,-0.3249,1.439
0.657970468,-1.2510,-0.7028,-0.2844,1.463
0.660654114,-1.2818,-0.7133,-0.2426,1.487
0.663873385,-1.3133,-0.7234,-0.1996,1.513
0.665480521,-1.3466,-0.7324,-0.1559,1.541
0.667993333,-1.3817,-0.7405,-0.1112,1.572
0.670598541,-1.4181,-0.7473,-0.0667,1.604
0.673202864,-1.4548,-0.7527,-0.0232,1.638
0.675726718,-1.4902,-0.7571,0.0171,1.672
0.678212239,-1.5237,-0.7605,0.0533,1.704
0.680930468,-1.5537,-0.7622,0.0833,1.733
0.684011093,-1.5796,-0.7615,0.1072,1.757
0.685682031,-1.5999,-0.7585,0.1253,1.775
0.688201458,-1.6167,-0.7544,0.1365,1.789
0.690791875,-1.6314,-0.7495,0.1422,1.801
0.693224271,-1.6463,-0.7439,0.1427,1.812
0.697515468,-1.6644,-0.7383,0.1392,1.826
0.698281718,-1.6871,-0.7324,0.1339,1.844
0.70069901,-1.7150,-0.7258,0.1273,1.867
0.703733333,-1.7482,-0.7185,0.1207,1.894
0.706000729,-1.7868,-0.7114,0.1148,1.927
0.708088958,-1.8312,-0.7050,0.1099,1.965
0.711255989,-1.8825,-0.6992,0.1075,2.011
0.713439948,-1.9404,-0.6928,0.1092,2.063
0.716306666,-2.0049,-0.6843,0.1165,2.122
0.718191302,-2.0753,-0.6735,0.1314,2.186
0.720747604,-2.1501,-0.6603,0.1549,2.255
0.725353906,-2.2265,-0.6442,0.1849,2.325
0.726063906,-2.3039,-0.6256,0.2201,2.398
0.731043021,-2.3799,-0.6049,0.2595,2.469
0.73163125,-2.4535,-0.5826,0.3027,2.540
0.73349026,-2.5228,-0.5597,0.3491,2.608
0.735805104,-2.5868,-0.5352,0.3977,2.671
0.738335,-2.6438,-0.5103,0.4485,2.730
0.740708177,-2.6941,-0.4852,0.5013,2.783
0.743600781,-2.7373,-0.4600,0.5553,2.831
0.745444635,-2.7745,-0.4361,0.6117,2.874
0.748023073,-2.8043,-0.4133,0.6706,2.913
0.750710208,-2.8277,-0.3928,0.7319,2.947
0.753155104,-2.8441,-0.3745,0.7959,2.977
0.755622656,-2.8534,-0.3591,0.8629,3.003
0.758172916,-2.8563,-0.3462,0.9332,3.025
0.761061562,-2.8524,-0.3340,1.0068,3.043
0.763942812,-2.8424,-0.3217,1.0830,3.059
0.76564375,-2.8270,-0.3083,1.1606,3.071
0.768028541,-2.8057,-0.2929,1.2381,3.081
0.77081625,-2.7789,-0.2739,1.3141,3.086
0.773365521,-2.7464,-0.2511,1.3869,3.087
0.775624218,-2.7085,-0.2245,1.4560,3.083
0.778089271,-2.6665,-0.1935,1.5198,3.075
0.780773541,-2.6211,-0.1583,1.5765,3.063
0.783700156,-2.5727,-0.1202,1.6243,3.045
0.786448854,-2.5204,-0.0794,1.6646,3.022
0.788447291,-2.4649,-0.0374,1.6949,2.992
0.790748958,-2.4068,0.0044,1.7140,2.955
0.793182604,-2.3457,0.0442,1.7213,2.910
0.796086614,-2.2832,0.0821,1.7179,2.858
0.798350833,-2.2192,0.1177,1.7040,2.800
0.800685885,-2.1540,0.1520,1.6815,2.737
0.805250573,-2.0880,0.1847,1.6514,2.669
0.806026823,-2.0225,0.2162,1.6155,2.598
0.808222916,-1.9583,0.2467,1.5755,2.525
0.81127125,-1.8960,0.2765,1.5327,2.454
0.813393958,-1.8364,0.3061,1.4887,2.384
0.815635156,-1.7797,0.3359,1.4443,2.316
0.818609218,-1.7259,0.3655,1.4005,2.253
0.820689114,-1.6749,0.3945,1.3583,2.192
0.823860468,-1.6260,0.4226,1.3182,2.135
0.825802187,-1.5791,0.4500,1.2801,2.082
0.828072448,-1.5344,0.4756,1.2447,2.032
0.830755677,-1.4909,0.4993,1.2127,1.986
0.833151666,-1.4484,0.5213,1.1834,1.942
0.83619651,-1.4081,0.5416,1.1567,1.901
0.83849651,-1.3698,0.5604,1.1326,1.864
0.841100781,-1.1861,0.6488,1.0224,1.695
0.844449583,-1.1555,0.6616,1.0094,1.671
0.845719635,-1.1269,0.6748,0.9945,1.648
0.848454062,-1.0991,0.6877,0.9804,1.625
0.850706927,-1.0747,0.6997,0.9652,1.605
0.853319375,-1.0536,0.7099,0.9530,1.588
0.855763593,-1.0373,0.7226,0.9381,1.574
0.858359375,-1.0253,0.7385,0.9225,1.564
0.860938698,-1.0182,0.7566,0.9093,1.561
0.864073593,-1.0148,0.7757,0.8990,1.562
0.866673489,-1.0094,0.7979,0.8890,1.564
0.875900833,-1.0018,0.8208,0.8770,1.564
0.876704895,-0.9884,0.8460,0.8658,1.563
0.87730427,-0.9733,0.8716,0.8533,1.561
0.87778651,-0.9547,0.8946,0.8438,1.557
0.878419948,-0.9330,0.9188,0.8338,1.552
0.880913125,-0.9105,0.9391,0.8245,1.546
0.883978958,-0.8848,0.9584,0.8130,1.537
0.886119062,-0.8580,0.9747,0.8028,1.527
0.88843802,-0.8311,0.9887,0.7932,1.516
0.891044791,-0.8028,0.9977,0.7808,1.500
0.893384218,-0.7712,1.0058,0.7676,1.482
0.89608625,-0.7388,1.0104,0.7515,1.460
0.898353333,-0.7041,1.0177,0.7329,1.438
0.900706823,-0.6691,1.0209,0.7136,1.414
0.903957395,-0.6352,1.0238,0.6957,1.391
0.905935468,-0.5980,1.0290,0.6791,1.370
0.908150937,-0.5626,1.0321,0.6606,1.348
0.910887031,-0.5299,1.0336,0.6418,1.327
0.913764895,-0.4969,1.0385,0.6261,1.311
0.915716093,-0.4695,1.0402,0.6078,1.293
0.918179062,-0.4422,1.0426,0.5885,1.276
0.921076823,-0.4185,1.0409,0.5721,1.259
0.923848177,-0.3965,1.0400,0.5568,1.244
0.925685104,-0.3792,1.0390,0.5428,1.232
0.928173489,-0.3635,1.0383,0.5311,1.222
0.93078302,-0.3518,1.0392,0.5269,1.217
0.933195677,-0.3401,1.0387,0.5255,1.213
0.935823541,-0.3308,1.0407,0.5272,1.213
0.938515052,-0.3276,1.0426,0.5311,1.215
0.940661666,-0.3252,1.0470,0.5357,1.220
0.943940885,-0.3269,1.0527,0.5421,1.228
0.945653073,-0.3293,1.0568,0.5499,1.236
0.948308854,-0.3344,1.0615,0.5568,1.244
0.951011666,-0.3398,1.0661,0.5616,1.252
0.953681198,-0.3462,1.0708,0.5668,1.260
0.955744635,-0.3508,1.0749,0.5724,1.267
0.95832177,-0.3562,1.0752,0.5797,1.272
0.961085104,-0.3647,1.0761,0.5880,1.279
0.963867187,-0.3701,1.0756,0.5958,1.284
0.965738125,-0.3784,1.0769,0.6010,1.290
0.969174323,-0.3855,1.0788,0.6095,1.298
0.970919479,-0.3926,1.0810,0.6166,1.305
0.973261041,-0.4033,1.0837,0.6247,1.314
0.975636823,-0.4151,1.0820,0.6293,1.319
0.978308854,-0.4305,1.0788,0.6335,1.323
0.980923229,-0.4463,1.0700,0.6347,1.322
0.984069166,-0.4644,1.0524,0.6359,1.314
0.98605052,-0.4834,1.0319,0.6357,1.305
0.988273437,-0.5067,1.0075,0.6305,1.292
0.990710989,-0.5279,0.9777,0.6239,1.274
0.995513229,-0.5465,0.9454,0.6156,1.254
0.995950416,-0.5626,0.9120,0.6071,1.232
0.998526093,-0.5770,0.8777,0.6015,1.210
1.000857448,-0.5873,0.8419,0.5970,1.187
1.003882916,-0.5973,0.8072,0.5939,1.167
1.006386823,-0.6049,0.7752,0.5902,1.147
1.008319427,-0.6120,0.7427,0.5890,1.128
1.011033437,-0.6232,0.7146,0.5892,1.116
1.013804062,-0.6388,0.6877,0.5902,1.109
1.015829583,-0.6606,0.6630,0.5907,1.107
1.01848625,-0.6835,0.6444,0.5961,1.113
1.020782812,-0.7114,0.6322,0.6029,1.127
1.02393177,-0.7366,0.6276,0.6105,1.144
